"","region","year","Pobl_total","Pobl_16","PIB_nominal","PIB_real","Empleo_agreg","Empleo_constr","Empleo_ser","Creacion","total","agricultura","industria","construcción","servicios"
"1182","Cuenca","1980","220256",168193,410586,21678.2470960929,NA,NA,NA,15,62800,30000,8000,6800,17900
"1183","Cuenca","1981","216720",166374,423138,19526.4420858329,70517,5153,26467,14,60900,31700,6700,4800,17500
"1184","Cuenca","1982","215401",166561,522156,21054.6774193548,NA,NA,NA,31,59000,28300,7300,5800,17600
"1185","Cuenca","1983","214609",167190,552558,19615.1224707135,67068,4528,26650,28,69300,34600,7100,6100,21300
"1186","Cuenca","1984","213613",167523,625170,19808.9353612167,NA,NA,NA,43,61800,30100,6600,4000,21100
"1187","Cuenca","1985","212519",167947,727506,21074.9130938586,67161,4312,27008,50,60300,29200,7400,4200,19200
"1188","Cuenca","1986","211234",167949,804552,21335.2426412092,NA,NA,NA,68,61900,27100,8400,3700,22600
"1189","Cuenca","1987","210060",167945,861420,21540.8852213053,68020,5027,28320,86,58500,22800,7900,4500,23300
"1190","Cuenca","1988","209039",167907,962406,23040.6033038066,NA,NA,NA,104,63400,24700,7500,7700,23500
"1191","Cuenca","1989","207795",167734,1107246,24909.9212598425,69229,6993,29394,152,66700,27200,8000,8700,22900
"1192","Cuenca","1990","206574",167524,1172142,24718.3045128638,NA,NA,NA,155,66000,26600,7100,7500,24700
"1193","Cuenca","1991","205482",167407,1349658,26662.5444488345,65883,6416,31296,129,66300,19900,7900,7900,30600
"1194","Cuenca","1992","205047",167838,1463394,27281.7673378076,NA,NA,NA,158,61800,16000,5600,7700,32400
"1195","Cuenca","1993","204878",168543,1509288,26879.5725734639,64482,6727,31271,163,60500,14700,7400,8600,29800
"1196","Cuenca","1994","204540",169035,1606290,27243.7245590231,NA,NA,NA,255,63600,17000,8500,6800,31300
"1197","Cuenca","1995","203960",169411,1764765,28681.3749390541,NA,NA,NA,279,57000,13500,8200,6200,29000
"1198","Cuenca","1996","203439",169658,1927171,30149.7340425532,NA,NA,NA,276,56900,12100,7900,8300,28700
"1199","Cuenca","1997","202868",169887,1987310,30220.6508515815,NA,NA,NA,207,62000,13300,8600,7300,32800
"1200","Cuenca","1998","202335",170090,2137395,31877.6286353468,NA,NA,NA,252,65300,17400,8800,7500,31600
"1201","Cuenca","1999","201715",170132,2173741,31929.2156286722,NA,NA,NA,270,59900,13500,8200,8000,30200
"1202","Cuenca","2000","201141",170015,2214745,31621.1450599657,NA,NA,NA,285,64600,13400,8900,9200,33100
"1203","Cuenca","2001","200699",169948,2489079,34284.8347107438,NA,NA,NA,289,67100,13400,8600,9900,35200
"1204","Cuenca","2002","199650",169139,2617295,35164.516995835,NA,NA,NA,324,69300,15900,7200,10900,35300
"1205","Cuenca","2003","201189",170823,2663689,34503.7435233161,NA,NA,NA,NA,67900,15700,8200,10600,33400
"1206","Cuenca","2004","203133",172841,NA,NA,NA,NA,NA,NA,69400,15200,8500,12000,33700
"1207","Cuenca","2005","205786",175590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","Cuenca","2006","208120",177999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","Cuenca","2007","211114",180892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","Cuenca","2008","214903",184433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","Cuenca","2009","216435",185842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","Cuenca","2010","216609",186077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","Cuenca","2011","216377",185811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","Cuenca","2012","214752",184385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","Cuenca","2013","211796",181863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","Cuenca","2014","208663",179304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","Cuenca","2015","206594",177633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","Cuenca","2016","204000",175636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","Cuenca","2017","202037",174060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","Cuenca","2018","200596",173004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","Cuenca","2019","199628",172580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","Cuenca","2020","199834",172902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","Cuenca","2021","199004",172418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","Cuenca","2022","198842",172625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","Girona","1955",NA,NA,NA,NA,167516,9913,51439,NA,NA,NA,NA,NA,NA
"1226","Girona","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","Girona","1957",NA,NA,NA,NA,168293,11498,55831,NA,NA,NA,NA,NA,NA
"1228","Girona","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","Girona","1959",NA,NA,NA,NA,172650,13111,59176,NA,NA,NA,NA,NA,NA
"1230","Girona","1960",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1231","Girona","1961",NA,NA,NA,NA,182157,16887,64154,19,NA,NA,NA,NA,NA
"1232","Girona","1962",NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA
"1233","Girona","1963",NA,NA,NA,NA,187495,20334,66712,22,NA,NA,NA,NA,NA
"1234","Girona","1964",NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA
"1235","Girona","1965",NA,NA,NA,NA,189329,20893,70399,42,NA,NA,NA,NA,NA
"1236","Girona","1966",NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
"1237","Girona","1967",NA,NA,NA,NA,189904,21487,72593,31,NA,NA,NA,NA,NA
"1238","Girona","1968",NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
"1239","Girona","1969","403951",NA,240498,53207.5221238938,196347,22178,76909,53,NA,NA,NA,NA,NA
"1240","Girona","1970",NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"1241","Girona","1971","412341",308414,304152,60228.1188118812,200776,22682,81066,46,NA,NA,NA,NA,NA
"1242","Girona","1972","417409",311568,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
"1243","Girona","1973","422887",315148,424128,71522.4283305228,205845,23500,83964,81,NA,NA,NA,NA,NA
"1244","Girona","1974","428153",318737,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
"1245","Girona","1975","433814",322630,628488,78267.496886675,210006,28084,87282,82,NA,NA,NA,NA,NA
"1246","Girona","1976","439484",326507,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
"1247","Girona","1977","445239",330184,963558,86185.8676207513,208678,27660,89262,134,191600,30700,64800,25400,70700
"1248","Girona","1978","451033",334368,NA,NA,NA,NA,NA,109,190100,27800,65800,25300,71300
"1249","Girona","1979","456576",338770,NA,NA,206047,24089,92869,122,191300,25100,67400,24800,73800
"1250","Girona","1980","461743",343367,1467288,77470.3273495248,NA,NA,NA,169,180000,22300,61800,21600,74200
"1251","Girona","1981","466223",348409,1636248,75507.5219197047,198706,19331,96517,181,175700,23800,60900,18100,72800
"1252","Girona","1982","471257",353535,1823844,73542.0967741935,NA,NA,NA,250,175400,24300,56000,15000,79900
"1253","Girona","1983","476230",359315,2118834,75215.9744408946,203998,18521,105428,260,176000,23600,56200,16600,79400
"1254","Girona","1984","480606",364739,2485752,78762.7376425855,NA,NA,NA,349,172100,23600,51500,19600,77300
"1255","Girona","1985","484850",370215,2756916,79864.3105446118,206573,15423,113238,453,166600,22500,50800,17100,75900
"1256","Girona","1986","489036",375791,3259566,86437.7088305489,NA,NA,NA,512,171900,20600,53200,15100,83100
"1257","Girona","1987","493204",381891,3675510,91910.7276819205,217745,18229,123224,688,183200,19300,60100,17900,85700
"1258","Girona","1988","497280",388001,4094286,98019.7749581039,NA,NA,NA,727,192300,16000,60900,19700,95700
"1259","Girona","1989","501271",394230,4553622,102443.689538808,227530,23045,128705,844,193300,17900,61500,22500,91400
"1260","Girona","1990","505207",400448,5322534,112242.387178406,NA,NA,NA,729,207200,15900,62100,27500,101600
"1261","Girona","1991","509055",406617,5587500,110381.272224417,233744,25275,137435,638,221000,16100,64800,24500,115600
"1262","Girona","1992","514118",413757,6068394,113131.879194631,NA,NA,NA,739,215700,20300,57800,26200,111300
"1263","Girona","1993","519562",421124,6265560,111586.108637578,225826,22055,138005,893,206300,16500,56200,23200,110400
"1264","Girona","1994","524841",428601,6889098,116843.588873813,NA,NA,NA,1421,194500,12900,49700,20900,110900
"1265","Girona","1995","530001",436156,7327384,119086.364375102,NA,NA,NA,1476,205000,12400,49000,24400,119200
"1266","Girona","1996","534799",443363,7687340,120265.018773467,NA,NA,NA,1287,215700,11700,48800,22600,132600
"1267","Girona","1997","539838",450435,8263373,125659.565085158,NA,NA,NA,1417,221500,12700,51800,25100,131900
"1268","Girona","1998","544948",456766,8664710,129227.591349739,NA,NA,NA,1563,224300,15300,54100,27100,127900
"1269","Girona","1999","550090",462833,9143000,134297.884841363,NA,NA,NA,1484,234300,11700,59100,26200,137300
"1270","Girona","2000","555090",468356,9900278,141351.770416905,NA,NA,NA,1648,247600,12800,56900,31000,146800
"1271","Girona","2001","560709",473814,11119333,153158.856749311,NA,NA,NA,1649,265600,11300,60300,38800,155200
"1272","Girona","2002","568690",481244,11913623,160064.799140132,NA,NA,NA,2522,264400,11300,62400,34200,156600
"1273","Girona","2003","593087",501318,12736529,164980.945595855,NA,NA,NA,NA,276800,12300,63700,37800,163100
"1274","Girona","2004","618291",521460,NA,NA,NA,NA,NA,NA,289500,8800,61600,36200,182900
"1275","Girona","2005","645160",543447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","Girona","2006","668911",562286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","Girona","2007","694222",582157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","Girona","2008","719747",602536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","Girona","2009","735856",613920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","Girona","2010","741841",616524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","Girona","2011","747036",618934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","Girona","2012","751599",621304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","Girona","2013","749191",618334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","Girona","2014","743124",612763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","Girona","2015","740373",610310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","Girona","2016","741608",610910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","Girona","2017","745244",614508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","Girona","2018","749656",618524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","Girona","2019","757497",625894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","Girona","2020","767294",635838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","Girona","2021","773766",643511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","Girona","2022","776944",648352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","Granada","1955",NA,NA,NA,NA,270524,8655,64366,NA,NA,NA,NA,NA,NA
"1294","Granada","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","Granada","1957",NA,NA,NA,NA,266482,9236,66420,NA,NA,NA,NA,NA,NA
"1296","Granada","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","Granada","1959",NA,NA,NA,NA,266182,9861,70630,NA,NA,NA,NA,NA,NA
"1298","Granada","1960",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1299","Granada","1961",NA,NA,NA,NA,260440,11272,74470,8,NA,NA,NA,NA,NA
"1300","Granada","1962",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1301","Granada","1963",NA,NA,NA,NA,251802,12397,77509,10,NA,NA,NA,NA,NA
"1302","Granada","1964",NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"1303","Granada","1965",NA,NA,NA,NA,250728,12804,81063,10,NA,NA,NA,NA,NA
"1304","Granada","1966",NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1305","Granada","1967",NA,NA,NA,NA,239610,14998,82768,10,NA,NA,NA,NA,NA
"1306","Granada","1968",NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1307","Granada","1969","749336",NA,192912,42679.6460176991,237856,16857,84300,15,NA,NA,NA,NA,NA
"1308","Granada","1970",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1309","Granada","1971","741618",491417,243672,48251.8811881188,235315,18856,85424,10,NA,NA,NA,NA,NA
"1310","Granada","1972","743951",495412,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1311","Granada","1973","746905",499919,342234,57712.3102866779,234676,19636,88262,23,NA,NA,NA,NA,NA
"1312","Granada","1974","748972",504551,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"1313","Granada","1975","751207",509291,478716,59615.9402241594,229241,17375,91879,16,NA,NA,NA,NA,NA
"1314","Granada","1976","752889",512900,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1315","Granada","1977","754461",517299,731244,65406.4400715564,225505,17627,98446,48,206000,86000,27900,12800,79300
"1316","Granada","1978","755849",520829,NA,NA,NA,NA,NA,31,205300,72600,27200,14000,91500
"1317","Granada","1979","756998",525021,NA,NA,217272,16805,101045,44,209600,74800,28800,17200,88900
"1318","Granada","1980","757908",529136,1209606,63865.1531151003,NA,NA,NA,57,199000,64600,26300,17900,90100
"1319","Granada","1981","758607",534150,1380438,63702.7226580526,202229,13958,99906,66,178000,60700,26400,12900,77900
"1320","Granada","1982","762941",542418,1601568,64579.3548387097,NA,NA,NA,82,179500,54000,22800,16300,86300
"1321","Granada","1983","767649",551005,1840350,65330.1384451544,195712,14925,103647,75,185800,60500,22900,18000,84000
"1322","Granada","1984","771669",559141,2159592,68428.1368821293,NA,NA,NA,113,174400,53200,20300,15100,85500
"1323","Granada","1985","775461",566028,2232606,64675.7242178447,194596,17833,107192,158,173400,48000,19500,14600,90700
"1324","Granada","1986","778953",572507,2565330,68027.8440731901,NA,NA,NA,189,170200,38700,21500,18000,91800
"1325","Granada","1987","781899",578776,2987244,74699.7749437359,202783,21065,115315,262,176400,35000,19400,20000,102000
"1326","Granada","1988","784862",585070,3344166,80061.4316495092,NA,NA,NA,293,201700,42200,22100,24500,112900
"1327","Granada","1989","787158",591309,3760392,84598.2452193476,208498,24720,120728,368,212700,36400,23900,25400,127100
"1328","Granada","1990","789020",597615,4178406,88114.8460565162,NA,NA,NA,407,212600,37700,26600,24800,123500
"1329","Granada","1991","791211",603981,4609710,91064.9940734887,206822,23336,124687,374,2e+05,29000,25900,23200,121900
"1330","Granada","1992","794234",611560,4967292,92604.2505592841,NA,NA,NA,461,202700,32500,22700,19900,127600
"1331","Granada","1993","798388",619262,5256450,93614.4256455922,201784,20789,126059,489,199400,29100,18200,20900,131200
"1332","Granada","1994","801903",626256,5717208,96967.5712347354,NA,NA,NA,714,193400,28100,20400,20300,124500
"1333","Granada","1995","805020",633441,6211920,100957.581667479,NA,NA,NA,768,194900,22700,19300,22900,130100
"1334","Granada","1996","808192",640112,6559866,102626.188986233,NA,NA,NA,828,199600,21900,23900,22000,131800
"1335","Granada","1997","810747",646532,6873802,104528.619221411,NA,NA,NA,861,215400,36600,17100,24400,137400
"1336","Granada","1998","813211",652176,7204077,107443.355704698,NA,NA,NA,995,220000,36500,20400,23400,139700
"1337","Granada","1999","814980",656946,7696228,113046.827262045,NA,NA,NA,1064,222300,33000,24800,27200,137300
"1338","Granada","2000","816663",661287,8571012,122373.101085094,NA,NA,NA,1139,237100,33300,22900,31100,149800
"1339","Granada","2001","819049",665786,9362164,128955.426997245,NA,NA,NA,1166,249800,36300,26000,29700,157900
"1340","Granada","2002","821889",669960,10214479,137236.047292758,NA,NA,NA,1408,261200,35600,23600,29800,172300
"1341","Granada","2003","831320",679777,10663577,138129.235751295,NA,NA,NA,NA,269000,36300,25000,33100,174500
"1342","Granada","2004","842810",691001,NA,NA,NA,NA,NA,NA,284100,37100,24200,35800,187000
"1343","Granada","2005","856429",703746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","Granada","2006","871597",717660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","Granada","2007","885032",729494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","Granada","2008","900260",742787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","Granada","2009","909112",750368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","Granada","2010","915317",756073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","Granada","2011","919885",760019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","Granada","2012","922460",762473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","Granada","2013","922138",762795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","Granada","2014","920484",762440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","Granada","2015","919139",762566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","Granada","2016","917494",762053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","Granada","2017","917039",762735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","Granada","2018","917445",764810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","Granada","2019","919700",768536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","Granada","2020","925160",775146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","Granada","2021","928381",780447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","Granada","2022","929968",784478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","Guadalajara","1955",NA,NA,NA,NA,77373,4889,15066,NA,NA,NA,NA,NA,NA
"1362","Guadalajara","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","Guadalajara","1957",NA,NA,NA,NA,75624,4615,25539,NA,NA,NA,NA,NA,NA
"1364","Guadalajara","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","Guadalajara","1959",NA,NA,NA,NA,73928,4562,16033,NA,NA,NA,NA,NA,NA
"1366","Guadalajara","1960",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1367","Guadalajara","1961",NA,NA,NA,NA,71958,4634,16650,0,NA,NA,NA,NA,NA
"1368","Guadalajara","1962",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1369","Guadalajara","1963",NA,NA,NA,NA,70711,4656,17322,2,NA,NA,NA,NA,NA
"1370","Guadalajara","1964",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1371","Guadalajara","1965",NA,NA,NA,NA,66816,4639,17775,4,NA,NA,NA,NA,NA
"1372","Guadalajara","1966",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1373","Guadalajara","1967",NA,NA,NA,NA,64273,4821,18063,4,NA,NA,NA,NA,NA
"1374","Guadalajara","1968",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1375","Guadalajara","1969","155703",NA,62868,13908.8495575221,62099,4984,19241,4,NA,NA,NA,NA,NA
