;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
673.;INMOBILIARIA MATEU SA (EXTINGUIDA);A08208738;BARCELONA;ESPANA;U1;31/12/2021;251
674.;CONSTRUCCIONES OIARBIDE SL;B20028353;ERRENTERIA;ESPANA;U1;31/12/2011;249
675.;ANDOFA SA (EXTINGUIDA);A50013895;ZARAGOZA;ESPANA;U1;31/12/2012;245
676.;TALLERES ARENAL S.L. (EXTINGUIDA);B08192742;BARCELONA;ESPANA;U1;31/12/2003;245
677.;IBERICAN SL  (EXTINGUIDA);B38003372;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2008;243
678.;HERMANOS RODRIGUEZ Y GONZALEZ SL;B46031340;ALDAIA;ESPANA;U1;31/12/2021;241
679.;URBANIZADORA BELES S.L.;B08208571;SANTA CRISTINA D'ARO;ESPANA;U1;31/12/2017;238
680.;PEREZ LEIROS SA;A36004463;O PORRIÑO;ESPANA;U1;31/12/2021;236
681.;CONSTRUCCIONES CINE GOYA SL (EXTINGUIDA);B08196156;SANTA COLOMA DE GRAMENET;ESPANA;U1;31/12/2002;233
682.;BOORNOQUE SL;B29009321;VALENCIA DE LAS TORRES;ESPANA;U1;31/12/2020;230
683.;INDUSTRIAS MUNTANE SA;A08190951;BARCELONA;ESPANA;U1;31/12/2021;230
684.;DUARTE LOPEZ Y CIA SA;A19001494;GUADALAJARA;ESPANA;U1;31/12/2021;230
685.;GALON SA (EXTINGUIDA);A28138766;MADRID;ESPANA;U1;31/12/2013;228
686.;CONSTRUCCIONES ADRIANO SA;A08187387;MADRID;ESPANA;U1;31/12/2016;221
687.;INTERNATIONAL SUSY WIGS SL;B28146876;MADRID;ESPANA;U1;31/12/2021;221
688.;DICODI SA (EXTINGUIDA);A28147759;MADRID;ESPANA;U1;31/12/2009;219
689.;STILO SARA SL;B23007495;JAEN;ESPANA;U1;31/12/2011;217
690.;AGROCOOP SA;A08207532;PIERA;ESPANA;U1;31/12/2020;216
691.;FAMISA MERCANTIL DE INVERSIONES SA (EXTINGUIDA);A28152874;MADRID;ESPANA;U1;31/12/2013;215
692.;URBANIZACIONES LUZYMAR SL;B08191611;AMPOSTA;ESPANA;U1;31/12/2011;214
693.;ESTACION DE SERVICIO ARACALDO SL;B48041537;ARRANKUDIAGA;ESPANA;U1;31/12/2017;212
694.;ALONSO Y ASENSIO SL;B48042790;BILBAO;ESPANA;U1;31/12/2021;210
695.;INDUSTRIAS ROLDAY SL;B01004852;LEGUTIO;ESPANA;U1;31/12/2021;206
696.;INMOBILIARIA BECEGE, SOCIEDAD ANONIMA;A48041610;BILBAO;ESPANA;U1;31/12/2021;206
697.;ROTAL SL;B29008471;TORREMOLINOS;ESPANA;U1;31/12/2021;202
698.;ALMACENES DE CEREALES S.A.  (EXTINGUIDA);A50015205;LA PUEBLA DE ALFINDEN;ESPANA;U1;31/12/2007;200
699.;INMOBILIARIA LLAJOR SL;B08277352;BARCELONA;ESPANA;U1;31/12/2021;199
700.;TAPICERIAS POMES SA (EN LIQUIDACION);A46031175;VALENCIA;ESPANA;U1;31/12/2003;199
701.;ARRAZKAZAN SL.;B31002686;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2013;197
702.;ESPECTACULOS VALLESANOS SA (EN LIQUIDACION);A08212326;GRANOLLERS;ESPANA;U1;30/06/2001;195
703.;NIVELAGRO SOCIEDAD LIMITADA;B28143964;SEVILLA;ESPANA;U1;31/12/2021;195
704.;GRABACIONES SL;B28163624;MADRID;ESPANA;U1;31/12/2021;191
705.;CARMELO UNANUE SA (EXTINGUIDA);A20027512;ZUMAIA;ESPANA;U1;31/12/2003;188
706.;LAS CASSASAS SA;A08213068;BARCELONA;ESPANA;U1;31/12/2021;185
707.;SERCA 2000 SL;B13004080;BOADILLA DEL MONTE;ESPANA;U1;31/12/2014;184
708.;MERCANTIL HORABER SL;B38003125;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2006;183
709.;HUERTAS SA;A28143410;CAMPO DE CRIPTANA;ESPANA;U1;31/12/2021;181
710.;DUMEL SL;B28591493;MADRID;ESPANA;U1;31/12/2021;176
711.;FABEN, SA;A28188662;LEGANES;ESPANA;U1;31/12/2017;173
712.;ARIES INDUSTRIAL Y NAVAL, SA;A28164879;MADRID;ESPANA;U1;31/12/2021;173
713.;CLUB MIRASIERRA, SOCIEDAD ANONIMA;A28145480;MADRID;ESPANA;U1;31/12/2021;172
714.;SALVADOR RUBIO SL  (EXTINGUIDA);B11005725;ALGECIRAS;ESPANA;U1;31/12/2009;170
715.;ESPECTACULOS BALAÑA SA;A08187528;BARCELONA;ESPANA;U1;31/12/2020;169
716.;SERVIM IBERICA SL;B07014467;SANT JOSEP DE SA TALAIA;ESPANA;U1;31/12/2021;169
717.;INTERCON SA;A38003356;PUERTO DE LA CRUZ;ESPANA;U1;31/12/2021;165
718.;MARIMAÑA INVEST SL.;B24005209;POZUELO DE ALARCON;ESPANA;U1;31/12/2021;162
719.;PIEDRAS BLANCAS SL;B47008818;OLMEDO;ESPANA;U1;31/12/2021;156
720.;COMERCIAL JUMARBA SL;B46030482;VALENCIA;ESPANA;U1;31/12/2002;156
721.;CRESPELLINA SA (EXTINGUIDA);A28142503;SEVILLA;ESPANA;U1;31/12/2020;153
722.;ARIDOS DEL FLUVIA SA (EXTINGUIDA);A17010521;SANT FELIU DE GUIXOLS;ESPANA;U1;31/12/2015;152
723.;INDUSTRIAL CERAMICA VALLVE SA  (EXTINGUIDA);A08196354;BARCELONA;ESPANA;U1;31/12/2014;148
724.;APARTAMENTOS GAVA SL;B58972993;BARCELONA;ESPANA;U1;31/12/2021;146
725.;PAREJA Y NAVARRO SL;B18005918;GRANADA;ESPANA;U1;31/12/2020;146
726.;ADMINISTRADORA DE LOCALES APARTAMENTOS Y HOTELES, SA (EXTINGUIDA);A29008604;BENALMADENA;ESPANA;U1;31/12/2019;145
727.;NUEVO HOGAR SOCIEDAD LIMITADA;B41014986;DOS HERMANAS;ESPANA;U1;31/12/2021;143
728.;CHOC BARCELONA SL (EXTINGUIDA);B08200214;BARCELONA;ESPANA;U1;31/12/2013;142
729.;PALLAMA SA;A07014772;PALMA;ESPANA;U1;31/12/2000;142
730.;INMOBILIARIA MINA, SA;A08194805;TERRASSA;ESPANA;U1;31/12/2021;137
731.;LA PERLA DEL SOL SL;B29014834;TORREMOLINOS;ESPANA;U1;31/12/2014;133
732.;COOP INDUSTRIAL DE LA MADERA NTRA SRA DE GRACIA DE PUERTOLLANO;F13004791;PUERTOLLANO;ESPANA;U1;31/12/2014;132
733.;METALIBERICA SA;A28152585;MADRID;ESPANA;U1;31/12/2019;132
734.;FLOR SL (EXTINGUIDA);B28185940;MADRID;ESPANA;U1;31/12/2003;132
735.;AUTOS MAROSO SL (EXTINGUIDA);B35006865;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2003;132
736.;FRANCISCO RIBERA SA;A03016441;ELDA;ESPANA;U1;31/12/2020;132
737.;VIA CONSUL SOCIEDAD LIMITADA;B48041784;LEIOA;ESPANA;U1;31/12/2021;131
738.;INDUSTRIAL INMOBILIARIA CERVANTES SL (EN LIQUIDACION);B41013681;SEVILLA;ESPANA;U1;31/12/2016;130
739.;APARTAMENTOS CONSTRUCCION ADMINISTRACION SL;B29011897;MARBELLA;ESPANA;U1;31/12/2021;130
740.;AGENCIA DE VIAJES CUSPIDE S.L.;B46032389;CULLERA;ESPANA;U1;31/12/2021;128
741.;TANARFO SL (EXTINGUIDA);B08217192;SANT ADRIA DE BESOS;ESPANA;U1;31/12/2011;128
742.;CRISTO DEL AMPARO COOP SANTO;F42000661;VALDERRODILLA;ESPANA;U1;31/12/2020;126
743.;NOBLESA SL;B08194995;SITGES;ESPANA;U1;31/12/2021;123
744.;MARMOL NEGRO DE MARQUINA;B28143816;MADRID;ESPANA;U1;31/12/2014;123
745.;METROPOLITAN 477 SL (EXTINGUIDA);B28137586;BARCELONA;ESPANA;U1;31/07/2000;121
746.;INMOBILIARIA LOS ANGELES SL;B28152932;POZUELO DE ALARCON;ESPANA;U1;31/12/2021;121
747.;SACUSTE SA (EXTINGUIDA);A08185548;TERRASSA;ESPANA;U1;31/12/2005;119
748.;INMOBILIARIA PUENTEVIEJO, SA (EXTINGUIDA);A28139038;MADRID;ESPANA;U1;31/12/2006;118
749.;HIJOS DE E SAINZ SL;B28029262;MADRID;ESPANA;U1;31/12/2016;118
750.;AXEMAD SL (EXTINGUIDA);B31010085;BERIAIN;ESPANA;U1;31/12/2011;115
751.;ESTABLECIMIENTOS VIVAS SL;B46031092;VALENCIA;ESPANA;U1;31/12/2021;113
752.;GRAFICAS DEL SUR SA (EXTINGUIDA);A18006007;GRANADA;ESPANA;U1;31/12/2007;113
753.;COMPAÑIA DE ESTUDIOS Y URBANIZACIONES SL;B78622560;MADRID;ESPANA;U1;31/12/2020;112
754.;LODROÑO ALMACENAJE Y DISTRIBUCION SA;A46031571;PATERNA;ESPANA;U1;31/12/2021;112
755.;ALFARO SA;A01004878;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/01/2021;112
756.;COOP DEL CAMPO SAN JOSE OBRERO DE BELEÑA;F37005386;BELEÑA;ESPANA;U1;31/12/2001;112
757.;REMBER IBERICA SA  (EXTINGUIDA);A28145779;MADRID;ESPANA;U1;31/12/2013;112
758.;ROKET SL;B08187304;TERRASSA;ESPANA;U1;31/12/2021;111
759.;IBERICA DE PLASTICOS REFORZADOS SL;B28139251;VALDEMORO;ESPANA;U1;31/12/2021;111
760.;MARMOLES DEL NOROESTE SA;A15012537;SARRIA;ESPANA;U1;31/12/2021;111
761.;TALLERES DUMARPE SL;B50013192;ZARAGOZA;ESPANA;U1;31/12/2002;109
762.;INMOBILIARIA GREY SA;A28162089;MADRID;ESPANA;U1;31/12/2021;108
763.;CENTRO TECNICO DEL NOROESTE SL  (EXTINGUIDA);B15011992;FERROL;ESPANA;U1;31/12/2010;107
764.;COMPAÑIA PENINSULAR DE TORREFACCION SL;B28149516;MADRID;ESPANA;U1;31/12/2003;103
765.;DOMINGUEZ SA;A05000682;AVILA;ESPANA;U1;31/12/2014;102
766.;PROYECTOS Y CONSTRUCCIONES SA;A25004961;LLEIDA;ESPANA;U1;31/12/2021;99
767.;PAVIMENTOS ITALIANOS SA;A38003588;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2021;98
768.;EL RAFALET SL;B07013741;PALMA;ESPANA;U1;31/12/2020;98
769.;PUBLIVISION S.L.;B08213076;BARCELONA;ESPANA;U1;31/12/2007;97
770.;LOSADA SAN ROMAN SA;A18006551;GRANADA;ESPANA;U1;31/12/2021;97
771.;SL DE MAQUINAS PARA LAS INDUSTRIAS DEL PLASTICO;B08193047;BARCELONA;ESPANA;U1;31/12/2020;95
772.;NOGAR SL;B08194623;BARCELONA;ESPANA;U1;31/12/2021;94
773.;GESTION DE PATRIMONIOS SL;B28141901;MADRID;ESPANA;U1;31/12/2018;93
774.;KENTY SL;B08212870;BARCELONA;ESPANA;U1;31/12/2021;92
775.;GAROSA SA;A17010067;TOSSA DE MAR;ESPANA;U1;31/12/2021;91
776.;NAVALES CERDEIRAS SL;B15009418;A CORUÑA;ESPANA;U1;31/12/2021;91
777.;INDUSTRIA CINEMATOGRAFICA ASTURIANA DE ESPECTACULOS SA (EXTINGUIDA);A28169886;MADRID;ESPANA;U1;31/12/2002;90
778.;URBANIZACIONES Y EDIFICIOS DE SAN LORENZO SA  (EXTINGUIDA);A33604497;GIJON/XIXON;ESPANA;U1;31/12/2016;89
779.;INMOBILIARIA GILBER SA;A50013416;ZARAGOZA;ESPANA;U1;31/12/2013;88
780.;INMOBILIARIA SA SERRA SL;B07014301;SANTA EULARIA DES RIU;ESPANA;U1;31/12/2020;87
781.;GREINN SA;A28140564;MADRID;ESPANA;U1;31/12/2018;86
782.;DEHIMA DECORACION HIERRO Y MADERA SL;B28133320;MADRID;ESPANA;U1;31/12/2021;85
783.;LA PASTORA SA (EXTINGUIDA);A50012590;QUINTO;ESPANA;U1;31/12/2002;85
784.;RUISOL SA;A28141406;MADRID;ESPANA;U1;31/12/2021;83
785.;INMOBILIARIA ALCON SA;A28163350;MADRID;ESPANA;U1;31/12/2020;82
786.;FRICOFAR SL;B12011466;MONCOFA;ESPANA;U1;31/12/2021;81
787.;COMERCIAL HERCAS SL;B03017431;SAX;ESPANA;U1;31/12/2021;81
788.;CALA CRISTAL SL;B07014111;PALMA;ESPANA;U1;31/12/2017;80
789.;GRUAS Y UTILLAJE SA (EXTINGUIDA);A48040794;BILBAO;ESPANA;U1;31/12/2005;79
790.;AGRO BLANCH SA;A17012972;ARBUCIES;ESPANA;U1;31/12/2021;78
791.;HIJOS DE MARCELINO ARRIETA SL (EXTINGUIDA);B26005181;LOGROÑO;ESPANA;U1;31/12/2009;77
792.;INMOBILIARIA NARVAEZ SA;A28498913;MADRID;ESPANA;U1;31/12/2021;75
793.;INMOBILIARIA DEL RINCON S.L. (EXTINGUIDA);B29011491;MALAGA;ESPANA;U1;31/12/2003;74
794.;FINCAS DORDA SA;A08195372;MATARO;ESPANA;U1;31/12/2006;72
795.;PROPIETARIS AGRUPATS S.A. (EXTINGUIDA);A46031803;ONTINYENT;ESPANA;U1;31/12/2002;71
796.;CONSTRUCTORA INMOBILIARIA SALMANTINA SA;A37003811;SALAMANCA;ESPANA;U1;31/12/2021;70
797.;FOMENTO GANADERO Y SILVICOLA SL (EXTINGUIDA);B08193526;BARCELONA;ESPANA;U1;31/12/2006;70
798.;PANIFICADORA INDUSTRIAL MALLORQUINA SL (EXTINGUIDA);B07015175;MARRATXI;ESPANA;U1;31/12/2006;70
799.;MANUFACTURAS ALCIDES SA (EXTINGUIDA);A08087629;VALENCIA;ESPANA;U1;31/12/2008;67
800.;ALMACENES SARASQUETE SL;B15012255;RIBEIRA;ESPANA;U1;31/12/2021;67
801.;LA ATALAYUELA SL;B41015470;ALMONTE;ESPANA;U1;31/12/2021;67
802.;SOCIEDAD ANONIMA MALPICA;A28154698;MALPICA DE TAJO;ESPANA;U1;31/10/2014;66
803.;DIFUSION COMERCIAL E INMOBILIARIA SL;B35006121;PUERTO DEL ROSARIO;ESPANA;U1;31/12/2020;66
804.;CONSTRUCCIONES BARBANY SA (EXTINGUIDA);A50012608;ZARAGOZA;ESPANA;U1;31/12/2015;65
805.;SABA SL;B28138147;ARGANDA DEL REY;ESPANA;U1;31/12/2020;65
806.;R MAURI POAL SA (EXTINGUIDA);A08190803;TERRASSA;ESPANA;U1;31/12/2002;64
807.;CONSTRUCCIONES GERRIKABEITIA SA;A48042881;BILBAO;ESPANA;U1;31/12/2017;63
808.;TECNOMAN SA;A28146264;MADRID;ESPANA;U1;31/12/2021;62
809.;PROMOTORA BAHIA SA;A28146660;SAN SEBASTIAN DE LOS REYES;ESPANA;U1;31/12/2007;62
810.;FABRINOX SL;B28151017;MADRID;ESPANA;U1;31/12/2021;61
811.;AUROSUR SL;B04001970;MADRID;ESPANA;U1;31/12/2014;60
812.;ANTONIO LALIENA Y COMPAÑIA SL (EXTINGUIDA);B28147353;MADRID;ESPANA;U1;31/12/2012;60
813.;FACTORIAS ZANE SA;A50013812;ZARAGOZA;ESPANA;U1;31/12/2019;59
814.;MORRIS E CURIEL IBERICA SL;B28149292;MADRID;ESPANA;U1;31/12/2021;59
815.;MILTON ROY IBERICA SA  (EXTINGUIDA);A28137396;ILLESCAS;ESPANA;U1;30/11/2017;58
816.;CONSTRUCCIONES JAUME SA;A07012883;PALMA;ESPANA;U1;31/12/2008;58
817.;EXPLOTACIONES AGRICOLAS GANADERAS SA;A41030008;HORNACHUELOS;ESPANA;U1;31/12/2021;56
818.;CONSTRUCCIONES METALICAS PYMAR SL;B28142404;MADRID;ESPANA;U1;31/12/2018;55
819.;JAS SL;B08141319;BARCELONA;ESPANA;U1;31/12/2021;55
820.;PROMOCION Y DIFUSION S.L. (EXTINGUIDA);B28149425;MADRID;ESPANA;U1;31/12/2006;55
821.;TORRES BURGOS SA;A14012629;LUCENA;ESPANA;U1;30/06/2020;54
822.;SILPER SA;A28406346;MADRID;ESPANA;U1;31/12/2002;54
823.;ESTABLECIMIENTOS INDUSTRIALES AHEMON SOCIEDAD ANONIMA;A35006576;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2020;54
824.;MONSAN SL (EXTINGUIDA);B08226672;BARCELONA;ESPANA;U1;31/12/2012;53
825.;TAMACA SL;B09003807;ARANDA DE DUERO;ESPANA;U1;31/12/2021;50
826.;COMERCIAL HISPANO ORIENTE, SA (EXTINGUIDA);A28138436;MADRID;ESPANA;U1;31/12/2010;50
827.;PROMOVITE ISLEÑA SL (EN LIQUIDACION);B11005279;SAN FERNANDO;ESPANA;U1;31/12/2012;50
828.;INMOBILIARIA MONTIEL SL;B28173102;MADRID;ESPANA;U1;31/12/2021;47
829.;JESUS VIDAL, SOCIEDAD ANONIMA;A28152643;MADRID;ESPANA;U1;31/12/2021;47
830.;SUPERMERCADOS LA NAO SL;B03021342;JAVEA/XABIA;ESPANA;U1;31/12/2020;47
831.;TEATRO ARLEQUIN SL;B28157642;MADRID;ESPANA;U1;31/12/2001;46
832.;EDIFICACIONES HISPANOAMERICANAS TECNICAS SA;A28137677;MADRID;ESPANA;U1;31/12/2013;45
833.;VIAJES SAN ANTONIO SA;A07057904;SANT ANTONI DE PORTMANY;ESPANA;U1;31/12/2021;44
834.;CONSTRUCCIONES INMOBILIARIAS MOLINO S. L.;B08237596;SITGES;ESPANA;U1;31/12/2006;44
835.;METALKRIS SA  (EXTINGUIDA);A28153112;ALCORCON;ESPANA;U1;31/12/2013;43
836.;RENA SA;A28152080;MADRID;ESPANA;U1;31/12/2021;42
837.;PLAZAÑA HOTEL SA  (EXTINGUIDA);A28163608;MADRID;ESPANA;U1;31/12/2012;42
838.;NIKER SL (EXTINGUIDA);B08193377;BARCELONA;ESPANA;U1;31/12/2015;41
839.;COMPANIA DE INDUSTRIALES ESTEPENOS ASOCIADOS SL;B41014713;ESTEPA;ESPANA;U1;31/05/2021;41
840.;FRIGORIFICOS LAGUARDA SL (EN LIQUIDACION);B46032280;BONREPOS I MIRAMBELL;ESPANA;U1;31/12/2004;41
841.;CINESTEPA SL (EXTINGUIDA);B41017245;ESTEPA;ESPANA;U1;31/12/2002;39
842.;INVES SA;A28145894;TORRELODONES;ESPANA;U1;31/12/2019;39
843.;INMOBILIARIA RIBATALLADA SA;A08435950;EL PAPIOL;ESPANA;U1;31/12/2021;39
844.;TURINFAN SL;B23007370;ANDUJAR;ESPANA;U1;31/12/2021;38
845.;INMOBILIARIA SAMSA, SA (EN LIQUIDACION);A43008507;REUS;ESPANA;U1;31/12/2014;36
846.;MESON DEL CARMEN SL  (EXTINGUIDA);B50012665;ZARAGOZA;ESPANA;U1;31/12/2013;35
847.;HEREDAMIENTO DE AGUAS DE BOGARRA;G02021392;CAUDETE;ESPANA;U1;31/12/2010;35
848.;CHIMO SL  (EXTINGUIDA);B03016458;ALICANTE/ALACANT;ESPANA;U1;31/12/2008;33
849.;INMOBILIARIA LLAVANERAS S.L. (EXTINGUIDA);B08300956;BARCELONA;ESPANA;U1;31/12/2004;32
850.;DM IBERIA S.A.;A28137339;MADRID;ESPANA;U1;31/12/2019;32
851.;COSMIRA SA;A08184715;BARCELONA;ESPANA;U1;31/12/2020;31
852.;INTERCONTINENTAL CONSULTANTS SAU;A28152155;SEGOVIA;ESPANA;U1;31/12/2020;30
853.;MANIPULACION PORTUARIA DE CARGAS SA;A28151785;MADRID;ESPANA;U1;31/12/2021;30
854.;PROMOTORA INDUSTRIAL MOBLES TER SL;B17010075;LA CELLERA DE TER;ESPANA;U1;31/12/2010;30
855.;BALCON DE EUROPA SL (EXTINGUIDA);B11004264;TARIFA;ESPANA;U1;31/12/2002;29
856.;VISIONLAB SOL SL;B28137792;MADRID;ESPANA;U1;31/12/2021;29
857.;DESARROLLO FRIGORIFICO SA;A08219578;BADALONA;ESPANA;U1;31/12/2003;29
858.;INMOBILIARIA ZIE SA (EXTINGUIDA);A20028692;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;30/11/2001;28
859.;MUTUALIDAD INTERPROVINCIAL DE PREVISION SOCIAL DE AUXILIARES DE FARMACIA (EN LIQUIDACION);G43023621;TARRAGONA;ESPANA;U1;31/12/2003;27
860.;ONDAS SA (EXTINGUIDA);A28154771;BARCELONA;ESPANA;U1;31/12/2008;27
861.;CARTAGENA SANCHEZ S.A.;A50013903;ZARAGOZA;ESPANA;U1;31/12/2006;26
862.;VIAJES OLIMPIA SA;A28157196;MADRID;ESPANA;U1;31/12/2021;26
863.;PEÑA BASCONES, SA;A48045207;ERANDIO;ESPANA;U1;31/12/2021;26
864.;INMOBILIARIA POMARET SA (EXTINGUIDA);A08198541;BARCELONA;ESPANA;U1;31/12/2021;26
865.;CERAMICA TARRAGONA SOCIEDAD LIMITADA;B26005413;ALFARO;ESPANA;U1;31/12/2021;25
866.;DESARROLLO Y EXPANSION COMERCIAL SA (EXTINGUIDA);A08195851;TERRASSA;ESPANA;U1;31/12/2001;25
867.;ELECTRA VARDULIA SL;B20027652;ZESTOA;ESPANA;U1;31/12/2019;24
868.;HIJOS DE JUAN CRUZ HERNANDEZ SA;A26005264;AGONCILLO;ESPANA;U1;31/12/2020;24
869.;INMOBILIARIA SOL Y MAR SL;B08198558;BARCELONA;ESPANA;U1;31/12/2021;24
870.;PINARES DE SAN JUAN SL;B28149474;MADRID;ESPANA;U1;31/12/2019;24
871.;MAYMO PARAREDA SL;B58284811;BARCELONA;ESPANA;U1;31/12/2010;23
872.;CERAMICA MAS SA;A36004760;O PORRIÑO;ESPANA;U1;31/12/2021;23
873.;EIRIS SL  (EXTINGUIDA);B28169290;MADRID;ESPANA;U1;31/12/2012;22
874.;INMOBILIARIA PERCHELERA SA (EXTINGUIDA);A29006905;MALAGA;ESPANA;U1;31/12/2000;22
875.;DEPLAS SA;A28144624;MADRID;ESPANA;U1;31/12/2020;20
876.;SOCOMAR SL  (EXTINGUIDA);B28151710;MADRID;ESPANA;U1;31/12/2017;20
877.;FAPSA INSTALACIONES Y OBRAS SL (EXTINGUIDA);B28138675;MADRID;ESPANA;U1;31/12/2020;20
878.;MELCHORA SA (EXTINGUIDA);A28168516;POZUELO DE ALARCON;ESPANA;U1;31/12/2007;20
879.;INTERTECNIC SL (EXTINGUIDA);B08186462;BARCELONA;ESPANA;U1;31/12/2014;19
880.;MUÑOZ CARDENAS GALERIA DE ARTE SA;A29006830;MALAGA;ESPANA;U1;31/12/2019;19
881.;FRIGORIFICOS DE EXPORTACION E IMPORTACION DEL PUERTO DE VALENCIA SL (EXTINGUIDA);B46031183;VALENCIA;ESPANA;U1;31/12/2015;18
882.;CONSTRUCCIONES CORISA, SA;A08186017;BARCELONA;ESPANA;U1;31/12/2021;18
883.;GERONA HOTELES SL (EXTINGUIDA);B17008129;GIRONA;ESPANA;U1;31/12/2008;18
884.;TARGET INVESTMENT RESEARCH SL;B28148443;SAN SEBASTIAN DE LOS REYES;ESPANA;U1;31/12/2009;17
885.;PARQUE ALMERIA SA;A28146587;MADRID;ESPANA;U1;31/12/2017;17
886.;HIJOS DE MATIAS ILLAN SL(EXTINGUIDA);B30009948;PONFERRADA;ESPANA;U1;31/12/2003;17
887.;CICADAS PLAYAS DEL SUR SL;B35005784;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;17
888.;SERRAT SL;B43002096;REUS;ESPANA;U1;31/12/2017;16
889.;HISPOLANDA SL;B28137719;MADRID;ESPANA;U1;31/12/2019;16
890.;INMOBILIARIA RICO SL;B47003793;VALLADOLID;ESPANA;U1;31/12/2021;16
891.;URBANIZACIONES BLANES MAR SL (EN LIQUIDACION);B08309122;BARCELONA;ESPANA;U1;31/12/2016;15
892.;NAUTIL SA;A08195679;VILANOVA DEL CAMI;ESPANA;U1;31/12/2019;15
893.;EXPLOTACIONES CALCITA S. L.;B17010489;GIRONA;ESPANA;U1;31/12/2019;15
894.;FINCA DE CANYAMEL SA;A07015407;CAPDEPERA;ESPANA;U1;31/12/2019;14
895.;WALMAC SL;B46033486;VALENCIA;ESPANA;U1;31/12/2001;14
896.;PUNTA DEL SOL SA;A28149581;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;14
897.;PEÑA URIARTE Y COMPAÑIA S.R.C. (EXTINGUIDA);C48042519;BILBAO;ESPANA;U1;31/12/2018;14
898.;CONSTRUCTORA VASCO CASTELLANA SA  (EXTINGUIDA);A01004340;VITORIA-GASTEIZ;ESPANA;U1;31/12/2011;14
899.;LIZCANO PAGES SL;B08229056;BARCELONA;ESPANA;U1;31/12/2016;13
900.;BISAN SL;B08198277;SANT ANTONI DE VILAMAJOR;ESPANA;U1;31/12/2021;13
901.;CONSTRUCTORA INMOBILIARIA BIENVENIDO RUIZ Y ASOCIADOS SA;A50012640;ZARAGOZA;ESPANA;U1;31/12/2020;13
902.;EXPLOTACION AGRICOLA LEVANTINA SL;B50024033;ZARAGOZA;ESPANA;U1;31/12/2021;13
903.;JELUSE SL (EXTINGUIDA);B41013640;UTRERA;ESPANA;U1;31/12/2012;13
904.;PRIMULA SA;A43009315;BARCELONA;ESPANA;U1;31/12/2021;12
905.;LLARAS SL (EXTINGUIDA);B08238891;BARCELONA;ESPANA;U1;31/12/2017;12
906.;INVERSIONES COSTA DE LA LUZ SL;B08199176;ALJARAQUE;ESPANA;U1;31/12/2014;12
907.;TALLERES DYNA, SA (EXTINGUIDA);A50012756;ZARAGOZA;ESPANA;U1;31/12/2010;12
908.;ASTORIA SL (EN LIQUIDACION);B11901360;MALAGA;ESPANA;U1;31/12/2003;12
909.;BRUNARA, SICAV, SA;A48041982;MADRID;ESPANA;U1;31/12/2020;11
910.;BAMITEX SA (EXTINGUIDA);A07014244;PALMA;ESPANA;U1;31/12/2003;11
911.;PANADEROS ASOCIADOS SL (EXTINGUIDA);B28165033;NAVALCARNERO;ESPANA;U1;31/12/2002;11
912.;INDUSTRIAS LERIDANAS DE TINTORERIAS UNIDAS SL  (EXTINGUIDA);B25006529;LLEIDA;ESPANA;U1;31/12/2011;11
913.;EL MILANILLO SA  (EXTINGUIDA);A28163178;MADRID;ESPANA;U1;31/12/2019;10
914.;INMOBILIARIA INOCA S.L.;B28152015;ALCOBENDAS;ESPANA;U1;31/12/2021;10
915.;CONSIGNACIONES AGRICOLAS Y NAVIERAS SL;B46030599;VALENCIA;ESPANA;U1;31/12/2021;10
916.;MANUFACTURAS AUTONELL SL;B08188328;TORELLO;ESPANA;U1;31/12/2009;10
917.;PREFABRICADOS AEDIUM SA;A09003625;BURGOS;ESPANA;U1;31/12/2021;9
918.;SANCHEZ TOVAR SL;B30009922;MURCIA;ESPANA;U1;31/12/2007;9
919.;SERVICIOS INDUSTRIALES HOSTAL DEL PI SL (EXTINGUIDA);B08195877;BARCELONA;ESPANA;U1;31/12/2004;9
920.;HARINERAS INTEGRADAS SA (EXTINGUIDA);A17010448;OLOT;ESPANA;U1;30/06/2003;8
921.;MUDORI SA;A08185241;BARCELONA;ESPANA;U1;31/12/2019;7
922.;SERRERIAS DEL OESTE SL;B36002343;CATOIRA;ESPANA;U1;31/12/2011;7
923.;INMOBILIARIA LA PERLA SL;B47003785;VALLADOLID;ESPANA;U1;31/12/2021;6
924.;INVERSORA CATALANA DEL MEDITERRANEO SA  (EXTINGUIDA);A28138717;BARCELONA;ESPANA;U1;31/12/2016;6
925.;PROSERPINA S.L. (EN LIQUIDACION);B06004055;ZAFRA;ESPANA;U1;31/12/2007;6
