;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
477.;SA DE PREFABRICADOS PREFORSA (EXTINGUIDA);A46050506;ALGEMESI;ESPANA;U1;31/12/2019;1.244
478.;CONSTRUCCIONES A. FEU SA (EN LIQUIDACION);A08268955;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2012;1.242
479.;BASSETTI ESPAÑOLA SA;A08260366;CALDES DE MONTBUI;ESPANA;U1;31/12/2021;1.239
480.;IMPALS SL;B17017351;PALS;ESPANA;U1;31/12/2021;1.231
481.;FRIGORIFICOS HERMANOS LOZANO SA;A11053477;ALGECIRAS;ESPANA;U1;31/12/2021;1.195
482.;MACANA SA;A08283061;BARCELONA;ESPANA;U1;31/12/2020;1.183
483.;IMPRESORA TECNICA ESPAÑOLA SA  (EXTINGUIDA);A33607367;GIJON;ESPANA;U1;31/12/2008;1.182
484.;TALLERES BAIZ SL;B20035218;EIBAR;ESPANA;U1;31/12/2020;1.176
485.;JOSE VIÑAS SOCIEDAD LIMITADA;B17017757;FIGUERES;ESPANA;U1;31/12/2008;1.174
486.;CRISTALMET SL  (EXTINGUIDA);B46051850;LORIGUILLA;ESPANA;U1;31/12/2009;1.166
487.;DISTRIBUIDORA MALLORQUINA DE GASES LICUADOS SA;A07029382;PALMA;ESPANA;U1;31/12/2020;1.123
488.;VIDRIOS Y CRISTALES PLANOS SOLE SL (EN LIQUIDACION);B17017799;GIRONA;ESPANA;U1;31/12/2013;1.121
489.;ASOC DOBLE AMOR PARA LA PROMOCION DE PERSONAS CON DISCAPACIDAD INTELECTUAL;G03034378;BENIDORM;ESPANA;U1;31/12/2006;1.116
490.;MIGUEL VICEDO CERDA SA;A03028719;BANYERES DE MARIOLA;ESPANA;U1;31/12/2021;1.105
491.;GEISMAR IBERICA SA.;A28257095;MADRID;ESPANA;U1;31/12/2021;1.098
492.;CARROCERIAS IGNACIO SL;B28257004;MADRID;ESPANA;U1;31/12/2021;1.079
493.;UNION TURISTICA S A (EXTINGUIDA);A08263899;BARCELONA;ESPANA;U1;31/10/2006;1.076
494.;INSTITUTO FITOLOGICO SL;B08272908;CASTELLVI DE LA MARCA;ESPANA;U1;31/12/2021;1.074
495.;TORREFACTORA ILICITANA S.A.;A03028669;ELCHE/ELX;ESPANA;U1;31/12/2000;1.059
496.;PIAGET Y NADAL SA;A11601655;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2012;1.058
497.;MEDI SANA COMPANIA DE SEGUROS SA (EXTINGUIDA);A28304020;MADRID;ESPANA;U1;31/12/2006;1.048
498.;CAOLINES DE MERILLES SL;B33014663;LLANERA;ESPANA;U1;31/12/2020;1.044
499.;VIAJES YAGO SA (EXTINGUIDA);A47009774;VALLADOLID;ESPANA;U1;31/12/2011;1.042
500.;JISA SA;A28423929;POZUELO DE ALARCON;ESPANA;U1;31/12/2017;1.038
501.;NET SA (EN LIQUIDACION);A46049078;BURJASSOT;ESPANA;U1;31/12/2011;1.034
502.;DENSO QUIMICA SA;A28259976;TRES CANTOS;ESPANA;U1;31/12/2021;1.032
503.;GRIERA SA;A08262321;SABADELL;ESPANA;U1;31/12/2021;1.025
504.;UNION DE CONTRATISTAS SA;A08282055;BARCELONA;ESPANA;U1;31/12/2021;1.022
505.;VIAJES TAURO SL;B08262941;CALELLA;ESPANA;U1;31/12/2021;1.012
506.;CASERO HERMANOS SA  (EXTINGUIDA);A47008628;TORO;ESPANA;U1;31/12/2006;1.008
507.;GALERIAS PALACIO SL;B13005202;VALDEPEÑAS;ESPANA;U1;31/12/2001;1.006
508.;PUERTAS Y TABLEROS HERNANDEZ SL  (EXTINGUIDA);B50024462;ZARAGOZA;ESPANA;U1;31/12/2011;999
509.;INMOBILIARIA MORETO SL;B08274730;BARCELONA;ESPANA;U1;31/12/2021;995
510.;TRANSPORTES BUERA SANCHO SA;A50023910;ZARAGOZA;ESPANA;U1;31/12/2021;994
511.;GRANJA SAN VICENTE FERRER SA;A08278871;BARCELONA;ESPANA;U1;31/12/2021;985
512.;MILLAN TRAVEL SA;A28279065;MADRID;ESPANA;U1;31/12/2020;982
513.;TANDRISA SL;B07030711;CIUTADELLA DE MENORCA;ESPANA;U1;31/12/2021;979
514.;SIDI ESPAÑOLA SA  (EXTINGUIDA);A43015155;L'ALFAS DEL PI;ESPANA;U1;31/12/2010;975
515.;MONTAJES TUBERIAS Y SANEAMIENTOS SL;B30604060;CARTAGENA;ESPANA;U1;31/12/2012;974
516.;GESTEC 1970 SA;A08270639;BARCELONA;ESPANA;U1;31/07/2021;970
517.;CARGOPACK SA;A08362469;MANRESA;ESPANA;U1;31/12/2021;970
518.;TECORONE S.L.;B38010708;SANTA CRUZ DE LA PALMA;ESPANA;U1;31/12/2018;968
519.;SOCIEDAD ANONIMA VILLA ROSA SA;A28269330;MADRID;ESPANA;U1;31/12/2020;963
520.;IMOGRI SL;B25009069;LLEIDA;ESPANA;U1;31/12/2020;959
521.;INTERNACIONAL ARTIS SA;A28270320;MADRID;ESPANA;U1;31/12/2021;950
522.;FINANCIERA OVIEDO SA ESTABLECIMIENTO FINANCIERO DE CREDITO (EXTINGUIDA);A33015124;OVIEDO;ESPANA;U1;31/12/2003;948
523.;LINNEO SL;B08290876;TERRASSA;ESPANA;U1;31/12/2021;942
524.;SUMINISTROS DE PLASTICOS SL;B50024025;CUARTE DE HUERVA;ESPANA;U1;31/12/2021;941
525.;LLOTJA AGROPECUARIA MERCOLLEIDA, SOCIEDAD ANONIMA;A25009622;LLEIDA;ESPANA;U1;31/12/2021;936
526.;FYRE SA (EXTINGUIDA);A08272486;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/12/2005;933
527.;OCHANDIANO MOLINA Y CIA SL;B48082408;BILBAO;ESPANA;U1;31/12/2021;932
528.;CONSTRUCCIONES CASPER SL (EXTINGUIDA);B40002610;SEGOVIA;ESPANA;U1;31/12/2007;916
529.;CALA FONT SL;B43018134;SALOU;ESPANA;U1;31/12/2021;915
530.;FRANCISCO BALAGUER SA;A08259061;BADALONA;ESPANA;U1;31/12/2021;915
531.;MONTE CALPE SA;A28322758;BENISSA;ESPANA;U1;31/12/2021;914
532.;GRUPO GAUDIR SL.(EXTINGUIDA);B41027541;MADRID;ESPANA;U1;31/12/2004;911
533.;AUTOCARES PONS SL;B25009317;ELS ALAMUS;ESPANA;U1;31/12/2021;911
534.;MANUFACTURAS JOPESA SL;B26010470;LOGROÑO;ESPANA;U1;31/12/2020;907
535.;CORBUL SL;B28289502;MADRID;ESPANA;U1;31/12/2021;886
536.;D GONZALO SA;A14016745;MONTILLA;ESPANA;U1;31/12/2021;885
537.;EXPLOTACIONES FORESTALES NOR CASTELLANA SL  (EXTINGUIDA);B09010711;BELORADO;ESPANA;U1;31/12/2006;880
538.;INDUSTRIAL CORSETERA CARCAGENTINA SOCIEDAD LIMITADA (EN LIQUIDACION);B46051223;CARCAIXENT;ESPANA;U1;31/12/2009;880
539.;PROTECTA SA;A08275711;BARCELONA;ESPANA;U1;31/12/2020;879
540.;FERRALLA LAS TORRES SA (EXTINGUIDA);A35015973;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2002;879
541.;HARINERA DEL CARMEN DE TORRES DE ALBARRACIN S.L.;B44004067;TORRES DE ALBARRACIN;ESPANA;U1;30/06/2006;872
542.;TUBOS MACH SL (EXTINGUIDA);B03028347;SESEÑA;ESPANA;U1;31/12/2000;864
543.;INMOBILIARIA JULMIR SL (EXTINGUIDA);B08288250;BARCELONA;ESPANA;U1;31/12/2004;857
544.;PANIFICADORA CORIANA SL;B41028549;CORIA DEL RIO;ESPANA;U1;31/12/2017;851
545.;CERAMICAS Y CONSTRUCCIONES ROCA SL;B12014312;MADRID;ESPANA;U1;31/12/2020;842
546.;SACOLIVA SL;B08271769;CASTELLAR DEL VALLES;ESPANA;U1;31/12/2021;835
547.;RIDOR SL (EXTINGUIDA);B08281396;SANT FRUITOS DE BAGES;ESPANA;U1;31/12/2018;828
548.;MURGA SL;B28511798;VILLANUEVA DE LA CAÑADA;ESPANA;U1;31/12/2021;826
549.;PESQUERA ANTXINE S A (EXTINGUIDA);A48062202;ONDARROA;ESPANA;U1;31/12/2002;817
550.;EDIFICACIONES ALCARAZ SL;B08317745;BARCELONA;ESPANA;U1;31/12/2021;812
551.;CONSTRUCCION RACIONAL DE LA VIVIENDA SL;B35013622;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;808
552.;ZAPLANA SL;B46050357;VALENCIA;ESPANA;U1;31/12/2021;807
553.;HACIENDAS MARQUES DE LA CONCORDIA SA (EXTINGUIDA);A26010330;ALFARO;ESPANA;U1;31/12/2015;804
554.;REPUESTOS ESPECIALES PARA TRACTOR SA;A28259380;MADRID;ESPANA;U1;31/12/2021;799
555.;GUATIFAY SL;B35014463;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;795
556.;HER-VEI SL;B27003649;LUGO;ESPANA;U1;31/12/2021;792
557.;RECUPERACIONES EMP S. A.;A08273666;SANT FOST DE CAMPSENTELLES;ESPANA;U1;31/12/2000;790
558.;HIELO EN CUBITOS SA;A07028491;PALMA;ESPANA;U1;31/12/2021;781
559.;CRISTALERIA DEL LLOBREGAT SL;B08266025;SANT ANDREU DE LA BARCA;ESPANA;U1;31/12/2021;780
560.;GAS MENORCA SL;B07028715;MAO-MAHON;ESPANA;U1;31/12/2021;772
561.;KLEB ANKER HISPANIA SA  (EXTINGUIDA);A28257996;MADRID;ESPANA;U1;31/12/2010;771
562.;MAYCAINVEST S L;B07040876;FORMENTERA;ESPANA;U1;31/12/2021;767
563.;ALUMINIOS DEL TER S. L. (EXTINGUIDA);B17017187;GIRONA;ESPANA;U1;31/12/2005;755
564.;ACRISOLADA SA;A18010546;MADRID;ESPANA;U1;31/12/2010;742
565.;HOTELES MADRID SL;B38008116;PUERTO DE LA CRUZ;ESPANA;U1;31/12/2021;741
566.;INMOBILIARIA AVILESINA SA;A33015488;AVILES;ESPANA;U1;31/12/2021;737
567.;AGUAS DE QUIBAS S.A.;A03029725;ELX/ELCHE;ESPANA;U1;31/12/2021;727
568.;AGRICOLA E INMOBILIARIA MONT-ROS SL;B08751562;BARCELONA;ESPANA;U1;31/12/2021;722
569.;ALMACENES EL BARATO SA;A35014513;ARRECIFE;ESPANA;U1;31/12/2020;721
570.;MONTALBAN XIV SA;A01007087;MADRID;ESPANA;U1;31/12/2021;720
571.;SHATMO SA (EXTINGUIDA);A08299752;MATARO;ESPANA;U1;31/12/2000;719
572.;HOTEL FIL DE FERRO SA;A07030646;CALVIA;ESPANA;U1;31/12/2020;714
573.;AZULEJOS ZARAGOZA SL;B50023589;ZARAGOZA;ESPANA;U1;31/12/2021;711
574.;INDUSTRIAS VARIAS ALIMENTICIAS SL;B28256436;COSLADA;ESPANA;U1;31/12/2021;711
575.;INDUSTRIAS KURKO SA (EXTINGUIDA);A28264877;TORREJON DE ARDOZ;ESPANA;U1;31/12/2012;709
576.;COALCA SA;A35014414;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;706
577.;CENTRAL DE INICIATIVAS INMOBILIARIAS SL;B28272748;ALCORCON;ESPANA;U1;31/12/2021;704
578.;VALDEAZORES SL;B28257749;MADRID;ESPANA;U1;31/12/2021;703
579.;TECNICAS GRAFICAS FORMA SOCIEDAD ANONIMA    (EXTINGUIDA);A28279164;LOECHES;ESPANA;U1;31/12/2011;703
580.;INTERNACIONAL OPTICA RIVOLI SA;A28258838;MADRID;ESPANA;U1;31/12/2005;702
581.;EL PESCOZAL SA;A28263671;UTRERA;ESPANA;U1;31/12/2021;696
582.;MARCAVI SA;A08265654;PALMA;ESPANA;U1;31/12/2004;693
583.;INMOBILIARIA ROMITE SL;B08297053;BARCELONA;ESPANA;U1;31/12/2020;678
584.;PESQUERAS GAZTIAK SOCIEDAD ANONIMA  (EXTINGUIDA);A48061220;ONDARROA;ESPANA;U1;31/12/2012;675
585.;INDUSTRIAS COLFER SA (EN LIQUIDACION);A08283533;GAVA;ESPANA;U1;31/12/2012;673
586.;SOCIEDAD ESPAÑOLA DE DRAGADOS SA;A28265320;MADRID;ESPANA;U1;31/12/2020;672
587.;MONTVERT SA;A07030554;MANACOR;ESPANA;U1;31/12/2002;670
588.;WALTER SA;A02005643;LA RODA;ESPANA;U1;31/12/2021;668
589.;HISPATRADE SA;A28263440;MADRID;ESPANA;U1;31/12/2021;657
590.;FOTOCOMPOSICION FORT SA (EXTINGUIDA);A08274839;BARCELONA;ESPANA;U1;31/12/2000;654
591.;METALICAS MONTANESAS SL (EXTINGUIDA);B39009170;SANTA CRUZ DE BEZANA;ESPANA;U1;31/12/2005;649
592.;JOSE GALLEGO GONGORA SA (EN LIQUIDACION);A41026428;VILLANUEVA DEL ARISCAL;ESPANA;U1;31/12/2008;639
593.;HIJOS DE JORGE MOLINA FERRE SL (EXTINGUIDA);B03029931;BANYERES DE MARIOLA;ESPANA;U1;31/12/2000;639
594.;JOSE FRADE PRODUCCIONES CINEMATOGRAFICAS SA;A28261246;MADRID;ESPANA;U1;31/12/2020;638
595.;CABALLO TROYA SL;B47008909;VALLADOLID;ESPANA;U1;31/12/2021;630
596.;MAQUINAS COSTER SA (EXTINGUIDA);A08276099;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/12/2004;630
597.;SUPERTRONIC SA;A08290017;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2021;625
598.;FUENTE DE LA PEÑA SL;B28273399;MADRID;ESPANA;U1;31/12/2021;624
599.;SUCESORES DE GINES GARCIA SA;A08282725;PALAU-SOLITA I PLEGAMANS;ESPANA;U1;31/12/2021;624
600.;INDUSTRIAS QUIMICAS OLIVE SL;B43015791;VALLS;ESPANA;U1;31/12/2020;623
601.;PERCHADOS Y ACABADOS SA (EN LIQUIDACION);A08291163;LES FRANQUESES DEL VALLES;ESPANA;U1;31/12/2004;617
602.;CONCORDIA PLAYA SA;A38007977;PUERTO DE LA CRUZ;ESPANA;U1;31/12/2021;616
603.;TRANSJONIA SA;A03029485;LA VILLAJOYOSA/VILA JOIOSA;ESPANA;U1;31/12/2021;616
604.;MERCANOVA SA;A28272276;MADRID;ESPANA;U1;31/12/2021;614
605.;BUAFI SL;B28266336;MADRID;ESPANA;U1;31/12/2016;596
606.;S.C. ASTURIANA DE MANUFACTURAS METALICAS SIERO;F33014333;SIERO;ESPANA;U1;31/12/2017;591
607.;CARDONA HERMANOS SA (EXTINGUIDA);A43015429;LA POBLA DE MAFUMET;ESPANA;U1;31/12/2008;587
608.;RESIDENCIA APARTAMENTOS COPACABANA SA;A29017928;TORREMOLINOS;ESPANA;U1;31/12/2017;585
609.;DUQ SL;B28259612;MALAGA;ESPANA;U1;31/12/2021;583
610.;MUEBLES CASANOVA S.L.;B46052155;SUECA;ESPANA;U1;31/12/2019;576
611.;HERMANOS GOMEZ SL;B28289684;SAN LORENZO DE EL ESCORIAL;ESPANA;U1;31/12/2018;575
612.;NRI IBERICA, SA (EXTINGUIDA);A08263949;BADALONA;ESPANA;U1;31/12/2009;572
613.;TAPICERIAS CUZCO SL;B28268498;LEGANES;ESPANA;U1;31/12/2021;568
614.;JOSE MEDINA Y CIA SL;B11008307;JEREZ DE LA FRONTERA;ESPANA;U2;31/12/2020;567
615.;CENTRE ADMINISTRATIU CADE SLP;B08274078;TERRASSA;ESPANA;U1;31/12/2021;565
616.;JESUS SALAZAR DEL RIO E HIJOS SA;A28264133;MADRID;ESPANA;U1;31/12/2014;564
617.;HOPASA SA (EXTINGUIDA);A29019858;MALAGA;ESPANA;U1;31/12/2006;556
618.;TALLERES BNG SA;A08154973;BARCELONA;ESPANA;U1;31/12/2020;555
619.;SISTEMATIC SA;A08260127;BARCELONA;ESPANA;U1;31/12/2019;547
620.;HOTELERA AZUR BALEAR SA;A07027063;PALMA;ESPANA;U1;31/12/2020;545
621.;BIS FORMENTERA SA;A07029549;BARCELONA;ESPANA;U1;31/12/2019;538
622.;INMOBILIARIA CANADELL SA;A08279267;BARCELONA;ESPANA;U1;31/12/2017;535
623.;ATLANTERRA INMOBILIARIA SA;A11007952;TARIFA;ESPANA;U1;31/12/2019;533
624.;CENTRO DE SERVICIOS ESPECIALES SL (EXTINGUIDA);B10005486;CACERES;ESPANA;U1;31/12/2011;529
625.;MECANICAS TORDERA SL;B08264772;TORDERA;ESPANA;U1;31/12/2008;522
626.;NAVES Y ALMACENES SL;B29018629;MALAGA;ESPANA;U1;31/12/2019;510
627.;SELLADERO SA;A28263770;MADRID;ESPANA;U1;31/12/2014;510
628.;INTER ISLAS SA;A28370708;PAJARA;ESPANA;U1;31/12/2019;507
629.;VALBOR SA;A08293599;BARCELONA;ESPANA;U1;31/12/2019;501
630.;HIJO DE JORGE MARTIN SA;A47008941;ALAEJOS;ESPANA;U1;31/12/2021;496
631.;COMERCIO Y TRANSFORMACION DE MADERAS SA;A08261810;BARCELONA;ESPANA;U1;31/12/2020;493
632.;SUMINISTRO DE AGUA POTABLE LES FONTS SA;A08274086;TERRASSA;ESPANA;U1;31/12/2021;492
633.;ELECTRICA ESPAÑOLA SL;B07026339;PALMA;ESPANA;U1;31/12/2020;488
634.;FABRICACION DE ELEMENTOS PROTECTIVOS S.L.;B48066294;ZALLA;ESPANA;U1;31/12/2021;487
635.;LA PRECISION MECANICA DEL MINO SA;A32002958;SAN CIBRAO DAS VIÑAS;ESPANA;U1;31/12/2001;486
636.;UNION DE VALORES SL;B28259679;VALENCIA;ESPANA;U2;31/12/2021;484
637.;NUTRIGAN SA;A08284903;VILAFRANCA DEL PENEDES;ESPANA;U1;31/12/2021;479
638.;FIEL KANGURO SA;A03029923;ALICANTE/ALACANT;ESPANA;U1;31/12/2021;479
639.;COLCHONERIA OLITE SL (EXTINGUIDA);B31035025;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2001;474
640.;ARTIÑANO SL;B28255339;MADRID;ESPANA;U1;31/12/2021;472
641.;NAUTICA ESTARTIT SL;B17017385;TORROELLA DE MONTGRI;ESPANA;U1;31/12/2017;468
642.;EXPAND IBERICA SL;B08270837;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2018;466
643.;ARTES PLASTICAS YMESA SL (EN LIQUIDACION);B28268134;MADRID;ESPANA;U1;31/12/2012;461
644.;ESTACION DE SERVICIO MIRAVEGAS SOCIEDAD LIMITADA;B50024256;ZARAGOZA;ESPANA;U1;31/12/2021;461
645.;MODEX SL (EXTINGUIDA);B28268928;MADRID;ESPANA;U1;31/12/2005;460
646.;SUCESORES DE FEDERICO ROMERO SA;A21006416;HUELVA;ESPANA;U1;31/12/2021;459
647.;CYMEM SA (EXTINGUIDA);A28257152;MADRID;ESPANA;U1;31/12/2010;456
648.;TIPOGRAFIA IMPRENTA EL PINO SL;B35016138;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2000;455
649.;BERROCAL SL;B28261154;SAN FERNANDO DE HENARES;ESPANA;U1;31/12/2012;454
650.;FURANER SL;B08401069;MADRID;ESPANA;U1;31/12/2021;451
651.;VILAFER SA;A08426884;BARCELONA;ESPANA;U1;31/12/2021;447
652.;ISERSA SA;A08263527;BARCELONA;ESPANA;U1;31/12/2020;445
653.;LLOREDA S.L.;B08272759;BARCELONA;ESPANA;U1;31/12/2021;441
654.;EDERRA, SA;A28257392;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2021;437
655.;CONSTRUCCIONES PLAYA HONDA SL;B35014695;SAN BARTOLOME;ESPANA;U1;31/12/2021;436
656.;CASAS FABREGA SA;A08275083;BARCELONA;ESPANA;U1;31/12/2016;435
657.;AGENCIA COMERCIAL VILALTA SA;A43015502;REUS;ESPANA;U1;31/12/2018;435
658.;PROMOTORA MARESMA SL;B08273468;BARCELONA;ESPANA;U1;31/12/2021;433
659.;INEXCO PUNTA NADALA SA;A07028137;CALVIA;ESPANA;U1;31/12/2020;431
660.;MENURI SA;A48061634;BILBAO;ESPANA;U1;31/12/2021;431
661.;MAQUINARIA AGRICOLA DAGANZO SA;A28274454;GUADALAJARA;ESPANA;U1;31/12/2021;428
662.;PALMHOTEL SL (EXTINGUIDA);B03029907;BENIDORM;ESPANA;U1;31/12/2021;427
663.;ROSOUND SA;A28271120;FUENLABRADA;ESPANA;U1;31/12/2021;424
664.;PANIFICADORA EMERITA SA (EN LIQUIDACION);A06005821;MERIDA;ESPANA;U1;31/12/2002;421
665.;ASYC SL (EXTINGUIDA);B08266272;BARCELONA;ESPANA;U1;31/12/2008;420
666.;MANUFACTURAS MORATA SL;B28269470;MADRID;ESPANA;U1;31/12/2021;417
667.;ESTACION DE SERVICIO SANTA ESCOLASTICA SL;B13005426;ALCOLEA DE CALATRAVA;ESPANA;U1;31/12/2021;414
668.;FOTOMECANICA MAGENTA SA;A08259657;RUBI;ESPANA;U1;31/12/2021;413
669.;APARTHOTEL BOSQUE SA;A07029291;PALMA;ESPANA;U1;31/12/2021;413
670.;LLEIDATANA D'INVERSIONS SA;A25009465;BALAGUER;ESPANA;U1;31/12/2021;412
671.;LIMPIEZAS ALCALA SL;B28272581;MADRID;ESPANA;U1;31/12/2014;412
672.;TELE MAPER SA;A28271856;ALCOBENDAS;ESPANA;U1;31/12/2010;411
673.;COLAY SA;A08274870;BARCELONA;ESPANA;U1;31/12/2021;410
674.;APARTAMENTOS SON CALIU SAU (EXTINGUIDA);A07027857;CALVIA;ESPANA;U1;31/12/2015;408
675.;OLMEDILLA SA;A07043649;EIVISSA;ESPANA;U1;31/12/2021;407
676.;SAT NUMERO 1693 NUESTRA SEÑORA DE LA ESPERANZA;F30077002;ALEDO;ESPANA;U1;31/12/2021;405
677.;ARAGON AGROPECUARIO SL;B22004915;GURREA DE GALLEGO;ESPANA;U1;31/12/2021;404
678.;COMPAÑIA INDUSTRIAL DE PROTECCIONES Y ACABADOS SA (EXTINGUIDA);A28269678;MADRID;ESPANA;U1;31/12/2008;397
679.;ABECOM SA (EXTINGUIDA);A41027079;SEVILLA;ESPANA;U1;31/12/2006;396
680.;MUEBLES TAPA TAPA SL;B28270171;MADRID;ESPANA;U1;31/12/2021;396
681.;PAVIMENTOS BIDASOA SL;B31060494;EZCABARTE;ESPANA;U1;31/12/2020;392
682.;VILOMAG SL (EN LIQUIDACION);B23010556;TORREPEROGIL;ESPANA;U1;31/12/2006;389
683.;CAPA SL;B11605748;JEREZ DE LA FRONTERA;ESPANA;U1;30/09/2021;389
684.;ACTIDIVER INMOBILIARIO SA;A28259471;ALCORCON;ESPANA;U1;31/12/2021;386
685.;AUXILIAR DE PIENSOS Y DERIVADOS SA;A08276933;BARCELONA;ESPANA;U1;31/12/2020;386
686.;IMPRENTA ISIS SL;B38018131;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2008;384
687.;APARCAMIENTOS GAR VI SA;A08260424;BARCELONA;ESPANA;U1;31/12/2021;380
688.;BODEGAS DE LA REAL DIVISA SA;A28254704;MADRID;ESPANA;U1;31/12/2021;378
689.;SEM TALLER MECANIC SOCIEDAD LIMITADA.;B43014794;SANTA COLOMA DE QUERALT;ESPANA;U1;31/12/2021;378
690.;S.C. COMARCAL DEL CAMPO DE LA COMARCA DE MONTANCHEZ;F10005965;MONTANCHEZ;ESPANA;U1;31/12/2007;377
691.;GAS ONTENIENTE SL;B46050498;ONTINYENT;ESPANA;U1;31/12/2021;375
692.;PARAJES DE SAN HUBERTO S.L.;B28271245;MADRID;ESPANA;U1;30/09/2021;375
693.;EL SUBAL SL;B08450793;PACS DEL PENEDES;ESPANA;U1;31/12/2021;374
694.;TEODORO MARTIN SA;A28287068;MADRID;ESPANA;U1;31/12/2000;370
695.;PEIXE DO MAR S.L.(EXTINGUIDA);B36608842;VIGO;ESPANA;U1;31/12/2005;370
696.;AGRICOLA CARDONA SA (EN LIQUIDACION);A08264343;MANRESA;ESPANA;U1;31/12/2011;367
697.;CANARIAS DE AISLAMIENTO SL;B35015775;TELDE;ESPANA;U1;31/12/2016;366
698.;RINCONETE SA;A08315046;BARCELONA;ESPANA;U1;31/12/2017;365
699.;SOPENSA SOCIEDAD ANONIMA.;A48063507;LOIU;ESPANA;U1;31/08/2019;364
700.;DOAN SA (EXTINGUIDA);A31035116;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2016;362
701.;PEIM SA;A28264752;COSLADA;ESPANA;U1;31/12/2021;362
702.;MAJOLETO SL;B41026410;SEVILLA;ESPANA;U1;31/12/2021;361
703.;PANIFICADORA DEL TORIO SL;B24008559;MATALLANA DE TORIO;ESPANA;U1;31/12/2021;361
704.;INMOBILIARIA CLUB DE CAMPO DE LA SOCIEDAD BILBAINA, SA;A48058929;MUNGIA;ESPANA;U1;31/12/2020;360
705.;SILOS DE VALENCIA SL;B46053328;VALENCIA;ESPANA;U1;31/12/2020;357
706.;MOBILDOR SL  (EXTINGUIDA);B17016726;LA CELLERA DE TER;ESPANA;U1;31/12/2011;357
707.;BIENVENIDO ASENSI SA;A46052940;VALENCIA;ESPANA;U1;31/12/2015;356
708.;OBRAS Y EXPLOTACIONES INMOBILIARIAS SL (EXTINGUIDA);B08467466;SANT PERE DE VILAMAJOR;ESPANA;U1;31/12/2005;355
709.;EXCLUSIVAS J BUESO SL;B08274144;TERRASSA;ESPANA;U1;31/12/2021;355
710.;SAVI SL;B20035481;USURBIL;ESPANA;U1;31/12/2021;355
711.;JUFRAN SL;B41030818;ECIJA;ESPANA;U1;31/12/2021;354
712.;IMPRA SL (EXTINGUIDA);B08277055;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2003;353
713.;BOESSO SA;A08370843;BARCELONA;ESPANA;U1;31/12/2021;353
714.;INSUR CENTROS DE NEGOCIOS SOCIEDAD ANONIMA.;A41028895;SEVILLA;ESPANA;U1;31/12/2020;348
715.;GARAJE Y ASISTENCIA TECNICA DEL AUTOMOVIL SA;A28273746;MADRID;ESPANA;U1;31/12/2021;347
716.;FOMENTO INDUSTRIAL AUXILIAR SL (EXTINGUIDA);B58115916;BARCELONA;ESPANA;U1;31/12/2002;343
717.;FRIGORIFICOS INDUSTRIALES BASILIO SL (EXTINGUIDA);B33014861;SIERO;ESPANA;U1;31/12/2001;339
718.;EXPLOTACION AGRICOLA LOS LLANOS SA;A28282333;MADRID;ESPANA;U1;31/12/2021;336
719.;SERVICIOS Y EXCLUSIVAS DE PUBLICIDAD S.L. (EXTINGUIDA);B08266314;BARCELONA;ESPANA;U1;31/12/2007;334
720.;PARKING CARLOS III SL;B08274037;MADRID;ESPANA;U1;31/12/2020;332
721.;ENTRETENIMIENTO DE AUTOMOVILES DE SEVILLA SA;A41029372;SEVILLA;ESPANA;U1;31/12/2009;330
722.;PASTELERIAS FLORIDA SA (EXTINGUIDA);A31035355;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2014;329
723.;MALLAFRE S. L.;B08167058;BARCELONA;ESPANA;U1;31/12/2000;329
724.;TRANSHOTEL PALMERAS, SA;A29017746;FUENGIROLA;ESPANA;U1;31/12/2021;327
725.;INMOBILIARIA CAN CLOS SA;A08285512;RIPOLLET;ESPANA;U1;31/12/2021;327
726.;COOP DE AUTOTAXIS Y GRAN TURISMO;F36608743;VIGO;ESPANA;U1;31/12/2020;327
727.;LA SELVA SL;B17017948;SILS;ESPANA;U1;31/12/2020;327
728.;NUEVA IMAGEN DE ELECTRODOMESTICOS HI FI VIDEO MUEBLES DE COCINA SL;B78035656;FUENLABRADA;ESPANA;U1;31/12/2021;325
729.;INMOBILIARIA OLOT SOCIEDAD LIMITADA (EXTINGUIDA);B17018375;LA VALL DE BIANYA;ESPANA;U1;31/12/2019;323
