"","region","year","PIB_real","Popul_FEDEA","Ocup_agreg_FEDEA","Ocup_AyP_FEDEA","Ocup_r_FEDEA","Ocup_MyEyA_FEDEA","Ocup_m_FEDEA","Ocup_c_FEDEA","Ocup_SPySyEP_FEDEA","Ocup_FyS_FEDEA","Ocup_CyHyTyC_FEDEA","P16_FEDEA","Inv_Infraestructura","Inversión_total","Inv_no_infra","Creacion"
"623","EXT","1977",6468791.29416095,1103928.153491,346.897015244688,148.421476872892,23.965525381768,2.30455513837515,28.6242724841952,29.2935027262214,43.7502107215261,4.34874458056839,66.1887273391418,797.289384815,151063.762370162,228986.471899664,77922.7095295027,62
"624","EXT","1978",6901264.65682062,1092817.741678,326.951216733206,132.045596572061,23.3648433294787,2.32161366748528,27.2889075998111,28.2569298451369,43.9980645832308,4.46604149133728,65.2092196446644,793.083061543,148851.5679144,212391.267292799,63539.6993783988,51
"625","EXT","1979",7489295.74160721,1082215.983928,309.868820038111,117.719278014698,22.8729781253419,2.34637215205263,26.1299976081494,27.3926204142156,44.3690293275212,4.58074120298751,64.4578031931446,789.146666893,127559.806710197,187260.996595053,59701.1898848563,53
"626","EXT","1980",7808959.76369771,1072065.364668,303.904643840885,110.259903793257,22.6854053962335,2.39671820966984,25.5643733923638,26.4877958915127,47.3048895544171,4.70421694014356,64.5013406632878,785.643384584001,134665.10809416,194784.732837175,60119.6247430144,113
"627","EXT","1981",7795384.52816642,1065608.746718,296.462202974563,102.484730617931,22.3675433903071,2.43471824158567,24.8520946462861,25.4663058232943,49.9146103667914,4.79466660347465,64.1475332848925,784.998612323,146656.679031409,213432.118098926,66775.4390675175,110
"628","EXT","1982",7859719.3196527,1067931.94645,289.845537301934,95.0290624886761,22.2772623988924,2.57272674766676,24.2418923314135,25.5322837161222,51.7298990427824,4.84839635591073,63.61401422047,792.753,258039.449943576,329563.639222146,71524.1892785701,123
"629","EXT","1983",7983456.77299018,1068559.074182,284.802918644655,88.2976229620294,22.2805101094025,2.7237418048623,23.7374071751519,25.7065212118727,53.7756152161419,4.92097021672284,63.3605299484713,798.179,193431.594204421,246437.039878841,53005.4456744198,120
"630","EXT","1984",8100205.00840136,1069371.698136,279.437003329497,83.1929310088085,21.8676270562698,2.78970787862854,22.7369217021207,25.137308716884,55.9487624079756,4.93492265620495,62.8288219026048,803.167,231184.757232925,334695.230877407,103510.473644482,143
"631","EXT","1985",8402212.06363427,1069373.188795,277.534078699003,79.193641834032,21.7147894782044,2.89256591665644,22.0153714347468,24.875502169466,58.8127571648152,5.0058296394201,63.023621061662,807.671,241510.267061042,352973.94828973,111463.681228689,217
"632","EXT","1986",8831805.70252798,1068597.400868,284.210566878349,78.1286492962476,22.2591479356559,3.06697250257839,21.7594056791168,26.9798066901147,62.5861954081767,5.06282086189038,64.3675685045682,811.046,342157.786556881,475957.483306465,133799.696749583,240
"633","EXT","1987",9541174.94088455,1068620.169338,298.120142438929,78.8168633551508,23.3589523761065,3.3332374190385,21.9893428619251,29.8707374613099,68.2050031996509,5.24269845342635,67.3033073123205,814.645,382388.569326724,501820.26915114,119431.699824416,267
"634","EXT","1988",10072511.3802448,1067739.432856,307.044281365748,75.3047756650814,24.3954255093374,3.24803287564436,22.1520785424273,34.0727607211337,72.7385640078756,5.42358488097182,69.7090591632768,818.046,332472.205375446,460403.529134378,127931.323758931,310
"635","EXT","1989",10571190.4130443,1065934.157984,316.622693499439,71.6382144267404,25.4830675267707,3.15332251668911,22.3046842947851,38.5249076540305,77.6692696555957,5.61527146382589,72.2339559610018,820.894,328382.527268669,491781.221238152,163398.693969483,446
"636","EXT","1990",10788023.3323394,1063773.034642,325.709127624224,71.3541959536967,26.5055816606449,2.95101804284049,23.8754389815443,41.5951974146711,79.8746331767055,5.82434797261574,73.7287144215051,823.685,450544.102728827,651267.909301087,200723.806572259,489
"637","EXT","1991",11197698.489378,1062196.21875,319.154713931088,58.8837858608853,27.8635680985555,2.93807957325664,22.9731722992652,43.7604662396723,80.4469394910058,6.20435767520188,76.0843446932458,827.372,652438.882269531,895510.102879041,243071.22060951,579
"638","EXT","1992",11334110.4035953,1063254.29873,314.590347672961,53.6241549364851,28.7473718989249,3.04771232952224,20.5754419310311,42.5828721670305,81.097964867115,6.33466873169109,78.5801608111613,833.412,627284.293692437,848771.659339744,221487.365647306,834
"639","EXT","1993",11151751.0836121,1064339.95338,305.455396639227,48.8632431179302,28.4534587973321,2.95823748956068,20.4713663863378,40.8870622013406,79.576423706834,6.38770906997617,77.8578958699157,838.872,529053.8996949,713337.787109494,184283.887414595,804
"640","EXT","1994",11272329.5782738,1064842.269611,300.098616390613,45.4760561033215,28.3077899075579,2.96808215845229,19.7843520489735,38.3456934860071,79.0392974293201,6.49982412141087,79.6775211355699,844.098,547267.46347359,693769.006568289,146501.5430947,1035
"641","EXT","1995",11356170.5134287,1064815.511116,299.673281878619,42.6771407930604,27.3684641226152,3.27264160860185,22.3198878891338,39.0637112339604,79.372445023592,6.40578787117332,79.1932033364818,849.316,447188.686593532,644914.303790455,197725.617196923,1072
"642","EXT","1996",11718318.2516725,1064225.595828,299.83007365283,43.6573140670069,29.3210940146329,2.64776018098453,22.6197078435317,37.6536807715006,77.1860881604821,6.58833989295281,80.1560887217382,854.023,344269.260447551,533032.692210334,188763.431762783,1012
"643","EXT","1997",12167902.1606699,1063282.453941,289.976835128945,45.1040846629211,29.0765024335744,2.48909865023981,22.873821470623,33.5442241120666,75.1555492040236,6.40227857059632,75.3312760249001,858.038,346655.751691849,536444.873658732,189789.121966883,840
"644","EXT","1998",12627005.1180244,1062024.396004,303.86171807935,49.0679424006584,32.4178981690192,2.49466371473938,23.7027779879781,34.2937966573879,75.5010446135832,6.56310377931898,79.8204907566652,861.849,461199.368541518,737593.498902759,276394.130361241,958
"645","EXT","1999",13275527.539812,1060196.606615,320.939189399735,52.0319942495694,35.5742720998174,2.52099918190563,24.81147806137,38.7713467727352,77.5139514149821,6.25799342402506,83.4571541953298,864.738,338758.488400087,667789.067694607,329030.579294521,1044
"646","EXT","2000",13999682.6510988,1059197.164817,332.714686979277,54.0589855351439,37.8041390113812,2.56079392953402,25.2410890758517,40.2997862217594,81.4959246442159,6.55751332802922,84.6964552333614,867.836,378456.917571517,882434.445134489,503977.527562972,1188
"647","EXT","2001",14422443.2517104,1058363.141205,337.098323290098,53.2714622375916,39.6863131191798,2.83147194683564,26.4038416271964,42.995933731948,82.7003625960448,7.05730470917028,82.1516333221317,870.749,420123.284969525,793939.853808791,373816.568839266,1057
"648","EXT","2002",14954955.7323818,1058028.835384,346.131218462901,51.8426877065812,40.6990616822338,3.02391367511881,26.4617638320571,45.0503217362611,84.3340975814144,7.01170618375432,87.7076660654802,873.404115815,464398.932261928,971270.444075962,506871.511814034,1294
"649","EXT","2003",15499157.1144957,1062402.28837,355.016317081738,49.9222721120457,42.0147084398587,3.37557729083892,27.1779379459348,46.7865592697696,88.2219898071414,6.42722373173299,91.0900484844155,880.230234516,448106.150521166,1234913.82045672,786807.669935552,NA
"650","EXT","2004",16029525.9565356,1066233.531169,363.807806050855,47.6475815571311,44.0801358902813,3.71085634028824,28.9325382393593,49.1376555254243,89.5160004034653,6.6003340456934,94.1827040492121,886.747661091,409215.990306627,1144725.7631485,735509.772841872,NA
"651","EXT","2005",16636741.0711748,1071979.879943,379.187464853137,48.6327088157697,47.5882245617645,4.26067042539442,30.114527893033,52.0793689457165,91.8332668409833,6.83950019832896,97.8391971721463,894.684981165,572901.138687853,1176067.45322553,603166.314537673,NA
"652","EXT","2006",17331085.7759602,1077920.57312,387.468673867523,43.0760397308673,51.6896945244578,4.87669706862994,30.3863367762367,57.6064925184281,93.4281241866091,6.55675598061564,99.8485330816785,902.298985757,675031.606214421,1478704.15635032,803672.5501359,NA
"653","EXT","2007",18120594.9018743,1085762.703507,396.496279673643,39.4905855532006,53.1438406233595,5.36759939008854,32.1917044981089,59.3200375176266,96.1058505826941,6.53265108492003,104.344010423645,911.429902368,603632.43538167,1341510.11322159,737877.677839917,NA
"654","EXT","2008",18474331.9487199,1091507.500291,399.248602308667,38.7730101745502,56.7998606332896,5.42520833998639,33.4466302868788,55.0492258330878,98.0685199436783,7.02244274627197,104.663704350924,918.221957753,491130.856475961,1609864.36471209,1118733.50823613,NA
"655","EXT","2009",17964004.8813265,1097126.149784,377.929971662054,36.8099758185989,54.7906675315796,5.42936492055701,30.2972792518239,43.6082715838662,99.8419603851145,7.1727729304131,99.9796792401006,924.284012852,593164.701543129,1579815.71285625,986651.011313119,NA
"656","EXT","2010",18026718,1100440.910246,374.432417886251,36.9643415890623,54.2306737105328,5.4759235082053,28.9710686045368,40.7329605529452,100.862884956511,6.97190354533025,100.222661419126,928.441169465,429511.772008353,1621829.92296452,1192318.15095617,NA
"657","EXT","2011",17735494.6157144,1103513.661121,361.544410990315,36.1599783863295,53.3981160163166,5.42328105371287,27.7023831249859,34.1053397464163,99.7760238229299,6.56562545620108,98.4136633834233,932.106873656,368829.89011161,1513520.06252203,1144690.17241043,NA
"658","EXT","2012",17093162.9997986,1102017.495102,346.424049589778,34.6459423037632,53.1640237099209,5.54045592277408,25.1278249686445,28.1846380900868,96.9037020727014,6.35551011459381,96.501952407293,931.653723156,265768.586279467,793926.625257043,528158.038977576,NA
"659","EXT","2013",16953811.2478162,1098248.492364,339.078785985173,34.440513431656,53.2148847908947,5.30667313835625,23.7727207231767,23.8353333635221,97.1899736644548,6.14380606381469,95.174880809298,929.872274653,237899.208760558,808268.353581747,570369.144821189,NA
"660","EXT","2014",17171051.5626432,1093807.259565,340.128510359303,35.4723039858151,54.1949587003537,5.24568298556924,23.0834123174147,23.2888617392515,98.5155842553477,6.42225763511956,93.9054487404319,927.235208838,225557.722636678,802392.017053033,576834.294416354,NA
"661","GAL","1955",7861536.11745758,2698393.05131129,1084.63223746078,724.122932979834,56.8235275594735,4.13338235147906,89.1424200219347,50.2300666513601,44.9746854315287,4.09000457899248,111.115217886178,1921.39359791968,NA,NA,NA,NA
"662","GAL","1956",8156495.45689915,2695297.22025847,1097.74783414222,726.244316729734,57.7934503787989,4.16946494714262,92.4836658509916,50.9927985310112,46.1189817903836,4.32818367026911,115.616972243893,1919.77239125267,NA,NA,NA,NA
"663","GAL","1957",8311250.26762912,2696134.20942126,1111.41578227653,728.555586391488,58.8024904051507,4.20773439258861,95.921561242769,51.7855900021173,47.3048695046604,4.57396630279005,120.26398403497,1920.95191553829,NA,NA,NA,NA
"664","GAL","1958",8719172.14713382,2698779.73716847,1130.5196117083,732.673638938791,59.3540582848351,4.35947282861459,100.555218607082,52.5650115617602,49.7482751699517,4.87285645633302,126.391079860934,1923.42074776025,NA,NA,NA,NA
"665","GAL","1959",9481425.53947505,2708586.41365494,1115.99818047464,714.949404923588,58.1405771824318,4.38271848321267,102.202934862846,51.7809535149174,50.7248610725362,5.02873349131835,128.787996943792,1930.99602611814,NA,NA,NA,NA
"666","GAL","1960",9434516.80064566,2722438.32142375,1100.69777925234,695.195601140694,57.9871316376997,4.42854381577195,104.356929191607,52.1463485859057,50.8635072608718,5.15774352527175,130.561974094524,1941.46033574529,NA,NA,NA,21
"667","GAL","1961",9525172.13391208,2727483,1102.90887207404,686.603206828432,58.7530049360376,4.54467197343288,108.119320221033,53.329510301546,51.8068615592247,5.3675970044179,134.384699249916,1948.66558677593,NA,NA,NA,21
"668","GAL","1962",10325807.752214,2719829,1115.77447472326,682.939440906223,59.5314060663522,4.78476556004711,113.232643606795,55.9297387138279,54.044227491305,5.82919481797416,139.483057560735,1949.8038535238,NA,NA,NA,21
"669","GAL","1963",11170437.1572697,2712784,1124.85589903256,676.710380124928,60.1134615103976,5.01403253807858,118.024936224084,58.3804049900449,56.1386679063887,6.28093032625196,144.193085412381,1951.34299786889,NA,NA,NA,26
"670","GAL","1964",12258435.7994379,2708171,1129.93554138309,670.073272530881,60.5464366437792,5.0784097263958,121.028920028736,60.0906816383335,57.6595630787732,6.69673568857607,148.761522047616,1954.60319506839,134173.612726852,272989.37428287,138815.761556018,45
"671","GAL","1965",12765756.4927044,2705325,1134.52950340085,663.041272282758,60.9592572934341,5.14213151554721,123.989172867434,61.7886296898975,59.1751778504685,7.11538904145702,153.31847285985,1959.12059339042,176832.030854641,321270.041105157,144438.010250516,48
"672","GAL","1966",13800423.0693491,2703416,1142.27637907022,658.215791452409,61.3291695123641,5.27873774393838,126.821858111246,63.3190072535695,61.0047268916086,7.5412509254183,158.765837179667,1964.30499054444,193823.345346107,359097.00346894,165273.658122833,55
"673","GAL","1967",14731072.5241474,2702961,1153.78237496549,655.370008288911,61.9046408604335,5.43619404292593,130.0904789423,65.0773066061366,63.0696350050464,8.00109943131432,164.833011788426,1970.54012330222,199288.695181072,357488.437197882,158199.74201681,51
"674","GAL","1968",15703212.0070408,2700600,1160.80886737351,651.664590303791,62.2978637920423,5.62644142744811,131.202478094796,66.7044006272669,64.2034857393212,8.33973875119062,170.769868637656,1975.37888423359,91341.3836900781,270237.184856338,178895.80116626,48
"675","GAL","1969",17053644.3541943,2692114,1168.03083348502,647.938242874134,62.7071238351795,5.82206662515841,132.326668375635,68.3587201899498,65.3671130432011,8.68619787868711,176.824700663076,1975.71110884022,147877.983952691,347940.761118156,200062.777165465,60
"676","GAL","1970",18434476.1010346,2681357,1187.41604322874,644.668719451503,63.5973371877977,5.99640851706881,137.495032331641,74.9151229511437,67.6805170059005,9.07368644075366,183.989219342929,1974.32993001382,113441.300038475,294113.914411494,180672.614373018,44
"677","GAL","1971",19005419.2954987,2680510.978449,1205.48429182527,640.210852827398,64.417611616305,6.16879369682839,142.579115747735,81.5618517289916,69.9707639330694,9.46185287789872,191.113449397042,1984.548753863,190067.138615908,437122.170301732,247055.031685824,52
"678","GAL","1972",20092487.4796361,2692614.489452,1219.43515094857,635.305944829193,64.6788593867947,6.56249665491118,147.063402037029,87.5043430672571,71.7071533449724,10.1764165328182,196.436535095593,1998.177103752,230271.562312715,564858.52418887,334586.961876155,86
"679","GAL","1973",21339564.3623591,2705935.536374,1258.55988343545,642.94316572507,66.2593706997798,7.11098561521608,154.677023446089,95.4739176762529,74.9789724460972,11.1336961074873,205.982751719458,2012.184194308,275060.032040787,576718.761404539,301658.729363753,95
"680","GAL","1974",21956842.7199062,2719500.380477,1270.88962993087,640.411281226574,67.1683013372033,7.91462593809795,157.775113098124,95.1542044520917,79.6540999786349,12.5508708031973,210.261133096948,2026.346496713,295911.340338728,759680.205440747,463768.865102019,119
"681","GAL","1975",23179500.4947827,2733153.604795,1254.29633855842,623.277137365975,66.5554125147024,8.54625027502304,157.244915428923,92.6716375396122,82.5349213379438,13.6901558829735,209.775908213263,2038.231670418,279557.211012794,782571.053996913,503013.842984119,121
"682","GAL","1976",23934938.4059119,2747877.603819,1238.22621944874,597.810489626855,66.6001769946691,8.52273289235747,156.470905509492,92.0181908702481,90.1583264461274,14.5880830192437,212.057314089748,2051.425325375,205939.984684588,567203.733977086,361263.749292499,143
"683","GAL","1977",23980026.6153129,2763010.896668,1225.66806506425,574.39285118425,66.8202991289906,8.52506107680474,156.065587241168,91.6065283073341,97.8893974805414,15.5133288635707,214.855011781589,2064.637509,233427.314719461,513839.5524754,280412.237755939,219
"684","GAL","1978",25424863.1327702,2777788.349297,1182.03953267132,534.926728421824,65.4385633813039,9.65195259273979,152.40242770948,92.7261693427289,98.5567876587991,15.9378647341608,212.399038830286,2076.907475835,150728.420797084,407225.357292108,256496.936495025,226
"685","GAL","1979",27420435.0972378,2791325.689848,1146.30551349858,500.274605977191,64.4345548250012,10.7689100606025,149.572759488017,94.1592871242586,99.6367187018147,16.4144485326629,211.044228789028,2088.950849651,159730.924469168,386444.79120844,226713.866739272,312
"686","GAL","1980",28401642.1277711,2803362.515002,1121.94582315892,477.543151228823,64.4167413928334,11.3493077939852,148.702128522,91.1109339839708,103.288577348752,16.6879952779076,208.846987610647,2101.979748224,229502.818193791,467955.557172846,238452.738979055,364
"687","GAL","1981",28164672.9880013,2812774.777694,1092.22512816698,453.057823632766,64.0386550760309,11.8534070575944,146.947033031719,87.6715182842078,106.222330422153,16.8622112962163,205.572149366293,2113.38073193,269200.786453923,616568.356267769,347367.569813847,386
"688","GAL","1982",28580343.3090853,2813222.919349,1069.57549572387,433.280272846216,64.8521115222506,12.1690117082567,143.555225696284,83.7190438031777,108.85286687917,16.9285028811399,206.21846038738,2125.238,378160.907235699,718163.680517787,340002.773282089,475
"689","GAL","1983",29217605.1752869,2810050.938398,1052.65712056399,416.137446495985,65.9503088579765,12.5439980425549,140.891300083251,80.2868432675215,111.937913620654,17.0792794752577,207.830030720786,2134.377,400126.667112411,774693.254551948,374566.587439537,558
"690","GAL","1984",29408674.003388,2806317.92167,1022.00473766904,397.704833158046,64.6775119992152,12.3569982185932,135.354202386085,76.1843797471297,114.155839110362,16.6762396849571,204.894733364655,2144.403,303131.886417227,807319.249859489,504187.363442262,606
"691","GAL","1985",30262086.3251862,2800320.236013,1004.40031916764,384.556152878987,64.2123242043664,12.3293159877626,131.568743286025,73.1317187656736,117.64051309689,16.4884866235503,204.473064324387,2153.238,348213.280562156,1175914.4016302,827701.121068048,957
"692","GAL","1986",30850599.8291599,2790188.429353,1018.25365505043,377.120879226051,66.7329551313855,12.1526571862858,133.059764101016,75.0277797051907,125.501537369657,16.7156396413843,211.942442689463,2159.504,370726.93244193,1132938.26787933,762211.335437403,1152
"693","GAL","1987",32323981.1058826,2781543.82549,1057.36907547301,378.323870464451,71.0110683273653,12.2582873109819,137.759591579592,78.8144396424587,136.878081513541,17.3632566168402,224.960480017777,2167.866,435165.711919583,1078872.65514915,643706.943229567,1184
"694","GAL","1988",34095549.3252782,2770449.184786,1062.63657565522,356.764431811464,73.6303415983584,12.3698113563861,140.041861636435,85.5649706462976,145.243964086489,17.9622085035207,231.058986016265,2175.282,501497.768302384,1234016.8470099,732519.07870752,1756
"695","GAL","1989",35753680.9658645,2757348.773502,1069.22152926509,335.461432668786,76.3762249968728,12.5047106809501,142.37705600897,92.4335124663639,153.948362677487,18.6011340590353,237.519095706623,2182.265,664242.631191186,1670679.29752247,1006436.66633128,2100
"696","GAL","1990",35787661.8258134,2743027.103151,1073.68429756244,318.593229464778,79.2616643119642,12.3991508756865,148.312378107427,89.6560410216567,162.241056939794,19.2558199981934,243.964956842945,2189.043,754510.438040817,1748958.22434143,994447.786300609,2017
"697","GAL","1991",36887413.493912,2731598.78125,1061.88426754655,283.705265282433,80.6256580320661,12.1672510982306,148.484073814412,106.51830296003,164.431939944744,20.2186301501887,245.733146264448,2200.304,786702.615804973,1895210.40328958,1108507.7874846,1959
"698","GAL","1992",37505705.8600812,2730411.074152,1016.86820499809,257.290460528622,80.0597909451222,11.6686385683551,140.653403382445,100.480062182841,165.000196710468,20.0604689728218,241.655183707414,2222.195,783628.794400987,1900251.39936516,1116622.60496417,2302
"699","GAL","1993",37377362.2749263,2730448.372812,982.35236134411,244.5402248635,79.5605327474374,10.8639187913789,135.371709329402,90.7801751474031,163.719984835864,19.5466000948749,237.969215534249,2244.273,927180.145012827,1972589.53369004,1045409.38867721,2523
"700","GAL","1994",38306513.1740568,2728178.813183,962.903542132749,228.40622482387,81.0228671212574,10.534913904916,131.371594510799,88.7087989930527,162.505645250924,19.328299336723,241.025198191206,2264.322,1217462.32770485,2094201.52779259,876739.200087744,3710
"701","GAL","1995",38994925.9793343,2724690.436218,946.222683256609,210.121639021124,80.6203981787632,10.5876642192157,131.738465713717,90.5388354596696,164.937646436018,19.0919768288413,238.58605739926,2283.103,1186682.71127738,2285783.77997472,1099101.06869734,3892
"702","GAL","1996",39745788.4758948,2719126.642528,946.233594269169,202.314914331273,87.9513348563255,10.8932623692511,139.256662400631,89.2390161403756,165.854406274759,18.1838823339159,232.540115562637,2298.255,924295.140665203,1782483.76607221,858188.625407006,3362
"703","GAL","1997",40971157.4185163,2713951.02421,930.766820061182,167.507660687522,94.3956812576794,11.0086615804917,148.869451198638,94.7520042346371,170.26955059462,17.7336876743259,226.230122833269,2311.759,1026325.87829861,2072057.94180537,1045732.06350676,3499
"704","GAL","1998",42181684.3915955,2709416.791198,944.373621929269,137.503488708734,107.910779717112,11.2091264695524,158.081095361073,100.470297734155,174.125835952197,17.9460353290087,237.126962657437,2323.893,1073637.40913571,2013192.49555247,939555.086416752,3821
"705","GAL","1999",43958976.2316144,2704113.253838,954.385265118593,114.297242093334,119.887151335907,10.5452765668204,163.558891700944,106.345720509523,177.906173919507,18.0431092372686,243.801699755289,2332.771,997662.16150218,2120518.14445327,1122855.98295109,3695
"706","GAL","2000",45302259.6819456,2698952.989205,978.759519428914,99.5497561005692,132.246501747757,10.8207186781435,173.520906745715,115.070109453042,178.744074547533,18.0095432312311,250.797908924923,2339.655,764620.812149547,1979095.61591952,1214474.80376997,3953
"707","GAL","2001",46660098.0162142,2695999.397303,1003.95367547764,101.859006844969,140.901077230682,10.913097627912,174.885380768225,119.031138592591,177.950824517001,17.7220585543498,260.691091341908,2346.45,668144.198889834,1985523.40401805,1317379.20512821,3721
"708","GAL","2002",47830750.0547376,2699539.771506,1023.73070630343,103.96180981695,145.198878421975,11.1944399996406,175.10854904187,123.823696759527,180.666259532959,17.5826917221634,266.194381008344,2355.786706785,899518.783609395,1991561.66781638,1092042.88420698,5303
"709","GAL","2003",49202264.0992489,2707278.067862,1047.53655158068,102.584401396643,150.907583873701,12.620432498996,173.949607204932,126.463207098189,182.788214695621,17.1586422241297,281.064462588464,2366.846698905,943365.600164762,2358441.14345384,1415075.54328908,NA
"710","GAL","2004",50983783.2501573,2714068.23588,1078.31967900425,102.2964539247,158.651200322182,12.7030011884825,176.624577234504,131.690312714302,184.787589527885,17.6279217971081,293.938622295089,2376.433324124,961596.790190389,3004389.07955595,2042792.28936556,NA
"711","GAL","2005",52834093.359589,2723961.4449,1128.71436376129,103.033816065793,168.96562268559,13.3292776105689,180.515540893481,137.903575425929,196.193115905053,18.3939263863434,310.379488788529,2387.965664442,1105051.39055634,2681152.65743049,1576101.26687416,NA
"712","GAL","2006",55207473.5611172,2733375.553668,1169.9781278104,97.8999103871213,181.456963697838,13.3252741819382,181.832537859491,149.035981829446,204.570688063609,19.5876930614718,322.269078729486,2397.651267304,1159950.0520727,3031029.70880714,1871079.65673444,NA
"713","GAL","2007",57569234.1773413,2747083.558305,1218.66669899584,97.1978743509598,191.873158083908,13.9670858765927,181.81349232745,159.010198906967,209.99673182359,20.0341851050962,344.773972521276,2409.673319012,1130112.9135497,3285126.08362123,2155013.17007153,NA
"714","GAL","2008",58725839.5610328,2759987.718118,1217.47323526585,92.9969458731205,203.40043183347,13.7465492038063,182.146737053603,142.778481081564,214.528906242069,20.4022022272084,347.472981751008,2420.063092111,1251016.40451304,5456163.89052285,4205147.48600981,NA
"715","GAL","2009",56749317.869811,2769143.189532,1146.23063033587,88.7339478185116,196.115184600305,13.6812515503323,157.347362428588,115.912292797664,219.421813270253,20.4473378972736,334.571439972945,2426.749040064,1588545.24028708,9252866.17159961,7664320.93131253,NA
"716","GAL","2010",57025172,2771750.192928,1120.03164668557,87.4280469381368,191.210234056475,13.7421381125923,148.839655858843,105.134225745925,221.066338933435,20.0772292492607,332.533777790903,2427.431694042,1161578.49344234,3618945.96717718,2457367.47373484,NA
"717","GAL","2011",55812450.7125553,2771650.82303,1087.86398435698,83.315930784979,188.818655820098,13.653088645124,141.959804888457,90.368414105494,221.20684522754,18.679468489915,329.861776395372,2424.678610466,1080436.39774346,3157171.04511585,2076734.64737239,NA
"718","GAL","2012",54249030.0118517,2765746.618707,1042.05430146934,81.9894705246444,187.983520178501,12.848016303737,130.072748952242,78.7930260183727,217.323925479568,17.7722110561324,315.271382956146,2416.597891259,702925.579782683,2061757.76069958,1358832.1809169,NA
"719","GAL","2013",53354167.6017309,2753229.615823,1009.95010654945,76.6902625171032,187.023974657192,12.9596227563164,123.423184750902,68.9727570443337,217.167260776698,17.6765137489332,306.036530297977,2404.163064532,567395.891965778,1947557.83355312,1380161.94158734,NA
"720","GAL","2014",53586838.1174766,2739332.261867,1007.59437828931,74.0256419485993,186.648486066112,12.7683565812255,121.224368497401,67.2501803125671,219.840119932776,16.9785901253378,308.858634825295,2391.009201276,470376.25654802,1520638.83913015,1050262.58258213,NA
"721","MAD","1955",19567246.8836686,2068709.04913026,887.274157858233,71.0465243796281,152.701764205328,6.76506688154938,154.985451389808,118.43890761374,104.030353042114,27.9502607965388,251.355829549527,1540.40717841362,NA,NA,NA,NA
"722","MAD","1956",20643169.2378243,2133939.48229669,928.003791857153,71.5061056371298,156.842437311513,7.13557302441667,169.298654195263,124.834798792271,107.308388925105,28.7821611278881,262.295672843566,1584.0267438205,NA,NA,NA,NA
"723","MAD","1957",21388956.5452777,2206383.57622064,970.947585411002,71.8841515476384,161.099826764461,7.53118757971145,184.640563878964,131.62719719659,110.71424490226,29.6418213579016,273.808592183476,1632.6815042109,NA,NA,NA,NA
"724","MAD","1958",22559335.8054832,2286778.2513214,1018.81976892777,71.6569613184165,164.306025089437,7.77597413845058,198.187541067112,135.876545117586,115.013326157201,30.4032038867715,295.600192152793,1686.86483157977,NA,NA,NA,NA
"725","MAD","1959",24663375.434435,2371077.30265416,1037.48791406179,69.1294672117104,162.494806619216,7.79093716757705,206.321822855077,136.092087360898,115.949694848591,30.2473550417705,309.461742956946,1743.54603741913,NA,NA,NA,NA
"726","MAD","1960",25294302.1758167,2462432.25752498,1048.84821845303,66.2000672192051,161.822822859147,7.96846691075772,214.895128230027,135.37474570849,118.769880904865,30.2214473521349,313.5956592684,1805.00806511397,NA,NA,NA,112
"727","MAD","1961",26320857.7578269,2561230,1077.23257937065,64.2051798528465,163.68557462786,8.28291470799431,227.162309379722,136.778766751043,123.597268231766,30.6719911069585,322.848574712459,1870.77161011404,NA,NA,NA,135
"728","MAD","1962",28367583.8672054,2665607,1116.02085037117,62.6588719796439,168.541174509563,8.53147571073214,239.97138093539,139.17938652808,129.193599507589,31.1893158690513,336.755645331118,1939.34034594448,NA,NA,NA,187
"729","MAD","1963",30509816.0505585,2774637,1152.17688557682,60.7050258358307,172.930601695162,8.75959433437806,252.489600863567,141.090534064205,134.585963255514,31.5932691459131,350.022296382247,2010.68025910833,NA,NA,NA,232
"730","MAD","1964",34028941.2932819,2890491,1200.54885006772,59.1517511439971,176.640099119007,9.26461421956012,273.444653866817,144.160123296636,148.6505497443,32.4806639940608,356.756394683347,2086.31818195494,183928.978239657,1065842.9386462,881913.960406542,227
"731","MAD","1965",36016698.2863248,3012915,1250.39219776925,57.3341817807738,180.275208186483,9.79876052903598,295.510704863928,147.180192472267,163.646904330584,33.3708365521064,363.275409054072,2166.01260375309,229493.047845919,1209450.2819778,979957.234131879,376
"732","MAD","1966",38545984.5699235,3141376,1278.45966629202,55.9475003798567,181.875803486087,10.3960392193408,302.420306835975,153.876199884856,166.190277755071,35.4146125424383,372.338926188396,2249.32516441431,304030.42306743,1297661.11185918,993630.688791753,304
"733","MAD","1967",40733385.8762235,3276837,1311.37096508177,54.6446180211477,184.046576819756,11.0626294066144,310.44086043365,161.348857531868,169.330657053031,37.6490573006724,382.847708515031,2336.89051752526,358851.324837346,1208335.77813023,849484.453292883,290
"734","MAD","1968",43762257.1400724,3415477,1353.99179784275,53.0810936221227,186.896701223737,11.3930649334929,317.788958204885,165.41365903776,180.820206157971,40.8423187445975,397.755795918182,2425.93426813671,370677.684324952,1029988.69024131,659311.005916355,329
"735","MAD","1969",47898674.6948764,3551640,1398.18229654028,51.3637489008118,189.757852289463,11.7408112722062,325.280340832756,169.610183794455,192.966102092578,44.1998109928617,413.263446365145,2512.42792284669,386534.830645618,1590116.10846044,1203581.27781482,347
