;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
2146.;UNION DE AGRICULTORES Y GANADEROS DE LA PROVINCIA DE GRANADA;G18086686;MOTRIL;ESPANA;U1;31/12/2014;126
2147.;RIBE ZERO SL (EXTINGUIDA);B08463325;BARCELONA;ESPANA;U1;31/12/2013;126
2148.;REDFORD SL  (EXTINGUIDA);B46101382;VALENCIA;ESPANA;U1;31/12/2011;126
2149.;DEL VALLE INVERSIONES SA;A28582518;MADRID;ESPANA;U1;31/12/2003;126
2150.;GEDE SA;A02007938;ALBACETE;ESPANA;U1;31/12/2018;126
2151.;COMERCIAL MALAGUEÑA DE HIERROS SL (EXTINGUIDA);B29043106;MALAGA;ESPANA;U1;31/12/2020;124
2152.;GYMP SA;A08445074;BARCELONA;ESPANA;U1;31/12/2021;124
2153.;CENTRAL ALMACENISTAS DE CONSTRUCCION SA;A08444598;GRANOLLERS;ESPANA;U1;31/12/2021;124
2154.;LEFTIES LOGISTICA SA (EXTINGUIDA);A08478448;ARTEIXO;ESPANA;U1;31/01/2021;123
2155.;ASECONTA SL;B38016226;LOS REALEJOS;ESPANA;U1;31/12/2019;122
2156.;RADIO SEGURA SA;A20052171;SEGURA;ESPANA;U1;31/12/2020;122
2157.;ADIMENDI S.L.;B31069891;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2009;122
2158.;GUMER S. L.;B01012780;VITORIA-GASTEIZ;ESPANA;U1;31/12/2001;121
2159.;PROMOCIONES VASCO ARAGONESAS SA;A50030782;ZARAGOZA;ESPANA;U1;31/12/2020;121
2160.;TRANSPORTES MANUEL PALACIOS Y COMPAÑIA SL;B25016205;ALMACELLES;ESPANA;U1;31/12/2021;121
2161.;PROMOTORA INMOBILIARIA GAVA SL (EXTINGUIDA);B08466955;BARCELONA;ESPANA;U1;31/12/2016;120
2162.;VIAJES MERIPLA SL;B46107702;VALENCIA;ESPANA;U1;31/12/2014;120
2163.;AUDINTER SA;A28492957;MADRID;ESPANA;U1;31/12/2017;120
2164.;QUIDIELLO SL;B41054594;DOS HERMANAS;ESPANA;U1;31/12/2021;120
2165.;ESTABLIMENTS EL BORN SA;A08532053;BARCELONA;ESPANA;U1;31/12/2020;120
2166.;MENENDEZ QUILEZ SL;B28470334;MADRID;ESPANA;U1;31/12/2021;120
2167.;PEPUI SL;B58883398;BARCELONA;ESPANA;U1;31/12/2020;120
2168.;ICR CONSULTORES SOCIEDAD LIMITADA;B48084008;BILBAO;ESPANA;U1;31/12/2021;119
2169.;SOCIEDAD ANONIMA CASP;A46106589;CARLET;ESPANA;U1;31/12/2021;119
2170.;MAXS SA;A28492528;MADRID;ESPANA;U1;31/12/2005;119
2171.;MUEBLES JOCAR SL (EN LIQUIDACION);B03051984;ELCHE/ELX;ESPANA;U1;31/12/2009;119
2172.;ESTAL SL.(EXTINGUIDA);B08448987;BARCELONA;ESPANA;U1;31/12/2002;119
2173.;JA CORONADO SL;B38016523;LA OROTAVA;ESPANA;U1;31/12/2020;119
2174.;KARINE SA (EXTINGUIDA);A46110714;VALENCIA;ESPANA;U1;31/12/2020;119
2175.;EDITORA REGIONAL CANARIA SL;B35034727;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2012;118
2176.;CALDERERIA Y MONTAJES INDUSTRIALES SL(EXTINGUIDA);B31072994;BARAÑAIN;ESPANA;U1;31/12/2003;118
2177.;ZARFE SL;B28429405;MADRID;ESPANA;U1;31/12/2018;118
2178.;CELPRO SL;B03050135;ELDA;ESPANA;U1;31/12/2021;117
2179.;MUNDICONFORT SA;A08464778;BARCELONA;ESPANA;U1;31/12/2007;117
2180.;TUBOS Y LAMINADOS SA;A28517993;FUENLABRADA;ESPANA;U1;31/12/2021;117
2181.;CANARIAS COMERCIO INTERNACIONAL SA;A35032424;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2020;116
2182.;CERRO PLATA SA;A41064254;TOMARES;ESPANA;U1;31/12/2021;116
2183.;ASOC ESPAÑOLA DE LA INDUSTRIA DE ZUMOS Y CONCENTRADOS DE FRUTOS CITRICOS Y SUS PRODUCTOS DERIVADOS;G46175246;VALENCIA;ESPANA;U1;31/12/2005;116
2184.;FOINVER SA;A08451726;BARCELONA;ESPANA;U1;31/12/2020;115
2185.;CONSTRUCCIONES MELERO SL (EXTINGUIDA);B23014947;JAEN;ESPANA;U1;31/12/2016;115
2186.;GESCOR SA (EN LIQUIDACION);A28472322;MADRID;ESPANA;U1;31/12/2014;115
2187.;GARATGE MONTSERRAT SA (EXTINGUIDA);A08558280;IGUALADA;ESPANA;U1;31/12/2020;115
2188.;PAGODA SA;A46104360;PATERNA;ESPANA;U1;31/12/2006;113
2189.;ELECTRICIDAD IRU SL (EXTINGUIDA);B20053179;AZPEITIA;ESPANA;U1;31/12/2001;113
2190.;TRIBOVEDA SL  (EXTINGUIDA);B28458073;MADRID;ESPANA;U1;31/12/2005;113
2191.;INMOBILIARIA SANTURCE SOCIEDAD LIMITADA (EXTINGUIDA);B48086235;SANTURTZI;ESPANA;U1;31/12/2005;113
2192.;OXIGENO Y CARBOGENOS SA (EXTINGUIDA);A20051520;ARRIGORRIAGA;ESPANA;U1;30/09/2004;113
2193.;RODAINDUSTRIA SA;A28499887;MADRID;ESPANA;U1;31/12/2017;113
2194.;AGRUPACION ALMACENISTAS CEREALES, SOCIEDAD ANONIMA;A33021593;GIJON;ESPANA;U1;31/12/2021;113
2195.;BAGUR MOBEL SA;A08464646;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2021;113
2196.;JUAN SANFELIU SL;B43026715;MONTBLANC;ESPANA;U1;31/12/2020;113
2197.;BREZO SL;B28473866;ELCHE/ELX;ESPANA;U1;31/12/2021;112
2198.;BASCULAS RAFELS SA (EXTINGUIDA);A08450645;BARCELONA;ESPANA;U1;31/12/2005;112
2199.;CACHEBEL SL;B03081650;ORIHUELA;ESPANA;U1;31/12/2020;112
2200.;FERNANDEZ MONTAÑO SL;B08449068;SANT JOAN DE VILATORRADA;ESPANA;U1;31/12/2021;111
2201.;CUDOS SL;B25017112;BALAGUER;ESPANA;U1;31/12/2021;111
2202.;MONVADO SA;A08478810;EL PAPIOL;ESPANA;U1;31/12/2021;111
2203.;SEFIEC SL (EXTINGUIDA);B08481681;BARCELONA;ESPANA;U1;31/12/2011;110
2204.;JAWS SPORTS SA;A12022562;ROSSELL;ESPANA;U1;31/12/2011;110
2205.;ASOC DE LA JUVENTUD DE LA PEDRIZA;G28569119;MADRID;ESPANA;U1;31/12/2021;109
2206.;DISSENY I DECORACIO CRIVILLERS SL (EXTINGUIDA);B08441982;ELS HOSTALETS DE BALENYA;ESPANA;U1;31/12/2014;109
2207.;HILDEMAR SL;B08505893;BARCELONA;ESPANA;U1;31/12/2020;109
2208.;MATCONSA SA (EXTINGUIDA);A07058860;EIVISSA;ESPANA;U1;31/12/2021;108
2209.;MATIAS LLABRES FLORIT SL (EXTINGUIDA);B07051246;MANACOR;ESPANA;U1;31/12/2001;108
2210.;TELECOPE SL (EXTINGUIDA);B08469546;EL PRAT DE LLOBREGAT;ESPANA;U1;31/12/2015;108
2211.;ENCARDI SL;B38018008;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;107
2212.;ESTRUCTURAS ALBACETE SOCIEDAD LIMITADA;B02011690;ALBACETE;ESPANA;U1;31/12/2020;106
2213.;URBAÑA SL;B26015271;LOGROÑO;ESPANA;U1;31/12/2020;106
2214.;TALLERES ALDANA SL  (EXTINGUIDA);B11021870;SAN ROQUE;ESPANA;U1;31/12/2009;106
2215.;JUBATAY SOCIEDAD LIMITADA;B28478832;MADRID;ESPANA;U1;31/12/2020;106
2216.;GARAJE ALFIN SL;B29040854;FUENGIROLA;ESPANA;U1;31/12/2020;105
2217.;GALERIAS MONACO SL (EN LIQUIDACION);B11016516;CADIZ;ESPANA;U1;31/12/2015;105
2218.;TORNEADOS TEJERINA SL;B24044026;LEON;ESPANA;U1;31/12/2015;105
2219.;ESPORTS 78 SL (EXTINGUIDA);B08466302;CALDES DE MONTBUI;ESPANA;U1;31/12/2000;104
2220.;BD MADRID SA;A28458420;MADRID;ESPANA;U1;31/12/2019;103
2221.;EZKIA SOCIEDAD ANONIMA;A48084305;BILBAO;ESPANA;U1;31/12/2020;103
2222.;TRANSPORTES EVELIO ALONSO SL;B26014522;LOGROÑO;ESPANA;U1;31/12/2021;103
2223.;VAHEMOSA SL;B28562106;MADRID;ESPANA;U1;31/12/2021;102
2224.;EXPLOTACIONES AGROPECUARIAS VILAPORTA SL;B08470445;L'ESQUIROL;ESPANA;U1;31/12/2021;102
2225.;INMOBILIARIA BON VIATGE, S.L.;B08444796;SANT JOAN DESPI;ESPANA;U1;31/12/2021;102
2226.;INMOBILIARIA SANCHEZ APARICIO SA;A28470565;MADRID;ESPANA;U1;31/12/2005;102
2227.;GARAJE MONTANER SA;A25016114;SOLSONA;ESPANA;U1;31/12/2020;101
2228.;HIJOS DE RAFAEL ESCOLANO SL  (EXTINGUIDA);B03062965;ALICANTE/ALACANT;ESPANA;U1;31/12/2011;101
2229.;SAT N 383 NTRA SRA DE LAS VIRTUDES;F37018801;RAGAMA;ESPANA;U1;31/12/2003;100
2230.;ROYGON SA;A28503092;MADRID;ESPANA;U1;31/12/2020;100
2231.;CONSTRUCCIONES AGAPITO SL;B01013101;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;100
2232.;ASOC PROV DE EMPRESARIOS DE TRANSPORTE FRIGORIFICO Y DE MERCANCIAS DE PONTEVEDRA;G36636579;VIGO;ESPANA;U1;31/12/2021;100
2233.;VALINCO SL (EXTINGUIDA);B08461634;BARCELONA;ESPANA;U1;31/12/2002;100
2234.;BAEN SL;B08630386;BARCELONA;ESPANA;U1;31/12/2021;100
2235.;FORASTUR SA;A33022740;OVIEDO;ESPANA;U1;31/12/2021;100
2236.;INCANO SL.;B08453821;TERRASSA;ESPANA;U1;30/11/2008;100
2237.;EL CERRON SA (EXTINGUIDA);A28479152;MADRID;ESPANA;U1;31/12/2014;99
2238.;GESTION DE CENTROS EDUCATIVOS SL;B28481380;GALAPAGAR;ESPANA;U1;31/08/2018;99
2239.;CONSTRUCCIONES MARCON SA;A30606891;MADRID;ESPANA;U1;31/12/2000;99
2240.;GRUPO EMPRESARIAL LA CAÑADA SA;A03059508;ALICANTE/ALACANT;ESPANA;U1;31/12/2016;99
2241.;SONYTEL CENTRAL SA;A28502649;MADRID;ESPANA;U1;31/12/2020;99
2242.;SELF STORAGE SIGLO XXI SL.;B09018128;MADRID;ESPANA;U1;31/12/2020;99
2243.;EDIFICIS LUMA SL;B43028679;TARRAGONA;ESPANA;U1;31/12/2021;98
2244.;VINPELA SL;B25018094;BARCELONA;ESPANA;U1;31/12/2017;97
2245.;TEXTILES MORENO SL;B41052408;HERRERA;ESPANA;U1;31/12/2021;96
2246.;INMOBILIARIA MARPAK, SA;A20052643;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2017;96
2247.;PACAR SA;A24012668;PONFERRADA;ESPANA;U1;31/12/2021;96
2248.;CARPINTERIA CUBEDO SL (EN LIQUIDACION);B12022455;NULES;ESPANA;U1;31/12/2017;96
2249.;TOP TRANS ARAGON SL.;B50041078;PEDROLA;ESPANA;U1;31/12/2021;95
2250.;CHAROLES SL;B28482321;SAN LORENZO DE EL ESCORIAL;ESPANA;U1;31/12/2003;95
2251.;FRANCISCO ESPINOS PASTOR S L;B03061603;SANT JOAN D'ALACANT;ESPANA;U1;31/12/2020;95
2252.;EGARENSE DE PANIFICACION SL (EXTINGUIDA);B08441677;TERRASSA;ESPANA;U1;31/12/2002;94
2253.;PREFABRICADOS DEL JARAMA SA;A28459261;POLANCO;ESPANA;U1;31/12/2021;94
2254.;ACTUATOR INDUSTRIAS ELECTROMECANICAS SRL;B50038934;ZARAGOZA;ESPANA;U1;31/12/2019;94
2255.;TRANSFORMACIONES AGRICOLAS EL RODENO SL;B46108718;VALENCIA;ESPANA;U1;31/12/2021;94
2256.;PREFABRICADOS VILLAMANTA SA;A28473114;VILLAMANTA;ESPANA;U1;31/12/2020;93
2257.;DIERESIS SA  (EXTINGUIDA);A28489060;MADRID;ESPANA;U1;31/12/2015;93
2258.;MUEBLES ROMU S.L.(EXTINGUIDA);B30026181;YECLA;ESPANA;U1;31/12/2004;93
2259.;HISPACONSULT, SOCIEDAD LIMITADA;B36615862;VIGO;ESPANA;U1;31/12/2021;93
2260.;JUAN UCHA Y COMPAÑIA SL (EXTINGUIDA);B36601219;VIGO;ESPANA;U1;31/12/2016;92
2261.;IROKO SL (EXTINGUIDA);B08453482;SANT ESTEVE SESROVIRES;ESPANA;U1;31/12/2013;92
2262.;INFORESTUDIO SL;B14023410;CORDOBA;ESPANA;U1;31/12/2020;92
2263.;PEÑA CUADRADA SL;B08486078;MADRID;ESPANA;U1;31/12/2021;92
2264.;AMBERES SA;A08509861;SANT CUGAT DEL VALLES;ESPANA;U1;31/01/2021;92
2265.;RENTABILIDAD DE ACTIVOS SA;A28457356;MADRID;ESPANA;U1;31/12/2020;92
2266.;JOSE GUIU Y CIA SA (EXTINGUIDA);A08461303;LES BORGES BLANQUES;ESPANA;U1;31/12/2003;91
2267.;PLAYBOL SA;A28482263;ALGETE;ESPANA;U1;31/12/2020;90
2268.;PREFABRICADOS ALBATERA SL;B03057494;ALBATERA;ESPANA;U1;31/12/2013;90
2269.;RIGEN SA  (EXTINGUIDA);A28472793;MADRID;ESPANA;U1;31/12/2012;90
2270.;AGUAS DE BENICADELL SL;B03066891;MURO DE ALCOY;ESPANA;U1;31/12/2018;90
2271.;ESTIL MUEBLE SL;B03058427;ALMORADI;ESPANA;U1;31/12/2021;90
2272.;JOSE MARIA TELLERIA LANDART SL  (EXTINGUIDA);B20050779;PASAIA;ESPANA;U1;31/12/2006;90
2273.;SACOF SL;B28464360;ALCORCON;ESPANA;U1;31/12/2021;89
2274.;CARTONAJES PONS SL;B07054380;BINISSALEM;ESPANA;U1;31/12/2020;89
2275.;SERRA PUNGRAU SL;B08051757;BARCELONA;ESPANA;U1;31/12/2010;89
2276.;COYPSA CONSTRUCCIONES Y PROMOCIONES SA;A17034810;BLANES;ESPANA;U1;31/12/2020;88
2277.;PERLARGANDA SL;B28462364;ARGANDA;ESPANA;U1;31/12/2011;88
2278.;TUCHER S.L.  (EXTINGUIDA);B28491843;MADRID;ESPANA;U1;31/12/2017;88
2279.;COOP DE CONSUMO SAN JUAN BAUTISTA;F06021513;HERRERA DEL DUQUE;ESPANA;U1;31/12/2005;87
2280.;FABRICACION DE ACCESORIOS TEXTILES SA;A08478026;GRANOLLERS;ESPANA;U1;31/12/2020;87
2281.;CASA MENDEZ SOCIEDAD LIMITADA (EXTINGUIDA);B27002021;LUGO;ESPANA;U1;31/12/2002;87
2282.;RECLAMOS BARRACHINA SL (EXTINGUIDA);B46686036;VALENCIA;ESPANA;U1;31/12/2002;86
2283.;ASOC PROFESIONAL DE EMPRESARIOS DE HOSTELERIA DE CARTAGENA Y SU COMARCA;G30611933;CARTAGENA;ESPANA;U1;31/12/2020;86
2284.;CADEMUNT SA;A17036864;LA VALL DE BIANYA;ESPANA;U1;31/12/2021;86
2285.;INDUSTRIAS FAQ SA;A08447955;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2007;85
2286.;SERVICIOS PROFESIONALES ASOCIADOS SL;B08482119;BARCELONA;ESPANA;U1;31/12/2020;85
2287.;DISTRIBUCIONES DEL EXTERIOR SL;B08684938;BARCELONA;ESPANA;U1;31/12/2017;85
2288.;SERVIA SLU (EXTINGUIDA);B08607814;CHESTE;ESPANA;U1;31/12/2014;84
2289.;UDALA ALQUILERES SOCIEDAD ANONIMA.;A48085252;ATXONDO;ESPANA;U1;31/12/2014;84
2290.;ENNOTEX SA;A46104204;ONTINYENT;ESPANA;U1;31/12/2014;84
2291.;SOCIEDAD PARA EL DESARROLLO ECONOMICO DE CANARIAS, S.A.;A28485548;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;83
2292.;GCAR SL (EXTINGUIDA);B28498806;MADRID;ESPANA;U1;31/12/2005;83
2293.;GRANJA SAN JUAN DE LECHEDO SL;B09018102;VILLARCAYO MERINDAD CASTILLA VIEJA;ESPANA;U1;31/12/2017;83
2294.;INMOBILIARIA ALERRE SA (EXTINGUIDA);A31076573;ZARAGOZA;ESPANA;U1;31/12/2007;83
2295.;ELECTRO DEL BAÑO SA (EN LIQUIDACION);A50049915;ZARAGOZA;ESPANA;U1;31/12/2010;83
2296.;TRANSPORTES VILLAR SL;B46097390;VALENCIA;ESPANA;U1;31/12/2020;83
2297.;GRANJA LAS ACACIAS SL;B50043355;TUDELA;ESPANA;U1;31/12/2021;82
2298.;DISTRIBUCIONES MEDICAS SA  (EXTINGUIDA);A08475519;BARCELONA;ESPANA;U1;31/12/2012;82
2299.;PROMOCIONES INMOBILIARIAS DEL CORREDOR DEL HENARES SA (EXTINGUIDA);A28477354;MADRID;ESPANA;U1;31/12/2001;82
2300.;FLO PEL SL (EN LIQUIDACION);B08456774;SANTA COLOMA DE GRAMENET;ESPANA;U1;31/12/2010;82
2301.;MANUFACTURAS CADEVAL SOCIEDAD LIMITADA;B46107124;VALENCIA;ESPANA;U1;31/12/2012;81
2302.;AGENCIA COMERCIAL SAN JORGE SL;B50159300;ZARAGOZA;ESPANA;U1;31/12/2021;81
2303.;HOTELES TURISTICOS ASOCIADOS SA;A07057326;CALVIA;ESPANA;U1;31/12/2021;80
2304.;ASOC DE FABRICANTES Y EMPRESAS AUXILIARES DE LA CONSTRUCCION DE BALEARES;G07059645;PALMA;ESPANA;U1;31/12/2002;80
2305.;CONSTRUCCIONES PEBER SL;B46097507;ONTINYENT;ESPANA;U1;31/12/2021;80
2306.;ARBINVEST DESARROLLOS SA. (EN LIQUIDACION);A33021585;OVIEDO;ESPANA;U1;31/12/2021;80
2307.;PLANTASOL SA;A38017331;EL SAUZAL;ESPANA;U1;31/12/2021;80
2308.;LOS HORNILLOS SA;A28489441;MADRID;ESPANA;U1;31/12/2021;79
2309.;BLANPER SL;B08404691;SANT HILARI SACALM;ESPANA;U1;31/12/2021;79
2310.;CODIMASA SL;B08504813;BARCELONA;ESPANA;U1;31/12/2019;79
2311.;HISPANO DE DEPORTES SA;A08450082;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2020;78
2312.;SERVICIOS RACC SA;A08473753;BARCELONA;ESPANA;U1;31/12/2021;78
2313.;ALFONSO CARRATALA S.L.;B03057551;ALICANTE/ALACANT;ESPANA;U1;31/12/2007;78
2314.;CONSTRUCCIONES SIMON SL;B38016945;LOS REALEJOS;ESPANA;U1;31/12/2019;78
2315.;CALA RATJADA TENNIS SL;B07055254;CAPDEPERA;ESPANA;U1;31/12/2020;77
2316.;ALJOBA SL;B08450660;BARCELONA;ESPANA;U1;31/12/2019;77
2317.;GARELLANO SL;B08525735;BARCELONA;ESPANA;U1;31/12/2006;77
2318.;CIMEX NOR SAU (EXTINGUIDA);A20031662;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;30/09/2015;77
2319.;CONSTRUCCIONES Y PROMOCIONES SA;A28486595;MADRID;ESPANA;U1;31/12/2020;76
2320.;TAPIZADOS ARROYO SL;B23014053;ARROYO DEL OJANCO;ESPANA;U1;31/12/2017;76
2321.;INVERCOME SL (EXTINGUIDA);B07060262;MAO-MAHON;ESPANA;U1;31/12/2017;76
2322.;JOSE INGLES PALOMARES S.L.;B30026553;MURCIA;ESPANA;U1;31/12/2021;76
2323.;HERMANOS CARRANZA SL;B41065111;LOS PALACIOS Y VILLAFRANCA;ESPANA;U1;31/12/2001;76
2324.;TRIMARANS INVERSIONES SL;B46105755;PATERNA;ESPANA;U1;31/12/2016;76
2325.;PROYECTO GESTION UNIVERSAL SL;B28497303;EL ESCORIAL;ESPANA;U1;31/12/2021;75
2326.;INMOBILIARIA DEL CENTRO COLON SEVILLANO SA;A41053885;SEVILLA;ESPANA;U1;31/12/2021;75
2327.;ERMIVILLSA SA;A28472454;MADRID;ESPANA;U1;31/12/2021;75
2328.;FINCAS CATALANAS SL;B08465320;TERRASSA;ESPANA;U1;31/12/2021;75
2329.;BONFIL S.A. (EXTINGUIDA);A08463549;MATARO;ESPANA;U1;31/12/2005;74
2330.;CHAQUIFRA S.L.;B41052580;SEVILLA;ESPANA;U1;31/12/2021;74
2331.;COTO YSERN SA (EN LIQUIDACION);A41058306;SEVILLA;ESPANA;U1;31/12/2012;73
2332.;TRANSPORTES MARTIN Y SANCHEZ SL  (EXTINGUIDA);B38016952;GÜIMAR;ESPANA;U1;31/12/2008;73
2333.;ESMAGUI SA;A07051881;PALMA;ESPANA;U1;31/12/2020;73
2334.;UNIAL SL;B46104071;MASALAVES;ESPANA;U1;31/12/2009;73
2335.;FREDI SA;A08649675;CASTELLGALI;ESPANA;U1;31/12/2017;73
2336.;LLIBRES CATALANS SL (EXTINGUIDA);B08435687;PREMIA DE MAR;ESPANA;U1;31/12/2016;72
2337.;SAESCO SA (EXTINGUIDA);A08271504;BARCELONA;ESPANA;U1;30/06/2004;72
2338.;MOLDURAS ROCAMA SL (EXTINGUIDA);B08459588;CASTELLAR DEL VALLES;ESPANA;U1;31/12/2005;72
2339.;ANDRES SAN GIL S A (EXTINGUIDA);A28499408;BARCELONA;ESPANA;U1;31/12/2003;72
2340.;PLASTICOS DEL CENTRO SA;A28493856;POZUELO DE ALARCON;ESPANA;U1;31/12/2021;72
2341.;PEJE SA  (EXTINGUIDA);A28601755;ARGANDA;ESPANA;U1;31/12/2015;71
2342.;BRIGHTON SOCIEDAD LIMITADA;B46100756;VALENCIA;ESPANA;U1;31/12/2012;71
2343.;PLEGABLES GRAU SL  (EXTINGUIDA);B46105268;FAVARA;ESPANA;U1;31/12/2011;71
2344.;VICALOA SA;A46106043;VALENCIA;ESPANA;U1;31/12/2021;71
2345.;AUTOCARES LEBREL S. L.;B17031915;BADALONA;ESPANA;U1;31/12/2004;71
2346.;GENEROS DE PUNTO JORDA SL  (EXTINGUIDA);B03059656;ALCOY/ALCOI;ESPANA;U1;31/12/2012;71
2347.;GRANJA EL REGUERO SA;A28475531;MADRID;ESPANA;U1;31/12/2021;71
2348.;CONSTRUCCIONES ADIEGO SA  (EXTINGUIDA);A46103115;VALENCIA;ESPANA;U1;31/12/2011;71
2349.;AUTOCARES CRESPO SALAZAR SL;B14022669;MARRATXI;ESPANA;U1;31/12/2020;70
2350.;DEDRID S. L.;B17235441;CASTELL-PLATJA D'ARO;ESPANA;U1;31/12/2019;70
2351.;LDH FOODS ESPANA S.L.;B30024541;MURCIA;ESPANA;U1;31/12/2004;70
2352.;MOLTA SL. (EXTINGUIDA);B08490492;TERRASSA;ESPANA;U1;31/12/2007;70
2353.;ANZIO 44 SL (EXTINGUIDA);B08452815;BARCELONA;ESPANA;U1;31/12/2006;69
2354.;ESTACION DE SERVICIO YUNCOS SA;A45012283;YUNCOS;ESPANA;U1;31/12/2019;69
2355.;AYSAN SL;B08478786;BARCELONA;ESPANA;U1;31/12/2021;69
2356.;POLANCO SA;A28462604;MADRID;ESPANA;U1;31/12/2021;69
2357.;EQUIPO DE INVESTIGACION SOCIOLOGICA, SA (EN LIQUIDACION);A28494565;MADRID;ESPANA;U1;31/12/2012;69
2358.;ALMENDRAS Y GARROFAS SA.;A07053309;SANTANYI;ESPANA;U1;31/12/2020;68
2359.;TRANSPORTES BUYTRAGO SA  (EXTINGUIDA);A28463560;GETAFE;ESPANA;U1;31/12/2012;68
2360.;CARBONES ELECTRICOS NETTO SL;B08481178;BARCELONA;ESPANA;U1;31/12/2017;68
2361.;COTUR SL;B28469286;MADRID;ESPANA;U1;31/12/2021;67
2362.;INDUSTRIAS METALICAS DEL SEGURA SA (EN LIQUIDACION);A30026918;ALCANTARILLA;ESPANA;U1;31/12/2010;67
2363.;BOCCARD PIPING S.A. (EXTINGUIDA);A31073950;BILBAO;ESPANA;U1;31/12/2001;67
2364.;JUMER S.L.;B41052002;SEVILLA;ESPANA;U1;31/12/2021;67
2365.;PROMOTORA TERRADELLAS ARBELOA SOCIEDAD LIMITADA;B08462350;REUS;ESPANA;U1;31/12/2019;67
2366.;BUÑOLI SA;A07021538;PALMA;ESPANA;U1;31/12/2020;67
2367.;SOCIEDAD DE INDUSTRIAS DE FORJA POR ESTAMPACION SL;B48082226;BILBAO;ESPANA;U1;31/12/2020;67
2368.;SATURNINO GUTIERREZ SA;A50069053;ZARAGOZA;ESPANA;U1;31/12/2021;66
2369.;HOMITAL MADRID SA.;A28484301;ALCOBENDAS;ESPANA;U1;31/12/2018;65
2370.;GRUPO DE GESTION AOM S.L.;B08449977;PARETS DEL VALLES;ESPANA;U1;31/12/2013;65
2371.;POSADA Y MOLINA SL;B32004996;PONTEVEDRA;ESPANA;U1;31/12/2020;65
2372.;J SANCHEZ SL;B28474831;VELEZ-RUBIO;ESPANA;U1;31/12/2016;65
2373.;SEVIL SA  (EXTINGUIDA);A06009328;PUEBLA DE LA CALZADA;ESPANA;U1;31/12/2012;65
2374.;AUDITORIA ESTUDIOS FINANCIEROS SA;A28468270;MADRID;ESPANA;U1;31/12/2008;65
2375.;SUGO SA  (EXTINGUIDA);A20043725;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2011;65
2376.;INSTALACIONES ELECTRICAS MUNS SL;B08435794;SABADELL;ESPANA;U1;31/12/2012;65
2377.;FOREVER SOCIEDAD ANONIMA;A07053960;EIVISSA;ESPANA;U1;31/12/2021;64
2378.;PANADERIA MENGUAL S.L;B03405529;BENIDOLEIG;ESPANA;U1;31/12/2019;64
2379.;TEJIDOS GARCIA FEO SL;B38017273;LA OROTAVA;ESPANA;U1;31/12/2020;64
2380.;GONZALEZ Y CALZADA S. A. (EXTINGUIDA);A10008480;CACERES;ESPANA;U1;31/12/2006;63
2381.;INMOBILIARIA GORDO SA;A28461572;MADRID;ESPANA;U1;31/12/2021;63
2382.;CONSTRUCCIONES Y EDIFICACIONES GOMIS SL;B08475618;PARETS DEL VALLES;ESPANA;U1;31/12/2021;63
2383.;NAVARRA DE EDIFICACIONES, SA  (EXTINGUIDA);A31070113;VITORIA-GASTEIZ;ESPANA;U1;31/12/2013;63
2384.;CEMOBI SA (EN LIQUIDACION);A20056438;MADRID;ESPANA;U1;31/12/2012;63
2385.;LA CANTARERA SA;A41054784;SEVILLA;ESPANA;U1;31/12/2019;63
2386.;NUCLEO RESIDENCIAL LA MOTILLA SL;B41050246;MAJADAHONDA;ESPANA;U1;31/12/2021;62
2387.;TITITO GESTION SOCIEDAD LIMITADA.;B46108858;VALENCIA;ESPANA;U1;31/12/2021;62
2388.;AÑELA SA;A08478109;MATARO;ESPANA;U1;31/12/2021;62
2389.;VALLES MINEROS AUTOMOVILES SA;A33022831;SIERO;ESPANA;U1;31/12/2021;62
2390.;AUTO VENTAS ANTON SL (EN LIQUIDACION);B15028731;FERROL;ESPANA;U1;31/12/2007;61
2391.;ANICLOS SOCIEDAD ANONIMA;A08523128;REUS;ESPANA;U1;31/12/2021;61
2392.;VIAJES NEGRESCO SA;A43028091;CAMBRILS;ESPANA;U1;31/12/2020;61
2393.;PROMOCIONES DEPORTIVAS LLAVANERAS S.L. S. EN C. POR ACCIONES;D08499188;BARCELONA;ESPANA;U1;31/12/2016;61
2394.;G SL;B08477259;BADALONA;ESPANA;U1;31/12/2016;61
2395.;COMISPA SL (EXTINGUIDA);B08478984;BARCELONA;ESPANA;U1;31/12/2002;60
2396.;ASOC ASTURIANA DE EMPRESARIOS FORESTALES Y DE LA MADERA;G33084914;OVIEDO;ESPANA;U1;31/12/2005;60
