;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
474.;S.C. DEL CAMPO NUESTRA SEÑORA DE LOS HITOS;F10028595;ALCANTARA;ESPANA;U1;31/12/2018;521
475.;DERIVADOS DE LA MADERA SOCIEDAD ANONIMA  (EXTINGUIDA);A46020202;NAQUERA;ESPANA;U1;31/12/2009;515
476.;CONTRATAS Y HORMIGONES BALTANAS SL;B34002006;BALTANAS;ESPANA;U1;31/12/2021;514
477.;LOS SESMOS SA;A14010136;CORDOBA;ESPANA;U1;31/12/2021;512
478.;EURO-HOGAR SL;B33604026;GIJON;ESPANA;U1;31/12/2021;508
479.;INMOBILIARIA ATABAL SL;B28140747;MADRID;ESPANA;U1;31/12/2013;508
480.;TALLERES DEL PUERTO SA (EXTINGUIDA);A12008421;CASTELLON DE LA PLANA;ESPANA;U1;31/12/2010;498
481.;CONSTRUCCIONES MEL SA (EXTINGUIDA);A28121390;MADRID;ESPANA;U1;31/12/2003;492
482.;M. HIDALGO BEISTEGUI S.L.  (EXTINGUIDA);B03010774;ALCOY/ALCOI;ESPANA;U1;31/12/2008;476
483.;GASOLINERA EL JARDIN SL;B27002732;RIBADEO;ESPANA;U1;31/12/2021;475
484.;GALLEN TRULLEN Y CIA SA;A08138513;MONTCADA I REIXAC;ESPANA;U1;31/12/2021;475
485.;AZELIS ESPAÑA QUIMICA SA (EXTINGUIDA);A08147894;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2016;468
486.;EUROPA CORK SL;B11004066;LOS BARRIOS;ESPANA;U1;31/12/2013;466
487.;HORTICOLA ISLEÑA SL;B07011000;PALMA;ESPANA;U1;31/12/2019;457
488.;INMOBILIARIA CRISA SL;B30008593;MURCIA;ESPANA;U1;31/12/2019;453
489.;COOP AGRICOLA SAN NICOLAS DE BARI;F09005281;CEREZO DE RIO TIRON;ESPANA;U1;31/12/2018;452
490.;UNDEFA SL (EXTINGUIDA);B12007837;L'ALCORA;ESPANA;U1;31/12/2020;434
491.;GASOLINERA CHIPI SL.;B10002541;GUADALUPE;ESPANA;U1;31/12/2020;420
492.;INMOBILIARIA JUMARROS SA;A08146086;BARCELONA;ESPANA;U1;31/12/2019;409
493.;AUTOCARS PALMEROLA SL.;B25005760;TREMP;ESPANA;U1;31/12/2021;409
494.;PINTURAS FESAN SL;B01001205;VITORIA-GASTEIZ;ESPANA;U1;31/12/2008;406
495.;GENFINS SA  (EXTINGUIDA);A08146730;TERRASSA;ESPANA;U1;31/12/2014;403
496.;UNITRONICS SA (EN LIQUIDACION);A28121572;MADRID;ESPANA;U1;31/12/2020;392
497.;HOTEL STELLA SL;B08156705;PINEDA DE MAR;ESPANA;U1;31/12/2020;385
498.;FABRICA EL CALERO SL;B35004068;AGÜIMES;ESPANA;U1;31/12/2006;376
499.;PERE AMAT SA;A08155814;SANT SADURNI D'ANOIA;ESPANA;U1;31/12/2021;367
500.;INTERNACIONAL SAETA SA;A08141798;BARCELONA;ESPANA;U1;31/12/2021;358
501.;MADRILEÑA ELAS SL;B28186294;MADRID;ESPANA;U1;31/12/2004;358
502.;FRIGORIFICOS SANTA POLA SA;A03006228;SANTA POLA;ESPANA;U1;31/12/2020;353
503.;DISTEX SA;A08148132;BILBAO;ESPANA;U1;31/12/2018;350
504.;APARTAMENTOS PUNTA PRIMA SL;B07010150;SANT LLUIS;ESPANA;U1;31/12/2020;350
505.;TORREGO HERMANOS SA;A28118503;MADRID;ESPANA;U1;31/12/2007;348
506.;EXPASA AGRICULTURA Y GANADERIA, SOCIEDAD MERCANTIL ESTATAL, S.A.;A14013296;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2021;344
507.;CONSTRUCCIONES TERMOELECTRICAS SA (EN LIQUIDACION);A28107738;ARGANDA;ESPANA;U1;31/12/2013;344
508.;HOTEL COSTA AZUL SA;A07011216;PALMA;ESPANA;U1;31/12/2020;338
509.;BAHIA DEL ESTE S.A. (EXTINGUIDA);A07011851;SANT LLORENÇ DES CARDASSAR;ESPANA;U1;31/12/2001;333
510.;MANUFACTURA AUXILIAR DE PEINAJE DE SABADELL SA (EXTINGUIDA);A08148009;SABADELL;ESPANA;U1;31/12/2002;332
511.;CLUBS EL CANDADO, SA;A29005550;MALAGA;ESPANA;U1;31/12/2018;330
512.;TRENZADOS TEXTOR SA (EN LIQUIDACION);A08141426;TERRASSA;ESPANA;U1;31/12/2015;328
513.;AGRUPACION PARA COMERCIO EXTERIOR SL;B48036156;GETXO;ESPANA;U1;31/12/2020;326
514.;BROILERS SL (EXTINGUIDA);B47002753;VALLADOLID;ESPANA;U1;31/12/2004;325
515.;INMOBILIARIA CALAFRANC SL (EXTINGUIDA);B08149155;BARCELONA;ESPANA;U1;31/12/2002;321
516.;SERVIGAS SA (EXTINGUIDA);A28118271;MADRID;ESPANA;U1;31/12/2003;321
517.;ESTACION DE DESCARGA Y CARGA SA  (EXTINGUIDA);A46020319;VALENCIA;ESPANA;U1;31/12/2009;318
518.;GARAJE TACHO SL (EXTINGUIDA);B08139230;MANRESA;ESPANA;U1;31/12/2012;317
519.;AZULEJOS ONUBA SL (EXTINGUIDA);B12008074;L'ALCORA;ESPANA;U1;31/12/2021;309
520.;TALLERES Y GARAGES CHAMARTIN SA (EXTINGUIDA);A28116796;MADRID;ESPANA;U1;31/12/2006;305
521.;GUISVAL SA;A03006699;IBI;ESPANA;U1;31/12/2020;303
522.;APYCI SA;A29005899;FUENGIROLA;ESPANA;U1;31/12/2021;301
523.;MARCO SANSANO SL;B96132964;BENIFAIO;ESPANA;U1;31/12/2021;299
524.;LUIS MARTINEZ SANCHEZ S A (EXTINGUIDA);A03010576;ALICANTE/ALACANT;ESPANA;U1;31/12/2004;297
525.;MANUEL FLORES SANCHEZ HERMANOS SL (EXTINGUIDA);B41093758;ALCALA DE GUADAIRA;ESPANA;U1;31/12/2002;296
526.;COOP DEL CAMPO SAN ISIDRO LABRADOR Y LA INMACULADA;F19002419;GUADALAJARA;ESPANA;U1;31/12/2020;292
527.;SOCIEDAD ASTURIANA DE HIERROS Y ACEROS SA  (EXTINGUIDA);A28117950;MADRID;ESPANA;U1;31/12/2013;291
528.;AUTOTODO SABADELL SA (EXTINGUIDA);A08144347;TERRASSA;ESPANA;U1;30/11/2012;282
529.;INMOBILIARIA SANTA MATILDE SL;B08149064;BARCELONA;ESPANA;U1;31/12/2021;278
530.;ANFORA SL;B17006693;BARCELONA;ESPANA;U1;31/12/2021;277
531.;TEBAS SA (EXTINGUIDA);A08144560;BARCELONA;ESPANA;U1;31/12/2016;276
532.;TRANSFRIO S.C. G;F36604122;VIGO;ESPANA;U1;31/12/2020;274
533.;COOP COMARCAL DEL CAMPO SAN GERVASIO Y SAN PROTASIO;F50011436;VILLALENGUA;ESPANA;U1;31/12/2010;271
534.;DISTRIBUCION Y TALLERES DE AUTOMOVILES SL (EXTINGUIDA);B28119352;MADRID;ESPANA;U1;31/12/2000;271
535.;SAN PABLO SL;B41019381;SEVILLA;ESPANA;U1;31/12/2021;268
536.;ALMACENES TRANSITOS Y REEXPEDICIONES SA (EXTINGUIDA);A39004593;SANTANDER;ESPANA;U1;31/12/2005;264
537.;CAIXA RURAL SANT FORTUNAT SOCIEDAD COOPERATIVA CATALANA DE CREDITO LIMITADA (EXTINGUIDA);F25015660;LLEIDA;ESPANA;U1;31/12/2011;261
538.;F TORRAS ROCA SA;A08139313;SABADELL;ESPANA;U1;31/12/2012;256
539.;GRAN SOL HOTEL SA;A08142143;SANT POL DE MAR;ESPANA;U1;31/12/2020;254
540.;ABC CINEMA SL (EXTINGUIDA);B08149825;BARCELONA;ESPANA;U1;31/12/2016;253
541.;MGP PROYECTO 7 S.A.;A08240053;BARCELONA;ESPANA;U1;31/12/2021;249
542.;LANDASCAR SL;B28116051;MADRID;ESPANA;U1;31/12/2021;244
543.;ALMIJARA SA;A29005501;NERJA;ESPANA;U1;30/11/2017;242
544.;SANEAMIENTOS LA ALAMEDA SL (EN LIQUIDACION);B03006061;IBI;ESPANA;U1;31/12/2012;238
545.;TIBIDABO FILMS SA (EXTINGUIDA);A08145633;BARCELONA;ESPANA;U1;31/12/2003;236
546.;ORIO Y CIA SL;B36604221;VIGO;ESPANA;U1;31/12/2017;230
547.;COOP VITIVINICOLA SAN JUAN;F06003420;CASTUERA;ESPANA;U1;30/09/2007;229
548.;SAN MAMES SOCIEDAD LIMITADA (EXTINGUIDA);B48035364;ZAMUDIO;ESPANA;U1;31/12/2009;229
549.;SEA CONTAINERS IBERIA SA (EXTINGUIDA);A28121408;MADRID;ESPANA;U1;31/12/2007;226
550.;TALLERES PAL SA (EXTINGUIDA);A28116606;MADRID;ESPANA;U1;31/12/2002;224
551.;ESPECTACULOS CONDAL SA;A08148702;BARCELONA;ESPANA;U1;31/12/2021;222
552.;INTA SL;B46011565;VALENCIA;ESPANA;U1;31/12/2021;222
553.;CACHO Y SOLLET SL;B39004395;TORRELAVEGA;ESPANA;U1;31/12/2021;212
554.;INMOBILIARIA GARCIA LOBATO S.L. (EXTINGUIDA);B47002928;VALLADOLID;ESPANA;U1;31/12/2002;207
555.;PANIFICADORA GUIJUELO SL;B37003308;GUIJUELO;ESPANA;U1;31/12/2021;206
556.;VIDI S. L.;B08140758;BARCELONA;ESPANA;U1;31/12/2013;203
557.;PASSIM S.L.;B08149528;BARCELONA;ESPANA;U1;31/12/2006;203
558.;UNION MECANICA SL (EXTINGUIDA);B12008157;VILLARREAL;ESPANA;U1;31/12/2006;202
559.;EXPLOTACIONES FORESTALES PUMAR SA;A33007246;GIJON;ESPANA;U1;31/12/2020;197
560.;TALLERES GALDOS SL;B46021275;VALENCIA;ESPANA;U1;31/12/2021;197
561.;PRINCESA SL;B37003373;MADRID;ESPANA;U1;31/12/2021;195
562.;ONUSHIP SA (EXTINGUIDA);A28117794;MADRID;ESPANA;U1;31/12/2003;195
563.;INMOBILIARIA CASANOVAS SL;B08148280;SABADELL;ESPANA;U1;31/12/2019;194
564.;OPTICA CASADO SL;B28332120;MADRID;ESPANA;U1;31/12/2019;193
565.;ELECTRONICA NAVAL S. L. (EXTINGUIDA);B28122836;MADRID;ESPANA;U1;31/12/2016;192
566.;VIAJES SITGES SA;A08146268;SITGES;ESPANA;U1;31/12/2021;185
567.;INMOBILIARIA PERALTA SL;B08142481;BARCELONA;ESPANA;U1;31/12/2020;185
568.;TALLERES GM SL;B08141947;BARCELONA;ESPANA;U1;31/12/2020;185
569.;INMOBILIARIA ATLANTIDA SA;A08142572;MADRID;ESPANA;U1;31/12/2019;181
570.;LABORATORIOS DENTALES REUNIDOS SL;B20025722;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2009;180
571.;FRICALGAS SL (EXTINGUIDA);B31040488;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2004;177
572.;BCN ASSESSORS LEGALS I TRIBUTARIS SA;A08148082;BARCELONA;ESPANA;U1;31/12/2021;174
573.;INMOBILIARIA ENTO SL;B08142556;BARCELONA;ESPANA;U1;31/12/2009;172
574.;AGRICOLA SANT BARTOMEU S.C.C.L.;F43013275;RODA DE BERA;ESPANA;U1;31/12/2020;172
575.;COPIFORMES SL;B96086954;VALENCIA;ESPANA;U1;31/12/2021;170
576.;MECANICA FENIX SA;A08139685;BADALONA;ESPANA;U1;31/12/2021;168
577.;G MUSURI SL;B28116036;MADRID;ESPANA;U1;31/12/2021;168
578.;NUEVA PLAZA DE TOROS DE CORDOBA, SA;A14009930;CORDOBA;ESPANA;U1;31/12/2018;165
579.;INMOBILIARIA GYMBROS SL;B28119881;MADRID;ESPANA;U1;31/12/2021;165
580.;NEGOCIOS Y CONSTRUCCIONES SA;A39004452;SANTANDER;ESPANA;U1;31/12/2020;164
581.;FERROCARRIL DEL TAJUNA SA UNIPERSONAL. (EXTINGUIDA);A28137982;MADRID;ESPANA;U1;31/12/2001;158
582.;WI BE SL;B12007712;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;157
583.;COSENSA COMERCIAL SA;A28263614;MADRID;ESPANA;U1;31/12/2014;157
584.;CONSTRUCTORA SANFUEN SA (EXTINGUIDA);A41009994;SEVILLA;ESPANA;U1;31/12/2002;152
585.;TANNOCO SL;B08141392;BARCELONA;ESPANA;U1;31/12/2021;147
586.;LUZ TENO SL;B38002796;BUENAVISTA DEL NORTE;ESPANA;U1;30/06/2018;146
587.;PLAYMON SL;B03006020;BENIDORM;ESPANA;U1;31/12/2020;145
588.;LAS MENINAS SA;A08139388;SANT JOAN DESPI;ESPANA;U1;31/12/2013;143
589.;PROYECTOS INSULARES SA;A38002747;EL ROSARIO;ESPANA;U1;31/12/2020;143
590.;AZULEJOS ALCOR SL (EXTINGUIDA);B12007506;L'ALCORA;ESPANA;U1;31/12/2020;138
591.;MUTUALIDAD DE PREVISION SOCIAL A PRIMA FIJA DE EMPLEADOS DE LA CAJA DE AHORROS DE VALENCIA;V46210357;VALENCIA;ESPANA;U1;31/12/2020;138
592.;ESPARRAGAL DE ALAMIN EXPLOTACIONES AGROPECUARIAS DEL ALBERCHE SA (EXTINGUIDA);A28122059;MADRID;ESPANA;U1;31/12/2006;134
593.;MUTUALIDAD DE PREVISION SOCIAL DE LOS COLEGIOS DE HERMANOS MARISTAS DE MADRID  (EXTINGUIDA);V78592920;MADRID;ESPANA;U1;31/12/2010;133
594.;PROHEMA SL;B07010457;CAMPOS;ESPANA;U1;31/12/2021;133
595.;CONSTRUCCIONES CANTO SA;A03010550;ALCOY/ALCOI;ESPANA;U1;31/12/2021;132
596.;MARISCAL DE CAMPO SL.;B28122042;MADRID;ESPANA;U1;31/12/2021;130
597.;ALEGRE SA;A28122646;MADRID;ESPANA;U1;31/12/2020;128
598.;MONEYBA SA;A35004498;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;125
599.;CRISTALCOLOR SA;A28121861;MADRID;ESPANA;U1;31/12/2017;122
600.;IGANDO BARPIN SL;B48036529;BILBAO;ESPANA;U1;31/12/2021;119
601.;ALMACENES ASENSIO SL;B28124733;MADRID;ESPANA;U1;31/12/2021;114
602.;ALGARIN DE LA VEGA SL;B41010448;SEVILLA;ESPANA;U1;31/12/2021;113
603.;MANUEL ROMERO SL;B46031415;PATERNA;ESPANA;U1;31/12/2021;112
604.;LANERA DEL BATAN SA;A37003175;BEJAR;ESPANA;U1;31/12/2002;110
605.;PAVIMENTOS DE GRANITO SL  (EXTINGUIDA);B46023016;MUSEROS;ESPANA;U1;31/12/2013;106
606.;MONTIBUS SOCIEDAD LIMITADA.;B23004617;ARJONA;ESPANA;U1;31/12/2020;106
607.;CENTROS CULTURALES MONTEMAR, SOCIEDAD ANONIMA;A46021077;VALENCIA;ESPANA;U1;31/12/2021;104
608.;CINEMATOGRAFIA BARCINO SL;B08141442;BARCELONA;ESPANA;U1;31/12/2017;101
609.;ACTIVIDA SL;B08159147;BARCELONA;ESPANA;U1;31/12/2019;101
610.;COOP DEL CAMPO NTRA. SRA. DE LA ASUNCION;F34006429;VILLALOBON;ESPANA;U1;31/12/2019;96
611.;PESTICIDAS CANARIOS SL;B35004472;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2009;94
612.;CONSTRUCTORA HERNANDEZ S.L.(EXTINGUIDA);B35005594;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/08/2005;94
613.;MANUFACTURAS DEL CORTE SOCIEDAD LIMITADA. (EXTINGUIDA);B46199360;ALBUIXECH;ESPANA;U1;31/12/2008;94
614.;INTERCOMARCAL DE NEUMATICOS Y CARBURANTES SA;A08148611;MANRESA;ESPANA;U1;31/12/2021;93
615.;MARITIMA DE AXPE SA (EXTINGUIDA);A33007386;GETXO;ESPANA;U1;31/12/2008;93
616.;COLEGIOS TEIDE SL;B28134716;BOADILLA DEL MONTE;ESPANA;U1;31/12/2021;92
617.;JARPO SL;B08155459;TERRASSA;ESPANA;U1;31/12/2020;91
618.;JORDI ROMEU S.L. (EXTINGUIDA);B25003054;LLEIDA;ESPANA;U1;31/12/2000;88
619.;M AVELLANET SL (EN LIQUIDACION);B08142705;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2013;88
620.;SALARO SA (EXTINGUIDA);A08369571;RUBI;ESPANA;U1;31/12/2016;84
621.;CORPORACIO F P PETROLIS SL;B08147027;MANRESA;ESPANA;U1;31/12/2020;81
622.;TRES SL;B28124634;MADRID;ESPANA;U1;31/12/2016;81
623.;PROVISIONES EN RUTA S.L.;B28114973;MADRID;ESPANA;U1;31/12/2020;81
624.;INVERSIONS FAMILIARS SBD 2009 SA (EXTINGUIDA);A08141368;SABADELL;ESPANA;U1;31/12/2010;81
625.;TRANS INTER SA (EXTINGUIDA);A17006735;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2006;77
626.;COOP DEL CAMPO Y CONSUMO DE OLVEGA;F42001503;OLVEGA;ESPANA;U1;31/12/2020;77
627.;INDUSTRIAL METALURGICA HUCA SA;A08149486;BARCELONA;ESPANA;U1;31/12/2016;76
628.;SERRERIAS DEL MIÑO TEIDE SL;B38001772;SANTA URSULA;ESPANA;U1;31/12/2010;76
629.;INMOBILIARIA JULIACHS SA;A08147506;BARCELONA;ESPANA;U1;31/12/2021;74
630.;INMOBILIARIA OLSE SA;A48037030;SANTURTZI;ESPANA;U1;31/12/2016;73
631.;APLICACIONES GENERALES TERMOPLASTICAS SL (EXTINGUIDA);B08180234;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2002;73
632.;BARDON ART SL (EXTINGUIDA);B08180259;BARCELONA;ESPANA;U1;31/12/2010;73
633.;INMOBILIARIA CLOLS SL;B08145930;BARCELONA;ESPANA;U1;31/12/2021;71
634.;INMOBILIARIA GURB SA (EXTINGUIDA);A08198442;BARCELONA;ESPANA;U1;31/12/2003;70
635.;TAPON CORONA IBERICA SA;A28115848;MADRID;ESPANA;U1;31/12/2019;69
636.;R CASADO SL;B18003756;GRANADA;ESPANA;U1;31/12/2021;67
637.;DESHIDRATADORA DE ALFALFA SA  (EXTINGUIDA);A25006115;VALLFOGONA DE BALAGUER;ESPANA;U1;31/12/2013;66
638.;DOPY SL  (EXTINGUIDA);B33603937;GIJON;ESPANA;U1;31/12/2013;66
639.;VICENTE HERNANDEZ FERRAZ SL (EXTINGUIDA);B38012977;LLANOS DE ARIDANE;ESPANA;U1;31/12/2010;65
640.;ASESORAMIENTO TECNICO INVESTIGACION Y PROYECTOS DE INGENIERIA CIVIL SA;A46011946;VALENCIA;ESPANA;U1;31/12/2015;64
641.;EL COLOSO SA;B28123099;MADRID;ESPANA;U1;31/12/2021;63
642.;F PUIG SUCESOR DE PUIG Y DOMINGO SL (EXTINGUIDA);B08140311;BARCELONA;ESPANA;U1;31/12/2016;63
643.;PEDRALBES SL;B08180549;BARCELONA;ESPANA;U1;31/12/2012;62
644.;COOP VALENCIANA SAN MARCOS;F46024519;ARAS DE LOS OLMOS;ESPANA;U1;31/12/2018;61
645.;LUBRA SA;A28121937;MADRID;ESPANA;U1;31/12/2021;59
646.;FUERZA NUEVA EDITORIAL, SA  (EXTINGUIDA);A28183689;MADRID;ESPANA;U1;31/12/2015;58
647.;EXPLOTACIONES FORESTALES DE GALICIA SL;B36002244;MARIN;ESPANA;U1;31/12/2021;57
648.;INMOBILIARIA ORCASITAS, SA;A28130060;MADRID;ESPANA;U1;31/12/2012;57
649.;INVESTEX SOCIEDAD ANONIMA;A08139040;MADRID;ESPANA;U1;31/12/2020;56
650.;COMPAÑIA PRODUCTORA SEMILLAS ALGODONERAS SELECTAS SA;A41012774;SEVILLA;ESPANA;U1;31/12/2006;56
651.;ANTONIO LASHERAS SA (EXTINGUIDA);A36604114;VIGO;ESPANA;U1;31/12/2005;55
652.;INMOBILIARIA ATYC SL (EXTINGUIDA);B08146722;TERRASSA;ESPANA;U1;31/12/2004;55
653.;ESTACIONES REUNIDAS SL;B07011299;PALMA;ESPANA;U1;31/12/2021;55
654.;LANAS AMIGO S A (EXTINGUIDA);A08140329;BARCELONA;ESPANA;U1;31/12/2003;52
655.;ALMAGRO BUILDING SA;A28123537;MADRID;ESPANA;U1;31/12/2003;52
656.;TABLEROS FERRANDIS SA  (EXTINGUIDA);A46067229;ALDAIA;ESPANA;U1;31/12/2015;51
657.;BSH UFESA INDUSTRIAL SA (EXTINGUIDA);A31007735;ETXARRI-ARANATZ;ESPANA;U1;31/12/2006;50
658.;INVERSIS SERVICIOS ADMINISTRATIVOS SA  (EXTINGUIDA);A28120764;MADRID;ESPANA;U1;31/12/2015;50
659.;AGRICULTURA Y COMERCIO SA (EXTINGUIDA);A08148181;ARGENTONA;ESPANA;U1;31/12/2007;50
660.;CISA TEXTIL SA (EXTINGUIDA);A08150690;BARCELONA;ESPANA;U1;31/12/2009;49
661.;VAQUETAS SA;A28121184;MADRID;ESPANA;U1;31/12/2021;48
662.;CARMELO DIAZ Y COMPAÑIA SL  (EXTINGUIDA);B47002837;VALLADOLID;ESPANA;U1;31/12/2010;46
663.;PANIFICADORA DE MACOTERA SL;B37003357;MACOTERA;ESPANA;U1;31/12/2021;45
664.;CIA BILBAINA DE ACEITES REFINADOS SA;A48035208;BILBAO;ESPANA;U1;31/12/2021;45
665.;YTONG BARCELONA SA (EN LIQUIDACION);A08144446;BARCELONA;ESPANA;U1;31/12/2003;45
666.;TALLERES MECANICOS URZU SOCIEDAD LIMITADA. (EXTINGUIDA);B48034367;GALDAKAO;ESPANA;U1;31/12/2007;44
667.;VAN RUUX IBERICA SL  (EXTINGUIDA);B28124253;MADRID;ESPANA;U1;31/12/2014;43
668.;SOCIEDAD ASESORA DE FOMENTO Y EXPORTACION SA;A08141400;BARCELONA;ESPANA;U1;31/12/2011;42
669.;URBANIZADORA SA PUNTA SA;A08143935;SANT FELIU DE LLOBREGAT;ESPANA;U1;31/12/2021;39
670.;YESOVAL SA;A28116655;MADRID;ESPANA;U1;31/12/2015;39
671.;SANTURINO Y COMPAÑIA SA;A45002136;TALAVERA DE LA REINA;ESPANA;U1;31/12/2012;38
672.;MANUEL PEÑA LOPEZ Y VALENTIN TEROL DE CASTRO SL  (EXTINGUIDA);B29006376;MALAGA;ESPANA;U1;31/12/2010;36
673.;MONTERA SL;B29901295;MELILLA;ESPANA;U1;31/12/2019;36
674.;AGRICOLA OLIVARERA S.L.;B41010224;SEVILLA;ESPANA;U1;31/12/2020;34
675.;INMOBILIARIA DRAGO SA;A28611176;MADRID;ESPANA;U1;31/12/2021;34
676.;MULLIGAN & BIRDIE SA;A28123727;EL CAMPELLO;ESPANA;U1;31/12/2006;32
677.;FERRER MARTINEZ HERMANOS SL;B28141794;MADRID;ESPANA;U1;31/12/2000;31
678.;PINTURAS VASCO NAVARRAS SL;B31008444;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2019;31
679.;TERRENOS CANARIOS SL (EXTINGUIDA);B35004530;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2007;30
680.;MARIBAR SL;B46030185;TAVERNES DE LA VALLDIGNA;ESPANA;U1;31/12/2021;30
681.;MARTIN VELO Y COMPAÑIA SL;B21003108;ISLA CRISTINA;ESPANA;U1;31/12/2021;30
682.;GESTIONS AYMERICH S.A.;A08142069;SANTA EUGENIA DE BERGA;ESPANA;U1;31/12/2021;27
683.;FLORES HERMANOS SA;A29005279;MALAGA;ESPANA;U1;31/12/2020;26
684.;THERMOTEC SA;A28114668;MADRID;ESPANA;U1;31/12/2011;26
685.;PLAZA DE TOROS DE JAEN SA;A23004641;JAEN;ESPANA;U1;31/12/2021;24
686.;FICO ITM SA;A08144487;BARCELONA;ESPANA;U1;31/12/2021;24
687.;INVERSIONES IBIZA SOCIEDAD LIMITADA;B07010036;EIVISSA;ESPANA;U1;31/12/2020;24
688.;CONSTRUCCIONES NUÑEZ SL;B41007378;SEVILLA;ESPANA;U1;31/12/2011;24
689.;RIEGOS Y MAQUINARIA SL (EXTINGUIDA);B34001990;POZUELO DE ALARCON;ESPANA;U1;31/12/2004;24
690.;ELISEO ARRUFAT Y COMPAÑIA SL;B12008140;VILLARREAL;ESPANA;U1;31/08/2000;23
691.;PARTICIPACIONES TEIDE SA;A08139461;MADRID;ESPANA;U1;31/12/2021;22
692.;JUAN LLOBET SA;A08156697;CALELLA;ESPANA;U1;31/12/2021;22
693.;PINARES DEL LAGO SL;B19001395;MADRID;ESPANA;U1;31/12/2010;20
694.;M PALLARES CAMARASA SL;B08146912;BARCELONA;ESPANA;U1;31/12/2021;20
695.;G MORE Y A RAIG SL;B17007071;TOSSA DE MAR;ESPANA;U1;31/12/2021;20
696.;MIQUEL JUNCA SOCIEDAD LIMITADA;B17006792;BANYOLES;ESPANA;U2;31/12/2020;19
697.;CRUCELL SPAIN SA  (EXTINGUIDA);A28125383;MADRID;ESPANA;U1;31/12/2017;18
698.;CONSTRUCCIONES TARRASA S.L. (EXTINGUIDA);B08151417;TERRASSA;ESPANA;U1;31/12/2002;18
699.;COOP DE FRUTOS DEL CAMPO SANTA EUFEMIA;F26006155;VILLAMEDIANA DE IREGUA;ESPANA;U1;31/12/2019;16
700.;BALFON SL;B17007287;FIGUERES;ESPANA;U1;31/12/2019;15
701.;SEMPERE Y ROIG SA;A03011087;ALCOY/ALCOI;ESPANA;U1;31/12/2021;15
702.;EXHIBICIONES CINEMATOGRAFICAS, SOCIEDAD ANONIMA;A06002489;ZAFRA;ESPANA;U1;31/12/2021;15
703.;CRISTALERIAS DEL OARSO SL;B20025862;ERRENTERIA;ESPANA;U1;31/12/2018;15
704.;INMOBILIARIA REDIAN SOCIEDAD LIMITADA (EXTINGUIDA);B08149148;ES MERCADAL;ESPANA;U1;31/12/2014;15
705.;AGRICOLA SAN DIEGO SA (EXTINGUIDA);A28121515;MADRID;ESPANA;U1;31/12/2003;14
706.;COMPAÑIA AUXILIAR DEL PUERTO, SA;A38001657;MADRID;ESPANA;U1;31/12/2020;14
707.;EDIGER SA;A17007196;GIRONA;ESPANA;U1;31/12/2016;13
708.;HISPANO NIPON PERLAS SA;A28125201;MADRID;ESPANA;U1;31/12/2021;13
709.;INVERSIONES CANARIAS SOCIEDAD LIMITADA. (EXTINGUIDA);B35004621;SANTA BRIGIDA;ESPANA;U1;31/12/2014;13
710.;COMEFINO SL;B48035752;ONDARROA;ESPANA;U1;31/12/2014;13
711.;MAGALLON SA (EXTINGUIDA);A44001253;ALCAÑIZ;ESPANA;U1;31/12/2003;12
712.;LOYSA SL;B31008840;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2002;12
713.;EDIFICIOS ALSINA SUR, SA;A28122299;MADRID;ESPANA;U1;31/12/2021;12
714.;ACEROS ESPECIALES FICH S.L. (EXTINGUIDA);B08143679;BARCELONA;ESPANA;U1;31/12/2006;12
715.;SOCIEDAD GENERAL DE INVERSIONES CANARIAS SA;A08148272;BARCELONA;ESPANA;U1;31/12/2018;11
716.;FRANSA SL  (EXTINGUIDA);B28125177;MADRID;ESPANA;U1;31/12/2007;11
717.;PROMOTORA COMERCIAL INTERNACIONAL SL;B28115525;MADRID;ESPANA;U1;31/12/2021;11
718.;VEDRI SA (EXTINGUIDA);A46019659;BURJASSOT;ESPANA;U1;31/12/2002;10
719.;INMOBILIARIA ROCU SA (EN LIQUIDACION);A28125086;MADRID;ESPANA;U1;31/12/2014;10
720.;INMOBILIARIA LEBRERO SA;A11603560;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2019;10
721.;DELFIN SL;B08156341;BARCELONA;ESPANA;U1;31/12/2007;9
722.;INMOBILIARIA GASSOL SL;B08140980;BARCELONA;ESPANA;U1;31/12/2019;9
