;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
1541.;PESQUERIAS LEON MARCO SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;Financial Export limit reached
1542.;EDITORIAL RAICES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1543.;HIERROS SAINZ SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1544.;INTENSIFICACION DE CULTIVOS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;30/09/2020;Financial Export limit reached
1545.;JUAN FERNANDEZ FERNANDEZ SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;Financial Export limit reached
1546.;NORRY SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;Financial Export limit reached
1547.;CONFECCIONES ALDY SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1548.;GARATGE PARKING TRADE S.A.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1549.;MAQUINAS ANDREA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1550.;VIAJES ARNEDILLO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;Financial Export limit reached
1551.;ROMERO DE LOMAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1552.;INMOBILIARIA PALAU SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1553.;TEATRO PRINCIPE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1554.;AUSIN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1555.;RECAMBIOS UDALA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1556.;GONZALEZ CEA S L;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;Financial Export limit reached
1557.;INCOPLASTIC SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1558.;TRAYDES, SOCIEDAD LIMITADA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;Financial Export limit reached
1559.;MOGESA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1560.;PROMOTORA GIJONESA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;Financial Export limit reached
1561.;INMOBILIARIA TRALSA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1562.;TIRO DE PICHON EL PICADERO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1563.;VICENTE MARTINEZ SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1564.;EL CARRAL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1565.;PROVEEDORA DE SERVICIOS DE MOVILIDAD SA.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1566.;RENTA LEVANTE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1567.;INMOBILIARIA NEURBE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1568.;FANTYPEL SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;Financial Export limit reached
1569.;APARTAMENTOS MALLORCA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1570.;HGC1 SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1571.;GONZALEZ MORAGON Y MARTINEZ PAQUETERIA Y MERCERIA LA ESTRELLA SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;Financial Export limit reached
1572.;CENTRO MEDICO MENFIS, SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1573.;GIBELLER SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1574.;CONSTRUCCIONES MUR S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1575.;ARRENDAMIENTOS INMOBILIARIOS E INDUSTRIALES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1576.;TERRENOS Y EDIFICACIONES DOSRIUS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1577.;ADAN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;Financial Export limit reached
1578.;IMAFEHER SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;Financial Export limit reached
1579.;EDIFICACIONES MARSOL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1580.;ROHEFER S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;Financial Export limit reached
1581.;PERFORACIONES FRESADAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1582.;SIMSA CONSULTING SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;Financial Export limit reached
1583.;INVERSIONES PEÑA LABRA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1584.;PROMOCION DE ACTIVIDADES ARTISTICAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;Financial Export limit reached
1585.;GANADERA DEL AMPURDAN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1586.;FRIGORIFICOS ALBESA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;30/06/2021;Financial Export limit reached
1587.;IBERIA FRUIT SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1588.;CEITEX SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1589.;EL RASILLO EXPLOTACIONES AGROPECUARIAS SL.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1590.;CUEVAS Y MARTIN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1591.;INMOBILIARIA RABE, SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1592.;VOSOCIN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1593.;EDIFICIOS Y URBANIZACIONES DE VIVIENDAS SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;Financial Export limit reached
1594.;LOS TINAHONES SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;Financial Export limit reached
1595.;BAGDAD SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1596.;ALPLOTUR S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/10/2003;Financial Export limit reached
1597.;COMERCIAL OVIEDO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;Financial Export limit reached
1598.;CONSTRUCCIONES ELECTROMECANICAS IRUÑA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1599.;IBERICA DE VALVULAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1600.;DRUGSTORE PARQUE GIJONES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1601.;IBEROSTAR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;Financial Export limit reached
1602.;HOSTELERIA NAVACERRADA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;Financial Export limit reached
1603.;ADRE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;Financial Export limit reached
1604.;RUBI CONFORT SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1605.;INDUSTRIA COMPLEMENTARIA DE LA MUÑECA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;Financial Export limit reached
1606.;PANIFICADORA DE CULLERA SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;Financial Export limit reached
1607.;MODAS MAYTE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;Financial Export limit reached
1608.;PARGO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1609.;ESTACION DE SERVICIO NUESTRA SEÑORA DE SONSOLES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1610.;REALMARO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;Financial Export limit reached
1611.;CASA SERAFIN SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;Financial Export limit reached
1612.;CULTURA Y FORMACION SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1613.;SERVICIOS Y ASESORES ÑASAN SOCIEDAD LIMITADA.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1614.;EUROTEX IBERICA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;Financial Export limit reached
1615.;PROMOTORA INMOBILIARIA FORMENTERA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1616.;SES FINQUES D'ESPORLES SL. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;Financial Export limit reached
1617.;INMOBILIARIA CERUSA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2017;Financial Export limit reached
1618.;BORDADOS ALCOY SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1619.;LA OLIVA DEL PIZARROSO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1620.;HERMANOS MONTES BERNABEU SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1621.;JUMARFE, SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1622.;CONSTRUCCIONES GOMEZ TORMO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;Financial Export limit reached
1623.;GARAJE SALVATIERRA SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;Financial Export limit reached
1624.;CODIMAE SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;Financial Export limit reached
1625.;LEGANE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1626.;HERMANDAD DE DONANTES DE SANGRE SS GIJON;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;Financial Export limit reached
1627.;HORBESA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1628.;FABRICA DE ENVASES DE CARTON SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;Financial Export limit reached
1629.;CONSTRUCCIONES LUIS SEGURA Y COMPAÑIA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1630.;FRET INOX SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;Financial Export limit reached
1631.;SERVICIOS INTEGRADOS ELKE S.L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;Financial Export limit reached
1632.;PROMOTORA PARDO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1633.;MUEBLES TURIASO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;Financial Export limit reached
1634.;MONTURIOL SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;Financial Export limit reached
1635.;TROCKNER IBERICA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1636.;CATEMA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;Financial Export limit reached
1637.;INMOBILIARIA MACOBA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1638.;MARTINEZ FERRANDIS SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;Financial Export limit reached
1639.;NAVES Y VIVIENDAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1640.;AREAS DE SERVICIO DEL AUTOMOVIL SOCIEDAD LIMITADA. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;Financial Export limit reached
1641.;INDUCON SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;Financial Export limit reached
1642.;CULTURAL MIRALCAZAR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;Financial Export limit reached
1643.;CONSTRUCCIONES VOLTOYA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1644.;RIBOS CANARIAS SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1645.;SA MARPISA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1646.;ANGEL MARCULETA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;Financial Export limit reached
1647.;GREGAL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1648.;IMAHO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1649.;INTERNACIONAL CANTABRA DE VIAJES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1650.;PUIG VERD 2000 SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1651.;SA EDIFICIOS MARINER  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2017;Financial Export limit reached
1652.;SALVAT BIOTECH SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1653.;AROZAMENA SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1654.;BRETONES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1655.;INDUSTRIA HOTELERA COLONIA EUROPA S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1656.;POLIVALENCIA MERCANTIL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1657.;SUCESORA DE J VIÑAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1658.;AGENCIA MARITIMA ARTIACH ZUAZAGA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1659.;CONSTRUCCIONES GALLISA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1660.;PLAYAS DE CARVAJAL SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;Financial Export limit reached
1661.;PRODUCTOS SIDERURGICOS DEL SEGURA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1662.;TECNILAR SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;Financial Export limit reached
1663.;IBT SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;Financial Export limit reached
1664.;MONTGAVI SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;Financial Export limit reached
1665.;CISTER SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1666.;PROMOCIONES RESIDENCIALES Y TURISTICAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1667.;PISCICOLAS LA VEGA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;Financial Export limit reached
1668.;PARU SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1669.;GISBERT Y SANFRANCISCO SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;Financial Export limit reached
1670.;ATICA INMOBILIARIA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1671.;LAREDO AUTOMOVILES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1672.;INMOBILIARIA VILLARIES S.L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;Financial Export limit reached
1673.;VIAJES JUCAR SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1674.;FAST FOOD SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;Financial Export limit reached
1675.;CABRA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;Financial Export limit reached
1676.;EL BOHIO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1677.;LUDOAL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1678.;FONDO INTERNACIONAL DE PINTURA, SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;Financial Export limit reached
1679.;COMERCIAL CONSTRUCTORA CATALANA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;Financial Export limit reached
1680.;AGRICOLA Y GANADERA DEL AMPURDAN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;Financial Export limit reached
1681.;MUEBLES RUSTICA, SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;Financial Export limit reached
1682.;INMOBILIARIA TADIA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;Financial Export limit reached
1683.;EXPOMOBELAR SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1684.;ACEROS ESPECIALES FICH S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1685.;INMOL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;Financial Export limit reached
1686.;SIKU SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1687.;TECNICAS Y PROYECTOS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;Financial Export limit reached
1688.;TEGOZ SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1689.;GESTION TECNICA DE MONTAJES Y CONSTRUCCIONES GTM, SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U2;31/12/2010;Financial Export limit reached
1690.;INMOBILIARIA BOCCAR SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1691.;DIMOBEL S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;Financial Export limit reached
1692.;PAYTE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1693.;SON RABASSA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1694.;ALMACENES FRAYVI SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;Financial Export limit reached
1695.;INMOBILIARIA SANJURJO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1696.;RUGA SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;Financial Export limit reached
1697.;JICID SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;Financial Export limit reached
1698.;INMOBILIARIA BURSA SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;Financial Export limit reached
1699.;INVERSIONES GENERALES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1700.;INMOVI S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;Financial Export limit reached
1701.;MEDITERRANEA FORESTAL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;Financial Export limit reached
1702.;GUILLERMO DOMINGUEZ SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;Financial Export limit reached
1703.;DESARROLLO DE FINCAS S A;No financial export limit reached;No financial export limit reached;ESPANA;U1;25/11/2001;Financial Export limit reached
1704.;TALLER JUAN JOSE VISUS E HIJOS MUEBLES Y DECORACION SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;Financial Export limit reached
1705.;OPERACIONES DIVERSAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1706.;NAVES COMERCIALES E INDUSTRIALES S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;Financial Export limit reached
1707.;PROMOTORA VILADRAU SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1708.;LASUEN ASOCIADOS SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;Financial Export limit reached
1709.;TALLERES GUAL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;Financial Export limit reached
1710.;FERRO-ARMETAL SLU (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;Financial Export limit reached
1711.;CAMPAR S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;Financial Export limit reached
1712.;LUZ CUESTA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1713.;CLEPSIDRA, SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1714.;INDUSTRIAS URAK SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;Financial Export limit reached
1715.;LAS PILETAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1716.;MANUFACTURAS ANDALUZAS DE DERIVADOS DEL HORMIGON SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1717.;TALLERS SOLER SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1718.;CARBONELL ZAMORA SOCIEDAD ANONIMA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;Financial Export limit reached
1719.;PROMOTORA VALDEMORO SOCIEDAD ANONIMA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;Financial Export limit reached
1720.;AGATA FILMS SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;Financial Export limit reached
1721.;PANIFICADORA MARJAL SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1722.;COMERCIAL IBICENCA DE TUBOS Y ACCESORIOS SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1723.;INMOBARNA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1724.;MURTIGA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1725.;VIAJES AVICA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;Financial Export limit reached
1726.;INVIL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1727.;PUNTO TRES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1728.;APLICACIONES TECNICAS PARA CALZADO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;Financial Export limit reached
1729.;PARQUE BERMUDAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;Financial Export limit reached
1730.;KARTING LA CALA SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;Financial Export limit reached
1731.;YAFER SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/08/2021;Financial Export limit reached
1732.;IVERN VERT SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;Financial Export limit reached
1733.;COMPAÑIA DE PROMOCION Y FINANCIACION COMERCIAL E INDUSTRIAL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1734.;CASASSAS INVERSIONS SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1735.;PARKINSOL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1736.;CONSTRUCCIONES GRANADA HOGAR SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;Financial Export limit reached
1737.;LABORATORIOS MAR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;Financial Export limit reached
1738.;NAVARRO MORALES SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;Financial Export limit reached
1739.;SECO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1740.;DEHESA DE VALVERDE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1741.;FOMENTOS DEL MAR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1742.;DEVEXI DOCUMENTAL SL.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1743.;HOLMEN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
1744.;DASO SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;Financial Export limit reached
1745.;ARGREY SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;Financial Export limit reached
