;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
4673.;CONSTRUCCIONES QUILIS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4674.;MERCANTIL INTERNACIONAL MEDITERRANEA S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;3
4675.;RADIO NACIONAL DE ESPAÑA S.A. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;3
4676.;IBERVINO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;3
4677.;TALLER DE ESTUDIOS DEL MEDIO AMBIENTE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4678.;PITIUSAS TALLER DE REPARACIONES SOCIEDAD ANONIMA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;3
4679.;BAGATEL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;3
4680.;PROTOGAN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4681.;TREVERIS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;3
4682.;PAVALLS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;3
4683.;MONTAJES ELECTRICOS RAISEL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4684.;JANINAMAR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;3
4685.;NONAYA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;3
4686.;AUSTRIMPEX SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4687.;BESMADER SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4688.;INDUSTRIAL Y COMERCIAL MINERA SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;3
4689.;INMOBILIARIA REUNIDA CORUÑESA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;3
4690.;MARMOLES ALBOLOTE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;3
4691.;TALLERES CARTAYA S.L.  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;3
4692.;CONSTRUCCIONES GIL PEREIRAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4693.;MANUFACTURAS ARABESCO SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4694.;NEUMATICOS LA VERDAD SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;3
4695.;CLINICA PLANAS SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;3
4696.;CAFAME SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;3
4697.;COMUNICACION Y CULTURA CONSULTORES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;3
4698.;SUCESORES DE NARCISO CHIVA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;3
4699.;CORCOLL S. L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;3
4700.;CLUB DE CAMPO LA MOTILLA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;2
4701.;GENERAL INVESTMENT SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;2
4702.;FRANCISCO ROS TRIAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;2
4703.;FUSTER SANTOLAYA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;2
4704.;JOLLY ROGERS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;2
4705.;AUTOMOCION DESANFER SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;2
4706.;ANJUSA TEXTIL SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;2
4707.;CONSTRUCCIONES GARCIA CONDE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;2
4708.;ESTUDIO Y DECORACION IMAGEN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;2
4709.;SERCOMINT ESPAÑOLA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;2
4710.;RUNOS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;2
4711.;TEXMELUCAN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;2
4712.;CALERAS DE MOECHE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;2
4713.;MONTAJES ELECTRICOS PONFERRADA SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;2
4714.;FINANCIACION CONSTRUCCIONES E INVERSIONES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;2
4715.;INDUSTRIAS SUSACASA SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;2
4716.;CARROCERIAS ONGALLO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;2
4717.;MUEBLES COMPOSTELA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;2
4718.;BENALMADENA HOTELERA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;2
4719.;JEANINE SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;2
4720.;EL COLLAO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;2
4721.;REFINA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;1
4722.;SUELO Y CASAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;1
4723.;JOCAL S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;1
4724.;URAJA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;1
4725.;COOPERATIVA AGRICOLA GALLEGA SOCIEDAD COOPERATIVA LIMITADA. (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2017;1
4726.;PETE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;1
4727.;FAMIMAN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;1
4728.;MELCHOR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;1
4729.;AUTOTRES HERMANOS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;1
4730.;ASTUR DE MADERAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;1
4731.;PROMOCIONES CULTURALES ALGARBE, SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;1
4732.;ROPRO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;1
4733.;IMPRENTA CAMPINI SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;1
4734.;BUS DEL MEDITERRANEO SOCIEDAD LIMITADA. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;1
4735.;SIERRA Y MAIRAL SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;1
4736.;TINTES NAVARRO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;1
4737.;TECH MOVIL ESPAÑA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;1
4738.;DIAM RIVER S.R.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;1
4739.;PEREGEA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;1
4740.;MONTILIVI SOCIEDAD LIMITADA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;1
4741.;FERRETERIA CANDEL SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;1
4742.;ESTE OESTE IMPORTACION S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;1
4743.;EXPLOTACIONES OLIVARERAS SCL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;1
4744.;SOCIEDAD GALAICA LIMPIEZAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;0
4745.;MOTOS MURIEL S L;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;0
4746.;JUEGOS Y BINGOS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;0
4747.;DELPOZO MODA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;0
4748.;GRUPO ESCUDER TEXTIL SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;0
4749.;TALLERES ARVI SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;0
4750.;ESTUDIOS TRATAMIENTO DE LA DOCUMENTACION SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;0
4751.;BENIDORM DISTRIBUCIONES 2001 SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;0
4752.;CARPINTERIA COLLIURE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;0
4753.;MOSAICOS PEREZ SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;0
4754.;ORALCO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;0
4755.;ESPACIO COMERCIO Y OCIO SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;0
4756.;19 SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/01/2021;0
4757.;TALLERES ELIAS VALVERDE E HIJOS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;0
4758.;ALIA EDICIONES SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;0
4759.;DOSAR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;0
4760.;COMA DESARROLLOS INMOBILIARIOS SL.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;0
4761.;SETSA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;0
4762.;NAUTICA ALTEA, SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;0
4763.;SOCIEDAD ANONIMA DEPORTIVA SOTOGRANDE, SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;0
4764.;EL MARTILLO CORUNA S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;0
4765.;INSTITUCION DOCENTE GYRSA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;0
4766.;VALENCIA MANAGEMENT SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;0
4767.;EDIFICACIONES POLIGONO DE BALAIDOS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;0
4768.;24 DE MAYO SL.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
4769.;3. DE BARCELONA ART;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4770.;3D SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
4771.;A G INVERSIONES S.L.  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
4772.;A.D.S. COOP GANADERA DE CASTUERA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4773.;ABAD FUNCACION HOSPITAL RESIDENCIA SAN ANTONIO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4774.;ABAGAL S.A.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
4775.;ABILIO RODRIGUEZ MARTINEZ LUIS RODRIGUEZ MARTINEZ;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4776.;ABSADRET SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
4777.;ACABADOS URBAN S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
4778.;ACADEMIA MOSTOLES SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
4779.;ACCION FINANCIERA Y BURSATIL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
4780.;ACEITUNAS BERNABEU SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
4781.;ACEITUNAS VALENCIA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
4782.;ACOLLIMENT A LA VELLESA S C L;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4783.;ADMINISTRACION DE HACIENDA DE NERVION CERRO DEL AGUILA EN SEVILLA MEH;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4784.;ADMINISTRACIONES MALGRAT S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
4785.;AERO CLUB HERACLIO ALFARO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4786.;AFFINSA DIVISION FISCAL SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
4787.;AFIGRUP SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
4788.;AFS INTERCULTURA ESPAÑA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4789.;AGENCIA DE VIAJES KORAL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
4790.;AGRARIA PI VERD DE PUIGVERD DE LLEIDA S COOP C LTDA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4791.;AGRICOLA DE VILALTA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
4792.;AGRISAN SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
4793.;AGROLID SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
4794.;AGROLINA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
4795.;AGRUPACIO DE DEFENSA FORESTAL D ODENA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4796.;AGRUPACIO DE DEFENSA SANITARIA DE MORA D EBRE;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4797.;AGRUPACIO ESPORTIVA DE VILABERTRAN;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4798.;AGRUPACION ARTISTICA GIJONESA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4799.;AGRUPACION ARTISTICO MUSICAL SANTA BARBARA DE PILES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4800.;AGRUPACION CORAL MAESTRO IBAÑEZ;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4801.;AGRUPACION CORAL NUESTRA SEÑORA DE LAS NIEVES DE LA RINCONADA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4802.;AGRUPACION DE DEFENSA SANITARIA DE GANADO PORCINO DE CARTAGENA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4803.;AGRUPACION DE DEFENSA SANITARIA DE PTO LUMBRERAS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4804.;AGRUPACION DE FRUTICULTORES DEL BIERZO SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
4805.;AGRUPACION DE PERSONAS SORDAS DE GRANADA Y PROVINCIA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4806.;AGRUPACION DE REGANTES POZO SANTOS DE LA PIEDRA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4807.;AGRUPACION DE VIVIENDAS PAMPLONA 1;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4808.;AGRUPACION DEFENSA SANITARIA GANADO PORCINO DE FUENTE ALAMO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4809.;AGRUPACION DEMOCRATICA JUBILADOS Y PENSIONISTAS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4810.;AGRUPACION DEPORTIVA MARATHON;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4811.;AGRUPACION ECOLOGISTA GREVOL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4812.;AGRUPACION ESPORTIVA ROSES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4813.;AGRUPACION ESPORTIVA SANTA EULALIA DE HOSPITALET;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4814.;AGRUPACION HISPANA DE ESCRITORES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4815.;AGRUPACION MUSICAL AMIGOS DEL ARTE DE LIBRILLA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4816.;AGRUPACION MUSICAL DE ALHAMA DE MURCIA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4817.;AGRUPACION MUSICAL DE PEGO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4818.;AGRUPACION MUSICAL LA AMISTAD;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4819.;AGRUPACION MUSICAL LA NOVA DE CUATRETONDA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4820.;AGRUPACION PANADERA SAN VICENTE MARTIR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
4821.;AGUAMOR SOCIEDAD ANONIMA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
4822.;AGUAS MANACOR SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
4823.;AGUAS TRATADAS CANARIAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
4824.;AGUSTIN DIAZ SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
4825.;AGUSTIN ESTEVA DALMAU FRANCISCA LLITERAS SUREDA Y BARTOLOME ESTEVA LLITERAS CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4826.;AGUSTIN HERRERO OVIEDO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
4827.;AGUSTINAS CONVENTO DE SAN LEANDRO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4828.;AIB SL.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
4829.;AIR GROUND SERVICES ESPANA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
4830.;AISLAMIENTOS DELGADO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
4831.;AISLAMIENTOS ELECTRICOS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
4832.;ALAMOS TORRES S.L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
4833.;ALAPER SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
4834.;ALBANOVA XXI SOCIEDAD ANONIMA. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;23/11/2004;n.d.
4835.;ALBUFERA DE AUTOMOVILES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
4836.;ALCAÑIZ CLUB DE FUTBOL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4837.;ALDAVAL SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
4838.;ALEJANDRIA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
4839.;ALFABETATZE ETA EUSKALDUNTZE KOORDINAKUN;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4840.;ALFONSO GALLARDO MERIDA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
4841.;ALGETENIS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4842.;ALIANZA FRANCESA DE LAS PALMAS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4843.;ALIANZA FRANCESA DE LEON;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4844.;ALICANTE URBANA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;n.d.
4845.;ALMACENES GILCO SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
4846.;ALMACENES MONCAYO SANTA ISABEL S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
4847.;ALMENDRO SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
4848.;ALPIAL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
4849.;ALUMACO 1980 SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
4850.;ALUMINIOS VITRAL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
4851.;ALVARO RODENAS JOSE Y CIA C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4852.;ALVEAR PEREZ JUAN MANUEL Y NARCISO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4853.;AM ARQUITECTES S.C.P.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4854.;AMADA LOPEZ TUMBEIRO E HIJAS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4855.;AMAM SL;No financial export limit reached;No financial export limit reached;ESPANA;U2;31/12/2017;n.d.
4856.;AMARTAJO S.C. DE C-LM;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4857.;AMBIT D INVESTIGACIO I DIFUSIO MARIA CORRAL DE BARCELONA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4858.;AMBULANCIES CATALUNYA S.C.C.L.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4859.;AMIGOS DE LA RADIO Y DE LA TELEVISION DE CARDEDEU;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4860.;AMIGOS DE SANTA CRUZ DE YANGUAS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4861.;"AMPA ""SAN BENITO ABAD""";No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4862.;AMPA DEL CENTRO CONCERTADO ACADEMIA SANTA TERESA DE MALAGA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4863.;AMPA DEL INSTITUTO DE BACHILLERATO GALILEO GALILEI DE ALCORCON;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4864.;AMPA MUÑICES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4865.;AMPA NAVEGANTES BELASKOENEA LHI ESKOLAKO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4866.;AMPA SAN JUAN;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4867.;AMUEBLAMIENTO E INSTALACIONES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
4868.;AMUR S.L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
4869.;ANALISIS PROGRAMACION Y GRABACION S. L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
4870.;ANDALUZA VIRGEN DE GUIA S.C.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4871.;ANDREU SALVADO SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
4872.;ANEXO ERNESTO SL.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
4873.;ANGEL ARES VELASCO Y OTROS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4874.;ANGEL CUERVO ARNIELLA AMADO CUERVO ARNIELLA Y EMILIO GONZALEZ LOPEZ;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4875.;ANGEL SANTISTEBAN NEGRETE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
4876.;ANGLADA ASOCIADOS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
4877.;ANPAMI SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
4878.;ANPIRO SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
4879.;ANSON S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
4880.;ANTONIO EXPOSITO QUINTAS JOSE RAMON EXPO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4881.;ANTONIO FIOL BAGUR Y OTROS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4882.;ANTONIO LUIS TOLEDO E HIJOS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
4883.;ANTONIO MONTERO S.L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
4884.;ANTONIO PADILLA HERRERA Y HERMANOS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4885.;"APA ""ODON DE BUEN"" DEL COLEGIO PUBLICO ODON DE BUEN DE ZUERA";No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4886.;APA A BOCA DEL CPI DE VEDRA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4887.;APA CG INMACULADA DE HERNANI;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4888.;APA COL NAL MIXTO DE EGB DE USANSOLO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4889.;APA COL NAL MONTGO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4890.;APA COL.LEGI PUBLIC SORIANO MONTAGUT DE AMPOSTA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4891.;APA COLEGIO AZORIN DE MONOVAR;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4892.;APA COLEGIO NACIONAL S LORENZO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
4893.;APA COLEGIO OBISPO EZEQUIEL MORENO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
