;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
227.;FERRICOS HISPANICOS SA;A28191419;MADRID;ESPANA;U1;31/12/2020;5.844
228.;T E L SOCIEDAD ANONIMA INSTALACIONES DE TELECOMUNICACIONES Y ELECTRICIDAD (EXTINGUIDA);A28191559;ALCOBENDAS;ESPANA;U1;31/12/2015;5.816
229.;MERCANTIL Y HOTELERA SOCIEDAD ANONIMA;A28186609;MADRID;ESPANA;U1;31/12/2021;5.695
230.;COMPAÑIA ANONIMA DE SERVICIOS SL;B28195600;MADRID;ESPANA;U1;31/12/2009;5.689
231.;JUGUETES CAYRO SL;B03021243;DENIA;ESPANA;U1;31/12/2021;5.505
232.;HOTELES DUX SL (EXTINGUIDA);B07026917;PALMA;ESPANA;U1;31/12/2000;5.497
233.;EXTREMEÑO ARAGONESA AGRICOLA SA;A50016575;ZARAGOZA;ESPANA;U1;31/12/2021;5.491
234.;FRIGORIFICOS MOLDES SL.;B36002806;PONTEVEDRA;ESPANA;U1;31/12/2021;5.485
235.;NORTEK SA;A33010471;PINSEQUE;ESPANA;U1;31/12/2021;5.404
236.;COMERCIAL VALLESANA DE SUMINISTROS SA;A08217556;CALDES DE MONTBUI;ESPANA;U1;31/12/2021;5.400
237.;ESTACION ALFAMBRA SA;A28184729;MADRID;ESPANA;U1;31/12/2021;5.391
238.;ESÑECO CONSTRUCCIONES SL (EXTINGUIDA);B18005447;ALBOLOTE;ESPANA;U1;31/12/2004;5.316
239.;ILLA D'OR SA;A07024896;POLLENÇA;ESPANA;U1;31/12/2021;5.260
240.;BADIOLAN DIFUSION SL;B20052395;IRUN;ESPANA;U1;31/12/2021;5.124
241.;ROCACERO SA;A39002753;POLANCO;ESPANA;U1;31/12/2021;5.057
242.;CONSTRUCCIONES ARPE SL  (EXTINGUIDA);B08233868;BARCELONA;ESPANA;U1;31/12/2007;4.952
243.;METRONIC SA;A20030532;EIBAR;ESPANA;U1;31/12/2021;4.944
244.;SIA ABRASIVES ESPAÑA SAU;A28185759;MADRID;ESPANA;U1;31/12/2021;4.939
245.;EGRAF SA (EXTINGUIDA);A28182301;MADRID;ESPANA;U1;31/12/2014;4.795
246.;HORMIGONES FRAGA SOCIEDAD LIMITADA;B22003347;FRAGA;ESPANA;U1;31/12/2021;4.772
247.;TABERVALL SA (EXTINGUIDA);A46038519;TAVERNES DE LA VALLDIGNA;ESPANA;U1;31/12/2011;4.754
248.;BONALS TECHNOLOGIES SPAIN S.A.;A08203309;BARCELONA;ESPANA;U1;31/12/2021;4.707
249.;GOMEZ MAQUEDA SL;B41017773;SEVILLA;ESPANA;U1;31/12/2020;4.656
250.;DESPAL SA (EXTINGUIDA);A08218372;BARCELONA;ESPANA;U1;31/12/2010;4.652
251.;AUTOCARES CANALS SA;A08215428;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2021;4.611
252.;TALLERES CORTES SL;B12024386;L'ALCORA;ESPANA;U1;31/12/2021;4.609
253.;NEOCERAMICA SA;A08218208;BARCELONA;ESPANA;U1;31/12/2021;4.578
254.;PLASTICOS VITRIFICADOS ARLANZON SL  (EXTINGUIDA);B09004300;BURGOS;ESPANA;U1;31/12/2011;4.495
255.;AUTOPARK VICH SA;A08209736;VIC;ESPANA;U1;31/12/2017;4.460
256.;S.C. AGRARIA SAN MATEO DE PINSORO;F50019215;EJEA DE LOS CABALLEROS;ESPANA;U1;31/12/2013;4.456
257.;CONSTRUCCIONES MECANICAS F ZUMARRAGA SOCIEDAD ANONIMA;A48052930;ZALDIBAR;ESPANA;U1;31/12/2021;4.452
258.;BEACH HAWAII EMBARCADOR SL.;B07019607;PALMA;ESPANA;U1;31/12/2021;4.428
259.;SAT NUM 75 CARIÑENA VITICOLA;F50022516;CARIÑENA;ESPANA;U1;31/12/2017;4.395
260.;LAS COMAS CEMOI SA (EXTINGUIDA);A17013830;OLOT;ESPANA;U1;31/12/2003;4.321
261.;TECNICOS ASOCIADOS MINERO INDUSTRIALES SA;A39007083;SANTANDER;ESPANA;U1;31/12/2021;4.310
262.;TELEFERICO DE ROSALES SA (EXTINGUIDA);A28187003;MADRID;ESPANA;U1;30/09/2005;4.253
263.;RESIDENCIA LIABENY SA;A28191088;MADRID;ESPANA;U1;31/12/2021;4.213
264.;OTEP INTERNACIONAL SA (EXTINGUIDA);A28191104;ALCOBENDAS;ESPANA;U1;31/12/2006;4.177
265.;CONSTRUCTORA PRINCIPADO SA (EN LIQUIDACION);A33009937;OVIEDO;ESPANA;U1;31/12/2011;4.158
266.;LANXESS CHEMICALS SL.;B08190837;BARCELONA;ESPANA;U1;31/12/2021;4.090
267.;TRANSPORTES LA PARDILLA SOCIEDAD LIMITADA;B35018506;TELDE;ESPANA;U1;31/12/2021;4.073
268.;COOP DE TRANSPORTES EXTREMEÑOS;F06004543;MERIDA;ESPANA;U1;31/12/2011;4.040
269.;ESTACION DE SERVICIO DE MOLLABAO SL;B36002723;PONTEVEDRA;ESPANA;U1;31/12/2021;4.037
270.;TROEM-EGA SL;B48049258;AMOREBIETA-ETXANO;ESPANA;U1;31/12/2021;3.974
271.;AGROPECUARIA MONTE TEJER SA;A28188316;MADRID;ESPANA;U1;31/12/2021;3.914
272.;AUTO SERVICIO TURO PARK SA;A08218133;BARCELONA;ESPANA;U1;31/12/2021;3.911
273.;CONCESIONES ILERDENSES DE BEBIDAS SL;B25007501;LLEIDA;ESPANA;U1;31/12/2021;3.910
274.;PROMOTORA INDUSTRIAL Y COMERCIAL SA (EN LIQUIDACION);A31017080;BERRIOPLANO;ESPANA;U1;31/12/2015;3.900
275.;INGENIERIA ESTUDIOS Y CONSTRUCCIONES SA (EXTINGUIDA);A48048581;BILBAO;ESPANA;U1;31/12/2021;3.886
276.;GROVISA SA (EXTINGUIDA);A28191872;COSLADA;ESPANA;U1;31/12/2003;3.839
277.;INTERNOS TEXTILES EUROPEOS SA  (EXTINGUIDA);A08211021;SANT ADRIA DE BESOS;ESPANA;U1;31/12/2007;3.831
278.;CULTIVADORES Y GANADEROS, SA;A28201655;MADRID;ESPANA;U1;30/09/2020;3.806
279.;GRASVER SL;B08252462;BARCELONA;ESPANA;U1;31/12/2021;3.776
280.;SANDENVENDO IBERIA SA (EXTINGUIDA);A28189686;CORNELLA DE LLOBREGAT;ESPANA;U1;31/03/2013;3.760
281.;ARCA DE GOYA S.A. (EXTINGUIDA);A08232779;BARCELONA;ESPANA;U1;31/12/2007;3.737
282.;H PANIAGUA SL;B32001893;O CARBALLIÑO;ESPANA;U1;31/12/2021;3.707
283.;MANUFACTURAS PLASTICAS MAY SA;A48050017;AMOREBIETA-ETXANO;ESPANA;U1;31/12/2021;3.675
284.;NCH ESPANOLA SL;B28177061;ALCOBENDAS;ESPANA;U2;30/04/2021;3.674
285.;JESUS VERON Y COMPAÑIA SA;A50002831;CALATAYUD;ESPANA;U1;31/12/2021;3.657
286.;GASOLINERA LA RED SA;A41019324;SEVILLA;ESPANA;U1;31/12/2021;3.650
287.;HOTEL MONTE IGUELDO, SOCIEDAD ANONIMA;A20030011;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2021;3.633
288.;JOAQUIN BERECIARTU SA;A20030607;LEGAZPI;ESPANA;U1;31/12/2021;3.602
289.;ATXA TXIKI SA;A48049308;ABADIÑO;ESPANA;U2;31/12/2021;3.564
290.;IBERSITI SA (EXTINGUIDA);A08215212;ONDA;ESPANA;U1;31/12/2006;3.550
291.;TECNOQUIMICA EXTERIOR SA (EN LIQUIDACION);A08216061;MENDARO;ESPANA;U1;31/12/2018;3.533
292.;PARKIN ESPANOLA S.L.(EN LIQUIDACION);B28221604;MADRID;ESPANA;U1;31/12/2006;3.521
293.;PERCAM, SA;A26003061;SANTO DOMINGO DE LA CALZADA;ESPANA;U1;31/12/2021;3.477
294.;NERACO SA (EXTINGUIDA);A08222150;BARCELONA;ESPANA;U1;31/12/2003;3.458
295.;EUREKA TECH SL.;B11016367;LOS BARRIOS;ESPANA;U1;31/12/2020;3.443
296.;ESTACION DE SERVICIO URGAVONA SOCIEDAD ANONIMA;A23008840;ARJONA;ESPANA;U1;31/12/2019;3.408
297.;MARITIMA DEL ESTRECHO SA (EXTINGUIDA);A11006087;ALGECIRAS;ESPANA;U1;31/12/2000;3.401
298.;B OLIVER SA;A07021488;MANACOR;ESPANA;U1;31/12/2020;3.396
299.;KAREY & SOLANO FOOTWEAR SL;B31018062;LODOSA;ESPANA;U1;31/12/2021;3.379
300.;LA LADRILLERA MURCIANA SA;A30011266;FORTUNA;ESPANA;U1;31/12/2021;3.376
301.;EDICIONES MARTINEZ ROCA SA (EXTINGUIDA);A08210205;MADRID;ESPANA;U1;31/12/2008;3.346
302.;CREACIONES Y CONFECCIONES SA;A28185668;MADRID;ESPANA;U1;31/12/2021;3.330
303.;LABORATORIO DENTAL ASTUR, SA;A33010182;OVIEDO;ESPANA;U1;31/12/2021;3.313
304.;ZUBIOLA S.COOP.;F20029815;AZKOITIA;ESPANA;U1;31/12/2020;3.304
305.;TEJERIAS LA COVADONGA, SA (EN LIQUIDACION);A39006929;CAMARGO;ESPANA;U1;31/12/2010;3.295
306.;CRESER SA  (EXTINGUIDA);A08223307;BARCELONA;ESPANA;U1;31/12/2003;3.255
307.;SAHIVO SA;A08206344;LES MASIES DE VOLTREGA;ESPANA;U1;31/12/2021;3.255
308.;AUXILIAR DE LA INDUSTRIA METALURGICA S.A.  (EXTINGUIDA);A50008093;ZARAGOZA;ESPANA;U1;31/12/2007;3.244
309.;INMOBILIARIA Y PROYECTOS SL;B08155236;BARCELONA;ESPANA;U1;31/12/2015;3.211
310.;GRAN BALNEARIO DE AGUAS MINERO MEDICINALES DE GUITIRIZ SA (EN LIQUIDACION);A15003072;GUITIRIZ;ESPANA;U1;31/12/2012;3.209
311.;HIJOS DE RAMON MADRID SL  (EXTINGUIDA);B30010995;MURCIA;ESPANA;U1;31/01/2007;3.175
312.;S.C. DEL CAMPO NTRA SEÑORA DE VALDEFUENTES;F10020113;MONTEHERMOSO;ESPANA;U1;31/08/2021;3.170
313.;PESQUERAS ECHEBASTAR SOCIEDAD ANONIMA;A48049126;BERMEO;ESPANA;U1;31/12/2021;3.150
314.;ARRIENDOS VENFERCA SA (EXTINGUIDA);A08211591;BARCELONA;ESPANA;U1;31/12/2014;3.114
315.;CAFES GREIBA SA (EXTINGUIDA);A26007617;AGONCILLO;ESPANA;U1;31/12/2004;3.096
316.;MERCADOS CENTRALES DE ABASTECIMIENTO DE GRANADA SA;A18007419;GRANADA;ESPANA;U1;31/12/2020;3.094
317.;INDUSTRIAL MOREYPI SA;A33616004;GIJON;ESPANA;U1;31/12/2019;3.045
318.;CONGELATS OLOT SL;B17012568;ARGELAGUER;ESPANA;U1;31/12/2020;3.011
319.;COMERCIAL DELICIAS SL  (EXTINGUIDA);B50038033;LA MUELA;ESPANA;U1;31/12/2011;3.009
320.;CONTROLES Y REGISTROS, SOCIEDAD ANONIMA (EXTINGUIDA);A08215279;BARCELONA;ESPANA;U1;31/12/2008;3.005
321.;URBANIZADORA FERREIRO SA;A15013055;SANTIAGO DE COMPOSTELA;ESPANA;U1;31/12/2021;2.980
322.;PROMOTORAUNO SA (EXTINGUIDA);A28190973;ALCOBENDAS;ESPANA;U2;31/12/2011;2.951
323.;SYG REUS SOCIEDAD ANONIMA (EXTINGUIDA);A43010594;REUS;ESPANA;U1;31/12/2009;2.939
324.;DEPURACION Y FILTRACION INDUSTRIAL SA;A28195147;MADRID;ESPANA;U1;31/12/2020;2.928
325.;HOSPEDAJES WELCOME SL;B28196830;MADRID;ESPANA;U1;31/12/2020;2.880
326.;PERFECT AL SA;A08222200;BARCELONA;ESPANA;U1;31/12/2007;2.877
327.;METALOGENIA RESEARCH & TECHNOLOGIES SL.;B08204885;BARCELONA;ESPANA;U1;31/12/2021;2.827
328.;TYOSA-OBRAS PUBLICAS SL;B03019601;ALTEA;ESPANA;U1;31/12/2021;2.804
329.;ALMACENES DE LA LOZA SA;A35008168;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2020;2.783
330.;SA COYFER CORREDURIA DE SEGUROS;A08225336;BARCELONA;ESPANA;U1;31/12/2021;2.750
331.;HOTEL BAHIA DE VIGO SA;A36606374;VIGO;ESPANA;U1;31/12/2021;2.745
332.;PANIFICADORA SANTA RITA SL (EXTINGUIDA);B08376881;BARCELONA;ESPANA;U1;31/12/2010;2.718
333.;HOSTALILLO, SA;A08097669;BARCELONA;ESPANA;U1;31/12/2021;2.632
334.;ECO BADAJOZ SL  (EXTINGUIDA);B06004212;BADAJOZ;ESPANA;U1;31/05/2014;2.626
335.;GENERAL INDUSTRIAL IBERICA SL;B48047625;ERANDIO;ESPANA;U1;31/12/2021;2.624
336.;ACEITES VADO JAEN SA;A23008592;MARTOS;ESPANA;U1;31/10/2015;2.559
337.;HOTEL SIETE CORONAS SA (EXTINGUIDA);A30011282;MURCIA;ESPANA;U1;31/12/2014;2.545
338.;LOPEZ GAVIÑO SA;A41028325;SEVILLA;ESPANA;U1;31/12/2021;2.529
339.;HIJO DE ANTONIO UBEDA JUAN SA;A02003432;HELLIN;ESPANA;U1;31/12/2021;2.511
340.;HERMANOS ESPAÑOL SOUTIÑO SL (EN LIQUIDACION);B36002814;A GUARDA;ESPANA;U1;31/12/2012;2.501
341.;INGENIERIA CIVIL INTERNACIONAL SOCIEDAD ANONIMA  (EXTINGUIDA);A28186443;MADRID;ESPANA;U1;31/12/2016;2.492
342.;PLASTY SA;A28184091;MADRID;ESPANA;U1;31/12/2021;2.470
343.;SALOM Y POMAR SL;B07017312;PALMA;ESPANA;U1;31/12/2020;2.458
344.;COL OF DE INGENIEROS DE TELECOMUNICACION;Q2866009J;MADRID;ESPANA;U1;31/12/2021;2.436
345.;CINE TEATRO BORRAS SA;A08215360;BARCELONA;ESPANA;U1;31/12/2021;2.406
346.;EUROPAMAR ALGECIRAS SOCIEDAD ANONIMA.(EXTINGUIDA);A11005543;ALGECIRAS;ESPANA;U1;31/12/2005;2.392
347.;DINA SA (EXTINGUIDA);A28192797;MADRID;ESPANA;U1;31/12/2003;2.375
348.;SANTIAGO APOSTOL S.C. ANDALUZA;F18007120;FUENTE VAQUEROS;ESPANA;U1;31/12/2007;2.371
349.;BOINAS ELOSEGUI, SA;A20004578;TOLOSA;ESPANA;U1;31/12/2021;2.357
350.;GRAFICAS MONTAÑA SL (EXTINGUIDA);B08216079;SANT JOAN DE VILATORRADA;ESPANA;U1;31/12/2007;2.346
351.;FERROLUZ SA (EN LIQUIDACION);A39005442;TORRELAVEGA;ESPANA;U1;31/12/2004;2.294
352.;JOSE NO MANTIÑAN E HIJOS CONSTRUCCIONES, SA;A15013162;A CORUÑA;ESPANA;U1;31/12/2021;2.281
353.;CLUB NATACIO GRANOLLERS;G08500670;GRANOLLERS;ESPANA;U1;31/12/2001;2.277
354.;SUPRAMETAL SA;A08205569;SANT ESTEVE SESROVIRES;ESPANA;U1;31/12/2021;2.252
355.;DRUG STORE GRAN VIA SL;B28178838;MADRID;ESPANA;U1;31/12/2021;2.245
356.;DALARJO SL;B36002764;A ESTRADA;ESPANA;U1;31/12/2021;2.202
357.;CONSTRUCCIONES E INMUEBLES VIMAR SL;B28202455;MADRID;ESPANA;U1;31/12/2021;2.199
358.;PIENSOS COMETA SA;A31018856;BERRIOPLANO/BERRIOBEITI;ESPANA;U1;31/12/2021;2.177
359.;IGAR FLEX SA;A20030003;HARO;ESPANA;U1;31/12/2021;2.157
360.;ASOC ESPAÑOLA DE ASESORES FISCALES;G28416550;MADRID;ESPANA;U1;31/12/2021;2.155
361.;COOP AVICOLA LA COSTERA COOP V;F96634951;XATIVA;ESPANA;U1;31/12/2005;2.139
362.;HOTEL PUERTA DE TOLEDO S.A.;A28196715;MADRID;ESPANA;U1;31/12/2021;2.125
363.;SATURNO EMBALAJES SL.;B38004594;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2019;2.093
364.;CLUB NATACION SAN CUGAT;G08484750;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2017;2.083
365.;TECNOGAS SA;A08212565;BARCELONA;ESPANA;U1;31/12/2021;2.074
366.;CENTRALES HORMIGONERAS DE CASTILLA SA (EXTINGUIDA);A47006044;VALLADOLID;ESPANA;U1;31/12/2010;2.067
367.;AUTOCARES PAYA SL;B07030802;FORMENTERA;ESPANA;U1;31/12/2021;2.053
368.;CARBURANTES COSTA DE LA LUZ SL;B21004890;LEPE;ESPANA;U1;31/12/2021;2.047
369.;MANANTIAL S.A. (EXTINGUIDA);A46036893;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2005;2.045
370.;DROGAS RODA SL  (EXTINGUIDA);B02004810;LA RODA;ESPANA;U1;31/12/2010;2.019
371.;SA DE APARCAMIENTOS MADRID;A28179158;MADRID;ESPANA;U1;31/12/2020;2.012
372.;TALLERES ELECTRICOS INDUSTRIALES Y MARITIMOS SL;B33605338;GIJON;ESPANA;U1;31/12/2021;2.004
373.;HAZEN DISTRIBUIDORA GENERAL DE PIANOS SA;A28179836;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;1.958
374.;REYZABAL INDUSTRIAL SA;A48050124;MADRID;ESPANA;U1;31/12/2021;1.938
375.;SUSANA SA;A08230286;SANTA SUSANNA;ESPANA;U1;31/12/2021;1.935
376.;AGROPECUARIA EL TORERO S.A. (EXTINGUIDA);A11604550;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2000;1.913
377.;VIRGEN DE LA OLIVA S.C. DE CLM;F45004512;ALMONACID DE TOLEDO;ESPANA;U1;31/12/2000;1.901
378.;TORREGROSA HERMANOS SL;B03019254;S VICENTE RASPEIG/S VICENT RASPEIG;ESPANA;U1;31/12/2009;1.884
379.;TECNOPLAS SL;B28186989;MADRID;ESPANA;U1;31/12/2020;1.869
380.;BODEGA COOPERATIVA SAN ANDRES DE ZAZUAR;F09005521;ZAZUAR;ESPANA;U1;30/09/2020;1.850
381.;INDUSTRIAS EKA SA;A08212383;RUBI;ESPANA;U1;31/12/2021;1.837
382.;EXPANSION MERCANTIL SA;A28188126;SAN SEBASTIAN DE LOS REYES;ESPANA;U1;31/12/2020;1.835
383.;BALMA SL;B08210528;BARCELONA;ESPANA;U1;31/12/2021;1.831
384.;CARBONICAS DE RIOJA S.A.;A26006585;LOGROÑO;ESPANA;U1;31/12/2000;1.806
385.;BARCISA SA;A08220758;BARCELONA;ESPANA;U1;31/12/2021;1.802
386.;UMAC COOPERATIVA DEL CAMP S.C.C.L.;F08206534;FONOLLOSA;ESPANA;U1;31/12/2017;1.795
387.;COLORTEX, SA (EN LIQUIDACION);A46036034;ONTINYENT;ESPANA;U2;31/12/2007;1.782
388.;NAVQUIM SPAIN SA.;A48049944;MARBELLA;ESPANA;U1;31/12/2021;1.782
389.;LUBER SL;B27006147;LUGO;ESPANA;U1;31/12/2021;1.736
390.;VIAJES LEPANTO SL  (EXTINGUIDA);B28189165;MADRID;ESPANA;U1;31/12/2013;1.734
391.;FRUTIBERIA AGRICOLA SL;B21004197;SEVILLA;ESPANA;U1;31/08/2021;1.715
392.;NTRA SEÑORA DE LOS REMEDIOS S.C. DE C-LM;F45003308;SONSECA;ESPANA;U1;31/12/2001;1.711
393.;PEFERSAN SA;A28198356;MADRID;ESPANA;U1;31/12/2021;1.693
394.;BLOK SA DE PUBLICIDAD (EXTINGUIDA);A31018054;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2003;1.691
395.;EUROPEA DE PANIFICACION, SA;A08176174;BARCELONA;ESPANA;U1;31/12/2008;1.687
396.;PEPSICO VENTAS ANDALUCIA SL (EXTINGUIDA);B01003326;VITORIA-GASTEIZ;ESPANA;U1;31/12/2015;1.680
397.;ENIX S.L.;B07018781;PALMA;ESPANA;U1;31/12/2021;1.675
398.;VIAJES GANDIA SL;B46036059;GANDIA;ESPANA;U1;31/12/2021;1.672
399.;FERRETERIA SANTA ENGRACIA SA (EXTINGUIDA);A28190676;FUENLABRADA;ESPANA;U1;31/12/2017;1.669
400.;UTILES Y MAQUINAS PARA LA CONSTRUCCION SA;A50016930;ZARAGOZA;ESPANA;U1;31/12/2021;1.659
401.;SEBERIA Y PELETERIA DONOSTIARRA SA;A20030227;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2021;1.655
402.;EPAROTEX, SA;A29012747;BENIDORM;ESPANA;U1;31/12/2021;1.626
403.;ALBERO VILAPLANA Y CIA SL;B03018801;IBI;ESPANA;U1;31/12/2021;1.592
404.;COMPAÑIA DE ABASTECIMIENTO DE AGUAS POTABLES DE LA MANGA DEL MAR MENOR SA;A30603377;CARTAGENA;ESPANA;U1;31/12/2021;1.589
405.;INMOBILIARIA IZARRA SA;A31017296;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2021;1.568
406.;PUIG ALIMENTACIO SA (EN LIQUIDACION);A08234924;TERRASSA;ESPANA;U1;31/12/2007;1.564
407.;CELLERS PERELLO SL;B17012675;VILABLAREIX;ESPANA;U1;31/12/2021;1.547
408.;UNIVERSAL DE EXTINTORES SA;A30011522;MURCIA;ESPANA;U1;31/12/2021;1.544
409.;ZARAGOZA ALMENDRAS SA;A03028180;ALTEA;ESPANA;U1;31/12/2021;1.534
410.;HIMALAYA S.C.L.;F26007385;ARNEDO;ESPANA;U1;31/12/2020;1.531
411.;AUTOMOVILES TORRES SL;B29018926;ANTEQUERA;ESPANA;U1;31/12/2021;1.507
412.;TRUPLAST ESPAÑA SA (EN LIQUIDACION);A08210932;SANT FELIU DE BUIXALLEU;ESPANA;U1;31/12/2015;1.485
413.;VAL Y COLLADO SL  (EXTINGUIDA);B08215535;BARCELONA;ESPANA;U1;31/12/2011;1.476
414.;COOP FRUTERA SEGRIA DE VILANOVA DE SEGRIA;F25007469;VILANOVA DE SEGRIA;ESPANA;U1;30/06/2016;1.454
415.;LAPARANZA SA;A28191690;TRES CANTOS;ESPANA;U1;31/12/2021;1.453
416.;RAMO SL;B07026610;PALMA;ESPANA;U1;31/12/2021;1.446
417.;INDUSTRIAS TERMICAS ELECTROLITICAS SA;A20029765;BERGARA;ESPANA;U1;31/12/2021;1.445
418.;S.C. DE C-LM NTRA SEÑORA DEL SOCORRO;F13004130;ARGAMASILLA DE CALATRAVA;ESPANA;U1;31/12/2012;1.431
419.;CAMILO DE BLAS, SA;A33009820;OVIEDO;ESPANA;U1;31/12/2021;1.424
420.;ENLACES SL;B08217739;BARCELONA;ESPANA;U1;31/12/2021;1.423
421.;PROHOTELES SA;A08129058;PINEDA DE MAR;ESPANA;U1;31/12/2020;1.419
422.;HISPANO INTERNACIONAL SA;A28178945;PINTO;ESPANA;U1;31/12/2015;1.417
423.;COOP NUESTRA SEÑORA DE LA ANTIGUA;F45003399;LOS NAVALMORALES;ESPANA;U1;31/12/2001;1.394
424.;RESIDENCIAS NARANJA SA;A46037511;VALENCIA;ESPANA;U1;31/12/2021;1.388
425.;COSECHEROS EMBOTELLADORES SA (EN LIQUIDACION);A45003407;NOBLEJAS;ESPANA;U1;31/12/2007;1.380
426.;CRISTALERIA RECALDE SA;A48047757;BILBAO;ESPANA;U1;31/12/2021;1.370
427.;HERMANOS SALGADO SL;B10007003;CACERES;ESPANA;U1;31/12/2004;1.355
428.;VITALGESTION SOCIEDAD GESTORA DE INSTITUCIONES DE INVERSION COLECTIVA SA (EXTINGUIDA);A28184851;VITORIA-GASTEIZ;ESPANA;U1;31/12/2011;1.315
429.;UTGES SL;B25008236;LLEIDA;ESPANA;U1;31/12/2021;1.314
430.;HISPANA DE MAQUINARIA SA;A08212375;MONTCADA I REIXAC;ESPANA;U1;31/12/2021;1.306
431.;REMOLCADORES DEL NOROESTE SA;A15013378;FERROL;ESPANA;U1;31/12/2021;1.301
432.;TALLERES CERPLA SL (EN LIQUIDACION);B08215600;RIPOLLET;ESPANA;U1;31/12/2010;1.301
433.;S.C. NTRA SEÑORA DE LOS ANGELES DE CAMPO LUGAR;F10021780;CAMPO LUGAR;ESPANA;U1;31/12/2021;1.300
434.;ESTACION DE SERVICIO SAN CRISTOBAL SL;B22003446;TAMARITE DE LITERA;ESPANA;U1;31/12/2021;1.300
435.;CONRAD F MEYER E HIJO SL;B36605954;VIGO;ESPANA;U1;31/12/2021;1.294
436.;COMPAÑIA VALENCIANA DE FERTILIZANTES SA (EXTINGUIDA);A46039764;VALENCIA;ESPANA;U1;31/12/2005;1.251
437.;RECAMBIOS UNION SL (EN LIQUIDACION);B39006994;TORRELAVEGA;ESPANA;U1;31/12/2011;1.250
438.;MOURENZA Y PARDO SL;B27001700;PALAS DE REI;ESPANA;U1;31/12/2021;1.245
439.;INDUSTRIAS ANGRA SL;B08207094;BARBERA DEL VALLES;ESPANA;U1;31/12/2020;1.238
440.;TALLERES GUERRA SL (EXTINGUIDA);B33602293;GIJON;ESPANA;U1;31/12/2009;1.234
441.;AIVIS HOTELERA SA;A07018815;SANT JOSEP DE SA TALAIA;ESPANA;U1;31/12/2020;1.186
442.;AUTO RECAMBIOS ISLA SA;A07042203;EIVISSA;ESPANA;U1;31/12/2021;1.185
443.;IMPLEMENTOS SA;A28182293;TORREJON DE ARDOZ;ESPANA;U1;31/12/2021;1.180
444.;AUTOCARES ANDRAITX SA (EXTINGUIDA);A07017643;PALMA;ESPANA;U1;31/12/2001;1.174
445.;G RUMAYOR 2 SA;A39004098;SANTANDER;ESPANA;U1;31/12/2018;1.155
446.;TERRAZA SL;B08219396;BARCELONA;ESPANA;U1;31/12/2021;1.140
447.;TALLERS ROME SL;B17011966;GIRONA;ESPANA;U1;31/12/2021;1.121
448.;INDUSTRIAL CIENFUEGOS SA;A33011578;MADRID;ESPANA;U1;31/12/2021;1.121
449.;ALBUS ALBI SL;B28175065;MADRID;ESPANA;U1;31/12/2020;1.075
450.;EURUNION SA;A17012204;BARCELONA;ESPANA;U1;31/12/2000;1.055
451.;TRANSPORTES NINOT ESCRIG SL (EN LIQUIDACION);B12011862;BORRIANA/BURRIANA;ESPANA;U1;31/12/2009;1.054
452.;ZAGON SL;B28176642;MADRID;ESPANA;U1;31/12/2018;1.054
453.;ARRENDADORA INBAR SA (EXTINGUIDA);A08206922;BARCELONA;ESPANA;U1;31/12/2008;1.044
454.;COOP INDUSTRIAL DE CARPINTERIA METALICA NUESTRA SEÑORA DEL VADO (EN LIQUIDACION);F21004734;GIBRALEON;ESPANA;U1;31/12/2009;1.029
455.;TRANSPORTES DELTA SA  (EXTINGUIDA);A43010230;L'ALDEA;ESPANA;U1;31/12/2008;1.025
456.;COMPAÑIA ESPAÑOLA DE BIENES DE EQUIPO SA;A28173755;MADRID;ESPANA;U2;31/12/2021;1.020
457.;CERAMICA LA BARRINA SA;A46041398;CARLET;ESPANA;U1;31/12/2021;1.019
458.;G P EXPECTATIVAS S.L. (EXTINGUIDA);B08205288;BARCELONA;ESPANA;U1;31/12/2003;1.007
459.;RESINAS Y COLORES SA;A08190894;SANT JUST DESVERN;ESPANA;U1;31/12/2021;999
460.;PROMOTORA BARCELONESA SL;B08207003;BARCELONA;ESPANA;U1;31/12/2021;986
461.;GESTICESAR SL  (EXTINGUIDA);B01005388;VITORIA-GASTEIZ;ESPANA;U1;31/12/2014;984
462.;TEXTIL BALSARENY SL;B08212094;BALSARENY;ESPANA;U1;31/12/2021;981
463.;PARKING GARAJE COLISEUM SL;B08212243;BARCELONA;ESPANA;U1;31/12/2021;968
464.;VIÑAS DEL BIERZO S.C.;F24007015;CAMPONARAYA;ESPANA;U1;31/08/2020;965
465.;SAN CERNIN BUS SA (EXTINGUIDA);A03018959;BERRIOPLANO;ESPANA;U1;31/12/2010;964
