;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
470.;COMPAÑIA IBERICA BROGDEX SA (EN LIQUIDACION);A46043667;BENIPARRELL;ESPANA;U1;31/12/2020;1.354
471.;CARTONAJES MONTMELO SA (EXTINGUIDA);A08238131;MONTMELO;ESPANA;U1;31/12/2000;1.352
472.;ABAISA SL;B28227775;GETAFE;ESPANA;U1;31/12/2021;1.340
473.;CHAPAS CATALA SOCIEDAD LIMITADA;B46045274;MISLATA;ESPANA;U1;31/12/2021;1.333
474.;MARBENI SL;B17016254;BENIDORM;ESPANA;U1;31/12/2021;1.324
475.;COMPAÑIA IBICENCA DE ACTIVIDADES TURISTICAS SA (EN LIQUIDACION);A07020928;MADRID;ESPANA;U1;31/12/2006;1.317
476.;COOP DEL CAMPO UNION DE ATOCHARES;F04003034;NIJAR;ESPANA;U1;31/12/2014;1.315
477.;HERRAMIENTAS LITE SL (EN LIQUIDACION);B08247868;BADALONA;ESPANA;U1;31/12/2010;1.305
478.;ANDAMIOS IN SA  (EXTINGUIDA);A28228690;MADRID;ESPANA;U1;31/12/2013;1.304
479.;MUEBLES MARTINEZ SL;B03023561;BENISSA;ESPANA;U1;31/12/2021;1.302
480.;MELCHOR VISO SUCESORES S.L.  (EXTINGUIDA);B36606671;VIGO;ESPANA;U1;31/12/2007;1.296
481.;CRUCEROS IBERIA SA (EXTINGUIDA);A07022049;PALMA;ESPANA;U1;31/12/2004;1.263
482.;BORENCO SA;A07021975;PALMA;ESPANA;U1;31/12/2021;1.261
483.;FUNDACION BENEFICA SAN MARTIN DE PORRES;G28763712;MADRID;ESPANA;U1;31/12/2008;1.246
484.;PINE SL;B08253296;BARCELONA;ESPANA;U1;31/12/2021;1.237
485.;UNIVERSAL PLANTAS SA;A46042313;ALAQUAS;ESPANA;U1;31/08/2021;1.210
486.;EUROSERVICIOS SETABENSES SL;B46053286;XATIVA;ESPANA;U1;31/12/2012;1.205
487.;SUMINISTROS INDUSTRIALES JUAN TORRES SA  (EXTINGUIDA);A08230443;SANT JUST DESVERN;ESPANA;U1;31/12/2009;1.204
488.;VIUDA DE BENITO LOPEZ SL;B24007262;LEON;ESPANA;U1;31/12/2020;1.201
489.;MATERIALES PARA LA CONSTRUCCION LA BUREBA, SA (EXTINGUIDA);A09021643;MIRANDA DE EBRO;ESPANA;U1;31/12/2009;1.169
490.;PANADERIA SAN JOSE DE ROIS, S. COOP. GALEGA.;F15015910;ROIS;ESPANA;U1;31/12/2020;1.167
491.;COOP DEL CAMPO NTRA SEÑORA DEL TURRUCHEL;F02003333;BIENSERVIDA;ESPANA;U1;31/12/2020;1.152
492.;CALAUTO SL;B08317521;BARCELONA;ESPANA;U1;31/12/2021;1.145
493.;SERVIGRAF SL;B28234110;VILLANUEVA DEL PARDILLO;ESPANA;U1;31/12/2007;1.143
494.;TECNISECO INGENIEROS SL;B28218295;MADRID;ESPANA;U1;31/12/2021;1.117
495.;FLODEC SL;B48055701;BILBAO;ESPANA;U1;31/12/2007;1.114
496.;INDUSTRIAS PIZARRERAS GARCIA AGUADO SL;B32002164;CARBALLEDA DE VALDEORRAS;ESPANA;U1;31/12/2008;1.086
497.;CONFECCIONES PANAN SA (EN LIQUIDACION);A50018738;ZARAGOZA;ESPANA;U1;31/12/2006;1.086
498.;COMUNITAT MINA I AIGUES DE LA SALUT, SA;A08248270;SANT SADURNI D'ANOIA;ESPANA;U1;31/12/2021;1.083
499.;SOCIEDAD LIMITADA DE CONSIGNACIONES SADECO (EXTINGUIDA);B35010917;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2005;1.079
500.;HACHUEL SA;A28220689;MADRID;ESPANA;U1;31/12/2021;1.077
501.;COMERCIAL DOMLEZ SL (EN LIQUIDACION);B41020421;SEVILLA;ESPANA;U1;31/12/2017;1.071
502.;HOTELES SUNWING SAU;A07024631;MOGAN;ESPANA;U1;30/09/2021;1.071
503.;ALMACENAJE Y COMPLEMENTOS SA (EN LIQUIDACION);A48055750;BILBAO;ESPANA;U1;31/12/2011;1.069
504.;UNION NACIONAL DE COOP DE CREDITO;F28900488;MADRID;ESPANA;U1;31/12/2021;1.067
505.;TECNICA DE FRENOS E HIDRAULICA SA;A28220648;MADRID;ESPANA;U1;31/12/2018;1.066
506.;CAJA RURAL SAN ROQUE DE ALMENARA S.C. DE CREDITO LIMITADA;F12013306;ALMENARA;ESPANA;U1;31/12/2021;1.064
507.;RIPOLL PAN SL;B17015942;RIPOLL;ESPANA;U1;31/12/2021;1.054
508.;CITRAC S.L.;B03026366;ALICANTE/ALACANT;ESPANA;U1;31/12/2021;1.041
509.;CASA CURCO SL;B25009218;LES BORGES BLANQUES;ESPANA;U1;31/12/2016;1.031
510.;AUXILIAR DE MONTAJES ELECTRICOS SL;B28223717;MADRID;ESPANA;U1;31/12/2021;1.028
511.;SEP SA (EXTINGUIDA);A08243362;SANTA MARGARIDA I ELS MONJOS;ESPANA;U1;31/08/2003;1.025
512.;SANTA MARIA DEL CARMEN SA;A01006139;MADRID;ESPANA;U1;31/12/2021;1.020
513.;PRODUCTOS QUIMICOS CHEMSEARCH SA (EXTINGUIDA);A35011170;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;30/04/2008;1.020
514.;GONZALEZ Y ORTEA SL;B11007713;LOS BARRIOS;ESPANA;U1;31/12/2015;1.011
515.;VALENCIANA DE FORJADOS CERAMICOS SA;A46044301;BURJASSOT;ESPANA;U1;31/12/2012;1.010
516.;HOTELES COSTA ORIENTAL SA (EN LIQUIDACION);A07021736;CALVIA;ESPANA;U1;31/12/2009;1.000
517.;COTERCO SL;B29013729;PIZARRA;ESPANA;U1;31/12/2019;987
518.;LOS MILLARES AGROPECUARIA Y MEDIO AMBIENTE SA;A28222461;VILLANUEVA DE LOS CASTILLEJOS;ESPANA;U1;31/12/2021;986
519.;INTERNOVA SA (EXTINGUIDA);A08239816;SABADELL;ESPANA;U1;31/12/2005;976
520.;COMERCIAL TRANSEXPORT SA;A08240566;VILASSAR DE MAR;ESPANA;U1;31/12/2021;974
521.;ANALGON SL;B28231801;ARGANDA DEL REY;ESPANA;U1;31/12/2019;961
522.;S.C. SAN SEBASTIAN;F10030088;HERNAN-PEREZ;ESPANA;U1;31/12/2021;958
523.;IFA HOTEL LLORET DE MAR SA;A17015496;SAN BARTOLOME DE TIRAJANA;ESPANA;U1;31/12/2020;957
524.;HOTEL BELLVER SA (EXTINGUIDA);A07025604;PALMA;ESPANA;U1;31/12/2008;957
525.;UGARTE FEIJOO SA EMPRESA CONSTRUCTORA;A28231744;MADRID;ESPANA;U1;31/12/2020;953
526.;MARMA SL;B24007528;VALDERRUEDA;ESPANA;U1;31/12/2020;952
527.;CO-BU, SA;A17016197;LLORET DE MAR;ESPANA;U1;31/12/2021;946
528.;CONSTANS SOCIEDAD ANONIMA  (EXTINGUIDA);A17015389;PORQUERES;ESPANA;U1;31/12/2010;945
529.;RAMOS Y DAUFFI SA;A12010989;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;945
530.;AGEMMA SL;B28228237;FUENLABRADA;ESPANA;U1;31/12/2017;942
531.;ENERGIAS FARMONI SA;A08923475;BARCELONA;ESPANA;U1;31/12/2021;930
532.;NEGUS SA (EXTINGUIDA);A50002328;ZARAGOZA;ESPANA;U1;31/12/2000;929
533.;CASA PEDRO SA (EN LIQUIDACION);A29012556;MALAGA;ESPANA;U1;31/12/2006;921
534.;LAGE Y CIA SDAD LTDA;B36601292;VIGO;ESPANA;U1;31/12/2007;918
535.;EDIFICIOS Y URBANIZACIONES GERONA SA (EXTINGUIDA);A17016015;SALT;ESPANA;U1;31/12/2010;917
536.;ROSVAL SL;B03026440;BENIDORM;ESPANA;U1;31/12/2020;917
537.;INMOBILIARIA LAGUARDIA, SA;A28237816;A GUARDA;ESPANA;U1;31/12/2021;916
538.;ANDRES CALERO SOCIEDAD ANONIMA;A02004976;ALBACETE;ESPANA;U1;31/12/2021;903
539.;HISPANO-HOLANDESA DE PROMOCIONES SL;B03024817;BENIDORM;ESPANA;U1;31/12/2021;901
540.;FINCA LA CHIRIGOTA SA.;A28227734;MADRID;ESPANA;U1;30/09/2021;899
541.;PROMOTORA DE FINCAS TEX SA;A08244246;TERRASSA;ESPANA;U1;31/12/2021;895
542.;SADEPRA SA;A28238483;MADRID;ESPANA;U1;31/12/2021;894
543.;LINEAS PONTEVEDRESAS DE AUTOBUSES SL (EXTINGUIDA);B36002350;PONTEVEDRA;ESPANA;U1;31/12/2002;893
544.;ON BAI SOCIEDAD LIMITADA.;B31027519;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;892
545.;ARIEL PARK SL;B03026382;BENIDORM;ESPANA;U1;31/12/2021;891
546.;TALLERES OLIVERAS SL  (EXTINGUIDA);B17015355;RIUDELLOTS DE LA SELVA;ESPANA;U1;31/12/2012;873
547.;ALBISA, S.L. (EXTINGUIDA);B11007705;LOS BARRIOS;ESPANA;U1;31/12/2016;873
548.;AIRPUR SA;A08609141;LLIÇA DE VALL;ESPANA;U1;31/12/2021;860
549.;INMOBILIARIA CANUTO SA;A41022765;SEVILLA;ESPANA;U1;31/12/2020;840
550.;STYLOS SL;B48056048;BILBAO;ESPANA;U1;31/12/2020;839
551.;PANIFICADORA DE LEGANES SA;A28217586;LEGANES;ESPANA;U1;31/12/2019;834
552.;COOPERATIVA INDUSTRIAL DE CARROCERIAS LOGRONO -CODECAR- SDAD COOPERATIVA;F26009100;LOGROÑO;ESPANA;U1;31/12/2000;828
553.;INDUSTRIAS ALTEA SA (EN LIQUIDACION);A50022433;VILLANUEVA DE GALLEGO;ESPANA;U1;31/12/2013;823
554.;OCTAVIO Y FELEZ, SA (EXTINGUIDA);A50003763;ZARAGOZA;ESPANA;U1;31/12/2019;817
555.;BODEGA LOS OLMOS S.C.;F09005125;QUINTANA DEL PIDIO;ESPANA;U1;31/12/2019;807
556.;RENTA ANTIGUA LOPEZ BREA SOCIEDAD LIMITADA.;B28250090;MADRID;ESPANA;U1;31/12/2021;806
557.;SUCH Y PERIS SL;B03025145;DENIA;ESPANA;U1;31/12/2021;806
558.;INMOBILIARIA LA CARTUJA SA;A08363137;TERRASSA;ESPANA;U1;31/12/2020;797
559.;M Y J ANDRES SA;A08243008;BARCELONA;ESPANA;U1;31/12/2021;785
560.;MAS VALLS SA;A08237208;VALLADA;ESPANA;U1;31/12/2021;783
561.;INTEGRAL SA  (EXTINGUIDA);A08241986;BARCELONA;ESPANA;U2;31/12/2015;782
562.;VORCYCAN SA;A41026212;CORDOBA;ESPANA;U1;31/12/2021;781
563.;TALLERES OLAONA SL;B31031677;ALTSASU/ALSASUA;ESPANA;U1;31/12/2021;775
564.;COMERCIAL PROMOTORA SL (EXTINGUIDA);B50018720;ZARAGOZA;ESPANA;U1;31/12/2016;768
565.;HEVA SL  (EXTINGUIDA);B47007745;VALLADOLID;ESPANA;U1;31/12/2012;768
566.;AUTOMOCION REQUENENSE, SA (EXTINGUIDA);A46044087;REQUENA;ESPANA;U1;31/12/2013;762
567.;CONSTRUCCIONES METALICAS RIERA SL (EXTINGUIDA);B17016601;BESCANO;ESPANA;U1;31/12/2006;759
568.;BRONCES MESTRE SOCIEDAD ANONIMA;A46002697;TORRENT;ESPANA;U1;31/12/2021;754
569.;CASTELLOSA, SL;B48055727;MALAGA;ESPANA;U1;31/12/2021;750
570.;RADIO SALAMANCA SA;A37012267;SALAMANCA;ESPANA;U1;31/12/2021;750
571.;CONSTRUCCIONES VERA SA (EN LIQUIDACION);A29013711;MALAGA;ESPANA;U1;31/12/2019;750
572.;TRANSPORTES PERIFERICOS MURCIANOS SA;A28223428;MURCIA;ESPANA;U1;31/12/2018;749
573.;NEUMATICOS ANGEL DE LA CRUZ SL;B28218790;MADRID;ESPANA;U1;31/12/2021;732
574.;TRANSPLASTIC SA (EXTINGUIDA);A28219855;MADRID;ESPANA;U1;31/12/2001;731
575.;ESTACIONAMIENTOS Y SERVICIOS DE AUTOMOVILES SL;B24008906;LEON;ESPANA;U1;31/12/2021;720
576.;VENTAYOLA SL;B08273955;BARCELONA;ESPANA;U1;31/12/2020;718
577.;GON CRUZ SL;B26009001;HARO;ESPANA;U1;31/12/2021;717
578.;SERCOPE SRL;B45008224;TOLEDO;ESPANA;U1;31/12/2021;717
579.;EXPLOTACION DE LOCALES TURISTICOS Y SIMILARES SA;A28272813;MADRID;ESPANA;U1;31/12/2021;717
580.;CANARYPLAST, SA;A35011626;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;712
581.;ALMACENES LA ESTRELLA SL (EXTINGUIDA);B28217891;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2020;711
582.;MACIA SA;A17014820;LLORET DE MAR;ESPANA;U1;31/12/2021;700
583.;RIFE ELECTRONICA SA;A08230419;BARCELONA;ESPANA;U1;31/12/2019;698
584.;DILA SA;A35013838;ARRECIFE;ESPANA;U1;31/12/2020;695
585.;JOLCAR SL (EXTINGUIDA);B46043345;GANDIA;ESPANA;U1;31/12/2015;687
586.;ASENSI FERRER SL  (EXTINGUIDA);B46046595;VALENCIA;ESPANA;U1;31/12/2006;686
587.;TERMO METAL SA (EXTINGUIDA);A08244139;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2007;683
588.;INMOBILIARIA TRES SOLES SL;B28218394;MADRID;ESPANA;U1;31/12/2021;665
589.;BLANCO SA (EXTINGUIDA);A50008820;ZARAGOZA;ESPANA;U1;31/12/2002;662
590.;ALTA FILMS SA (EN LIQUIDACION);A28227460;MADRID;ESPANA;U1;31/12/2012;659
591.;FRENOS ZARAGOZA SA (EXTINGUIDA);A50021278;UTEBO;ESPANA;U1;31/12/2018;657
592.;PUBLINOVA SA;A28214088;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;655
593.;BODEGA COOP NTRA SRA DE NAVA;F09005349;FUENTELCESPED;ESPANA;U1;30/09/2020;654
594.;COOP DEL CAMPO SAN JUAN BAUTISTA;F02006062;POZOHONDO;ESPANA;U1;30/09/2010;638
595.;PARCONDE SL  (EXTINGUIDA);B33606146;GIJON;ESPANA;U1;31/12/2009;637
596.;ROISPO FERRETERIA S.L.;B08159980;BARCELONA;ESPANA;U1;31/12/2021;633
597.;SOCIEDAD DE ESTUDIOS Y REALIZACIONES PARA LA EDUCACION Y LA CULTURA SL;B33606310;GIJON/XIXON;ESPANA;U1;31/12/2021;633
598.;J CLIMENT MOLINA, SA;A46045332;EL REAL DE GANDIA;ESPANA;U1;31/12/2020;632
599.;MANUFACTURAS ALSO SA  (EXTINGUIDA);A28215226;ALCORCON;ESPANA;U1;31/12/2013;631
600.;LA ELECTRICA DE TERRASSA SA;A08243081;TERRASSA;ESPANA;U1;31/12/2021;613
601.;CONSTANT INVERSIONES, SA;A08319253;BARCELONA;ESPANA;U2;31/12/2020;604
602.;ALOJAMIENTOS Y LOCALES SA;A28216695;MADRID;ESPANA;U1;31/07/2015;604
603.;AUTOTRANSPORTES DE SERVICIOS DISCRECIONALES CANALS SL (EXTINGUIDA);B08236259;BARCELONA;ESPANA;U1;31/12/2009;602
604.;CONFRI SL;B28213361;LOECHES;ESPANA;U1;31/12/2010;601
605.;SOCIEDAD ESPAÑOLA DE PROTESIS ESTOMATOLOGICA;G79190344;MADRID;ESPANA;U1;30/06/2021;599
606.;BOSCH AYMERICH SL.;B08221285;BARCELONA;ESPANA;U1;31/12/2021;594
607.;SALLISERT SA;A08243354;BARCELONA;ESPANA;U1;31/12/2019;593
608.;ARENES I GRAVES ROCA SL;B25008038;ARTESA DE SEGRE;ESPANA;U1;31/12/2021;591
609.;INMOBILIARIA MARGA SA;A08251217;BARCELONA;ESPANA;U1;31/12/2018;590
610.;MECALUX SUR SA (EXTINGUIDA);A41023540;SEVILLA;ESPANA;U1;31/12/2000;589
611.;HOTEL DEL VALLES SL;B08504789;L'AMETLLA DEL VALLES;ESPANA;U1;31/12/2019;587
612.;COMPAÑIA INMOBILIARIA DEL ATLANTICO SL;B28243608;SEVILLA;ESPANA;U1;31/12/2021;581
613.;NORVI SA;A08261042;SANT JUST DESVERN;ESPANA;U1;31/12/2021;580
614.;BATANEJO SL;B28223931;DON BENITO;ESPANA;U1;31/12/2020;577
615.;HOTEL FELIPE IV SA;A47007281;VALLADOLID;ESPANA;U1;31/12/2020;573
616.;ESPINOSA Y CAMPUZANO SL (EXTINGUIDA);B28226751;MADRID;ESPANA;U1;31/12/2021;569
617.;COOP DEL CAMPO SAN MARCOS DE TORRECILLA DE LOS ANGELES;F10023570;TORRECILLA DE LOS ANGELES;ESPANA;U1;31/12/2018;567
618.;ZIRES OPTICAL SL;B28239739;MADRID;ESPANA;U1;31/12/2021;564
619.;GRAVILLAS JAC SA;A07020589;MAO-MAHON;ESPANA;U1;31/12/2021;563
620.;INDUMEC SL;B28228351;TORREJON DE ARDOZ;ESPANA;U1;31/12/2021;557
621.;MARRUTXO SL;B07044399;PALMA;ESPANA;U1;31/12/2021;555
622.;PUBA SOCIEDAD LIMITADA;B17014333;SANTA COLOMA DE FARNERS;ESPANA;U1;31/12/2021;553
623.;PRODUCTOS ALBI SL;B08243370;VILANOVA I LA GELTRU;ESPANA;U1;31/12/2021;551
624.;HOTEL LUNA PARK SL;B07042823;PALMA;ESPANA;U1;31/12/2020;547
625.;PANIFICADORA DEL CENTRO SA  (EXTINGUIDA);A28216224;MADRID;ESPANA;U1;31/12/2011;541
626.;BODEGAS VINIVAL SA (EXTINGUIDA);A46044228;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/08/2003;541
627.;FERRER Y CIA CORREAS PARA RELOJES SC;C08233330;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2008;538
628.;ALMACENES CEÑAL SL (EXTINGUIDA);B33011750;OVIEDO;ESPANA;U1;31/12/2017;535
629.;RUBIOL S.L. (EXTINGUIDA);B08235400;RUBI;ESPANA;U1;31/12/2005;531
630.;AGRICOLA REVIRIEGO RODRIGUEZ SA;A45004108;MADRID;ESPANA;U1;31/12/2019;531
631.;SUCESORES DE MANUEL LEIRA SL;B15019938;CABANAS;ESPANA;U1;31/12/2021;530
632.;ARTESANOS DE VILAFORTUNY SL  (EXTINGUIDA);B43011337;CAMBRILS;ESPANA;U1;31/12/2012;529
633.;ENGOMADOS BANERES SL  (EXTINGUIDA);B03025822;BANYERES DE MARIOLA;ESPANA;U1;31/12/2005;522
634.;GENERAL DE ESTUDIOS E INVERSIONES SA (EXTINGUIDA);A28212751;MADRID;ESPANA;U2;31/12/2000;522
635.;SONYTEL GALICIA SA;A15016009;A CORUÑA;ESPANA;U1;30/06/2021;517
636.;DEHESA DE EL LOBILLO SA;A28200798;MADRID;ESPANA;U1;31/12/2020;512
637.;CLUB DE TENIS URGELL;G25013509;LLEIDA;ESPANA;U1;31/12/2019;506
638.;HISPAMARKET SA;A28232056;MADRID;ESPANA;U1;31/12/2021;505
639.;MOYALE SA;A01006501;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;503
640.;RIN SA;A08231250;VILADECANS;ESPANA;U1;31/12/2018;503
641.;COOPERATIVA DE VIVIENDAS UNBE S.COOP.;F48054381;LAUKIZ;ESPANA;U1;31/12/2020;501
642.;DESTILERIAS GULF STREAM SL;B28216513;CARTAGENA;ESPANA;U1;31/12/2019;498
643.;INDUSTRIAS METALICAS RIAS ALTAS SL;B15033509;FERROL;ESPANA;U1;31/12/2021;497
644.;ESTACION DE SERVICIO THARSIS SOCIEDAD LIMITADA.;B21005855;ALOSNO;ESPANA;U1;31/12/2019;475
645.;KOMFORT O'DONNELL SA;A41024878;SEVILLA;ESPANA;U1;31/12/2003;472
646.;ROSAINZ SL  (EXTINGUIDA);B28221430;MADRID;ESPANA;U1;31/12/2012;472
647.;EMILIO HIDALGO SA;A11605003;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2007;469
648.;ARIDOS FIGUERAS SA;A17041146;LLERS;ESPANA;U1;31/12/2020;468
649.;FULLWOOD S.A. (EXTINGUIDA);A08238743;BARCELONA;ESPANA;U1;31/12/2003;468
650.;ALMACEN DE AZULEJOS DEL SUR SRL;B11007150;LOS BARRIOS;ESPANA;U1;31/12/2021;460
651.;ELECTRICA MESTRE SL;B07022908;PALMA;ESPANA;U1;31/12/2007;460
652.;AGROPECUARIA EL PINO SA;A11008026;MALAGA;ESPANA;U1;31/12/2021;458
653.;PAU COLOMER SL;B03023421;ALCOY/ALCOI;ESPANA;U1;31/12/2012;456
654.;RIVASHER SL;B15009087;SANTIAGO DE COMPOSTELA;ESPANA;U1;31/12/2021;453
655.;CRIADORES, ALMACENISTAS Y DISTRIBUIDORES DE VINOS DE JEREZ SA. (EXTINGUIDA);A11007069;SAN ROQUE;ESPANA;U1;31/12/2021;447
656.;ADLER SL;B29015245;MALAGA;ESPANA;U1;31/12/2019;445
657.;OSTALE SL;B41031725;CAZALLA DE LA SIERRA;ESPANA;U1;31/12/2021;444
658.;CONSTRUCCIONES RUAFER SA;A15016595;SANTIAGO DE COMPOSTELA;ESPANA;U1;31/12/2021;443
659.;VINAUTO SA;A46009437;VALENCIA;ESPANA;U1;31/12/2021;438
660.;ASALACAR SL.;B41021965;RETAMAL DE LLERENA;ESPANA;U1;31/12/2021;434
661.;GRAN CANAL, SOCIEDAD ANONIMA;A07023815;MURO;ESPANA;U1;31/12/2020;432
662.;INMUEBLES E INVERSIONES 2002 SL;B07021884;PALMA;ESPANA;U1;31/12/2021;431
663.;RENTA GRUPO GAUDIR SL. (EXTINGUIDA);B08249880;MADRID;ESPANA;U1;31/12/2005;430
664.;SON PARC DE MENORCA SL;B08267106;BARCELONA;ESPANA;U1;31/12/2018;428
665.;INVERSIONES EL ROCIO SL;B28234516;MADRID;ESPANA;U1;31/12/2021;423
666.;CONSTRUCCIONES Y PAVIMENTACIONES SIQUIER SA (EXTINGUIDA);A07036239;BUGER;ESPANA;U1;31/12/2016;421
667.;AUTOMOVILES ULLA SL;B28217685;MADRID;ESPANA;U1;31/12/2021;409
668.;ROMOGA SL (EXTINGUIDA);B18008623;GRANADA;ESPANA;U1;31/12/2019;405
669.;VENTAS E INSTALACIONES SL;B38005336;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2015;405
670.;PISCIFACTORIA NUESTRA SEÑORA DE IBERNALO SL;B01009901;CAMPEZO/KANPEZU;ESPANA;U1;31/12/2021;404
671.;PANIFICADORA BEJARANA SL (EN LIQUIDACION);B37012366;BEJAR;ESPANA;U1;31/12/2018;401
672.;TERMINAL MALLORQUINA DE MERCANCIAS SA  (EXTINGUIDA);A07063100;PALMA;ESPANA;U1;31/12/2016;400
673.;GRUPO SEQUOIA DESARROLLO EMPRESARIAL SOCIEDAD ANONIMA.;A50021708;ZARAGOZA;ESPANA;U1;31/12/2021;400
674.;ALQUILER DE CASAS BONIFICABLES SOCIEDAD ANONIMA;A46000980;VALENCIA;ESPANA;U1;31/12/2020;399
675.;VILADRICH COMPAÑIA CONSTRUCTORA SA;A08270308;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/12/2021;397
676.;MASSENS SA;A08247769;BARCELONA;ESPANA;U1;31/12/2021;394
677.;CASA SORIA ELECTRICIDAD SL;B28378636;MADRID;ESPANA;U1;31/12/2021;388
678.;APARTAMENTOS GANDUXER SA;A08285561;BARCELONA;ESPANA;U1;31/12/2021;387
679.;UNISA, SA;A18010140;GRANADA;ESPANA;U1;31/12/2016;387
680.;ESTACIONES SANDOVAL S.A.;A03026762;ALICANTE/ALACANT;ESPANA;U1;31/12/2021;383
681.;VIADE Y COMPAÑIA SL;B28213825;ARGANDA DEL REY;ESPANA;U1;31/12/2021;382
682.;LOGISA SL (EXTINGUIDA);B14015861;CORDOBA;ESPANA;U1;31/12/2015;382
683.;LAS CERRAJAS SL;B41021064;SEVILLA;ESPANA;U1;31/12/2020;382
684.;EXPLOTACIONES SANT JUST SA;A08232720;BARCELONA;ESPANA;U1;31/12/2020;382
685.;HORMADISA SL  (EXTINGUIDA);B36004190;VALGA;ESPANA;U1;31/12/2013;381
686.;JIMENEZ REZOLA SL;B26008581;LOGROÑO;ESPANA;U1;31/12/2021;381
687.;JOSE BARTUAL CASTELLETS SL;B46045456;PAIPORTA;ESPANA;U1;31/12/2021;379
688.;RUVICAM SL;B33606088;GIJON;ESPANA;U1;31/12/2021;376
689.;JOSE LUIS PANADERO SA (EXTINGUIDA);A10009306;CACERES;ESPANA;U1;31/12/2010;374
690.;EPOPLAS SL;B41022955;SEVILLA;ESPANA;U1;31/12/2004;373
691.;COMPLEJO CONDES DE ALCUDIA SA;A07024011;ALCUDIA;ESPANA;U1;31/12/2020;372
692.;EL INSTALADOR SL (EXTINGUIDA);B28215648;ALCALA DE HENARES;ESPANA;U1;31/12/2016;371
693.;CASTREJON, SA;A28216398;MADRID;ESPANA;U1;31/12/2016;371
694.;ONOFRE MIGUEL CONSTRUCCION SL;B46044202;VALENCIA;ESPANA;U1;31/12/2021;364
695.;LUX 360 S L;B35010883;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2005;363
696.;TECNIUM, S.L.;B08259566;MANRESA;ESPANA;U1;31/12/2021;362
697.;TEAM DE ORGANIZACION Y PLANEAMIENTO SL;B08245482;BARCELONA;ESPANA;U1;31/12/2010;362
698.;RANCHO LOS CIERVOS SA AGROPECUARIA;A28233450;MADRID;ESPANA;U1;31/12/2021;362
699.;BODEGA SAN MAMES S.C.;F09004920;FUENTECEN;ESPANA;U1;30/09/2020;361
700.;ARENYS TURISTICA SL;B08249260;BARCELONA;ESPANA;U1;31/12/2018;359
701.;COMERCIAL DE AUTOMOVILES NACIONALES, SA;A38005195;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;351
702.;PANADERIA AZALDEGUI, SA  (EXTINGUIDA);A48056709;GETXO;ESPANA;U1;31/12/2008;349
703.;TERMBUS SL;B17016833;SANT JUST DESVERN;ESPANA;U1;31/12/2021;346
704.;TRILLA MORAGUES SA (EXTINGUIDA);A59110726;BARCELONA;ESPANA;U1;30/11/2006;345
705.;EXPLOTACION MAÑAS SANTA OLALLA SA (EXTINGUIDA);A28247559;MADRID;ESPANA;U1;31/12/2005;344
706.;CORISA SA;A08239683;CALELLA;ESPANA;U1;31/12/2021;340
707.;FUENMAYOR, SA;A26008466;LOGROÑO;ESPANA;U1;31/12/2021;338
708.;SANICALOR DE MALLORCA, SA;A07020902;PALMA;ESPANA;U1;31/12/2019;338
709.;FABRICANTES ASTURIANOS DE CONSERVAS SA;A33606435;GIJON;ESPANA;U1;31/12/2017;337
710.;LA CARRASCOSA SA;A28226983;MADRID;ESPANA;U1;31/12/2021;336
711.;RULAI SL;B08378457;MADRID;ESPANA;U1;31/12/2021;335
712.;LAVANDERIAS DIANA, SOCIEDAD ANONIMA;A07004518;PALMA;ESPANA;U1;31/12/2019;335
713.;LABORATORIOS UBIOPHARMA SL.;B28232130;GUADALAJARA;ESPANA;U1;31/12/2021;335
714.;UMZA SA;A48056089;ZALDIBAR;ESPANA;U1;31/12/2000;333
715.;FDS COMPAÑIA DE INVERSIONES Y SERVICIOS SA;A08233520;PIERA;ESPANA;U1;31/12/2021;332
716.;CENCAL SL;B08233215;BARCELONA;ESPANA;U1;31/12/2021;330
717.;GARAJES URBASA SA;A28213544;MADRID;ESPANA;U1;31/12/2014;328
718.;CONSTRUCCIONES MECANICAS SEMPERE SL  (EXTINGUIDA);B20028361;BEASAIN;ESPANA;U1;31/12/2017;328
719.;COMERCIAL METROPOL SL;B17015439;CAMPLLONG;ESPANA;U1;31/12/2021;323
720.;UNIMOTOR SA;A07055015;PALMA;ESPANA;U1;31/12/2019;317
